species	rate_e_mean	rate_e_lower	rate_e_upper
Caenolestes fuliginosus	0.00003692	0.00002519	0.00004892
Caenolestes sangay	0.00020711	0.00017908	0.00023478
Calcochloris obtusirostris	0.00004223	0.00002982	0.00005535
Calcochloris tytonis	0.00021724	0.00018970	0.00024649
Callibella humilis	0.00004419	0.00003165	0.00005757
Callicebus barbarabrownae	0.00135940	0.00128575	0.00143447
Callicebus coimbrai	0.00039053	0.00035130	0.00043047
Callicebus melanochir	0.00018651	0.00015920	0.00021260
Callicebus nigrifrons	0.00015192	0.00012771	0.00017683
Callicebus personatus	0.00019840	0.00017031	0.00022606
Callimico goeldii	0.00020573	0.00017865	0.00023426
Callistomys pictus	0.00037512	0.00033712	0.00041399
Callithrix aurita	0.00036297	0.00032326	0.00039842
Callithrix flaviceps	0.00032893	0.00029282	0.00036390
Callithrix geoffroyi	0.00003802	0.00002551	0.00005002
Callithrix jacchus	0.00003400	0.00002283	0.00004540
Callithrix kuhlii	0.00021758	0.00018932	0.00024625
Callithrix penicillata	0.00003000	0.00001984	0.00004133
Callorhinus ursinus	0.00021077	0.00018349	0.00023998
Callosciurus adamsi	0.00014009	0.00011646	0.00016320
Callosciurus albescens	0.00019389	0.00016738	0.00022216
Callosciurus baluensis	0.00002570	0.00001622	0.00003584
Callosciurus caniceps	0.00003402	0.00002316	0.00004574
Callosciurus erythraeus	0.00004231	0.00003048	0.00005566
Callosciurus finlaysonii	0.00003606	0.00002534	0.00004835
Callosciurus inornatus	0.00003320	0.00002258	0.00004459
Callosciurus melanogaster	0.00019890	0.00017147	0.00022729
Callosciurus nigrovittatus	0.00003719	0.00002502	0.00004900
Callosciurus notatus	0.00003511	0.00002368	0.00004645
Callosciurus orestes	0.00003194	0.00002099	0.00004311
Callosciurus phayrei	0.00002985	0.00001978	0.00004094
Callosciurus prevostii	0.00002416	0.00001491	0.00003400
Callosciurus pygerythrus	0.00004133	0.00002926	0.00005404
Callosciurus quinquestriatus	0.00004713	0.00003353	0.00006035
Callospermophilus lateralis	0.00003310	0.00002280	0.00004452
Callospermophilus madrensis	0.00012972	0.00010816	0.00015267
Callospermophilus saturatus	0.00003295	0.00002158	0.00004360
Calomys boliviae	0.00003587	0.00002494	0.00004780
Calomys callidus	0.00002986	0.00001942	0.00004014
Calomys callosus	0.00004501	0.00003310	0.00005868
Calomys expulsus	0.00003688	0.00002601	0.00004943
Calomys fecundus	0.00002694	0.00001728	0.00003683
Calomys hummelincki	0.00002806	0.00001824	0.00003825
Calomys laucha	0.00003733	0.00002552	0.00004913
Calomys lepidus	0.00004005	0.00002737	0.00005192
Calomys musculinus	0.00003294	0.00002239	0.00004497
Calomys sorellus	0.00003794	0.00002651	0.00004979
Calomys tener	0.00004099	0.00002938	0.00005406
Calomys tocantinsi	0.00002912	0.00001921	0.00003972
Calomys venustus	0.00003198	0.00002173	0.00004300
Calomyscus bailwardi	0.00003506	0.00002406	0.00004733
Calomyscus baluchi	0.00003818	0.00002659	0.00005031
Calomyscus elburzensis	0.00003199	0.00002147	0.00004376
Calomyscus grandis	0.00021514	0.00018752	0.00024528
Calomyscus hotsoni	0.00003000	0.00001944	0.00004103
Calomyscus mystax	0.00004920	0.00003586	0.00006305
Calomyscus tsolovi	0.00021513	0.00018637	0.00024352
Calomyscus urartensis	0.00003498	0.00002389	0.00004686
Caluromys derbianus	0.00003821	0.00002653	0.00005066
Caluromys lanatus	0.00003407	0.00002363	0.00004645
Caluromys philander	0.00002885	0.00001870	0.00003952
Caluromysiops irrupta	0.00004109	0.00002867	0.00005337
Calyptophractus retusus	0.00018546	0.00016051	0.00021321
Camelus ferus	0.00137344	0.00130020	0.00144896
Canis adustus	0.00004104	0.00002892	0.00005324
Canis aureus	0.00002707	0.00001732	0.00003780
Canis latrans	0.00003202	0.00002170	0.00004333
Canis lupaster	0.00004292	0.00003156	0.00005654
Canis lupus	0.00003691	0.00002500	0.00004913
Canis mesomelas	0.00003321	0.00002202	0.00004506
Canis rufus	0.00130316	0.00123141	0.00137709
Canis simensis	0.00035235	0.00031685	0.00038934
Cannomys badius	0.00004512	0.00003217	0.00005847
Cansumys canus	0.00003006	0.00001915	0.00004033
Caperea marginata	0.00004117	0.00002885	0.00005389
Capra aegagrus	0.00020171	0.00017441	0.00022975
Capra caucasica	0.00039062	0.00035326	0.00043003
Capra cylindricornis	0.00014315	0.00012022	0.00016684
Capra falconeri	0.00015292	0.00012797	0.00017676
Capra ibex	0.00003298	0.00002193	0.00004430
Capra nubiana	0.00020196	0.00017434	0.00022981
Capra pyrenaica	0.00004394	0.00003112	0.00005653
Capra sibirica	0.00003692	0.00002568	0.00004891
Capra walie	0.00036779	0.00032967	0.00040414
Capreolus capreolus	0.00003508	0.00002401	0.00004687
Capreolus pygargus	0.00003780	0.00002615	0.00004985
Capricornis crispus	0.00004903	0.00003600	0.00006323
Capricornis milneedwardsii	0.00013476	0.00011266	0.00015889
Capricornis rubidus	0.00013773	0.00011568	0.00016136
Capricornis sumatraensis	0.00019331	0.00016599	0.00021966
Capricornis swinhoei	0.00004212	0.00002911	0.00005506
Capricornis thar	0.00014903	0.00012497	0.00017225
Caprolagus hispidus	0.00033781	0.00030240	0.00037434
Capromys pilorides	0.00003891	0.00002667	0.00005077
Caracal aurata	0.00019960	0.00017192	0.00022777
Caracal caracal	0.00003804	0.00002654	0.00005045
Cardiocranius paradoxus	0.00018684	0.00015954	0.00021382
Cardioderma cor	0.00003209	0.00002128	0.00004370
Carollia benkeithi	0.00003312	0.00002258	0.00004447
Carollia brevicauda	0.00004083	0.00002910	0.00005333
Carollia castanea	0.00003828	0.00002650	0.00005064
Carollia manu	0.00002794	0.00001799	0.00003845
Carollia monohernandezi	0.00019287	0.00016483	0.00021959
Carollia perspicillata	0.00004212	0.00002919	0.00005430
Carollia sowelli	0.00003297	0.00002233	0.00004396
Carollia subrufa	0.00003601	0.00002473	0.00004734
Carpitalpa arendsi	0.00020575	0.00017851	0.00023413
Carpomys melanurus	0.00020184	0.00017451	0.00022987
Carpomys phaeurus	0.00004293	0.00003005	0.00005614
Carterodon sulcidens	0.00021279	0.00018568	0.00024258
Caryomys eva	0.00004525	0.00003286	0.00005911
Caryomys inez	0.00003196	0.00002133	0.00004301
Casinycteris argynnis	0.00003888	0.00002692	0.00005112
Casinycteris campomaanensis	0.00020116	0.00017433	0.00022927
Castor canadensis	0.00003414	0.00002323	0.00004576
Castor fiber	0.00003719	0.00002593	0.00004963
Catagonus wagneri	0.00035656	0.00032050	0.00039437
Catopuma badia	0.00034976	0.00031280	0.00038575
Catopuma temminckii	0.00013891	0.00011583	0.00016253
Cavia aperea	0.00003493	0.00002418	0.00004684
Cavia fulgida	0.00003501	0.00002380	0.00004681
Cavia intermedia	0.00137026	0.00129780	0.00144503
Cavia magna	0.00003888	0.00002677	0.00005117
Cavia patzelti	0.00018169	0.00015585	0.00020870
Cavia tschudii	0.00003398	0.00002296	0.00004585
Cebuella pygmaea	0.00017845	0.00015241	0.00020468
Cebus aequatorialis	0.00138994	0.00131615	0.00146564
Cebus albifrons	0.00003498	0.00002384	0.00004657
Cebus brunneus	0.00003703	0.00002555	0.00004866
Cebus castaneus	0.00002817	0.00001803	0.00003893
Cebus cesarae	0.00018686	0.00015999	0.00021446
Cebus cuscinus	0.00014195	0.00011885	0.00016541
Cebus kaapori	0.00136610	0.00129202	0.00144257
Cebus malitiosus	0.00033568	0.00030123	0.00037322
Cebus versicolor	0.00035769	0.00032067	0.00039575
Centronycteris centralis	0.00003712	0.00002532	0.00004906
Centronycteris maximiliani	0.00003417	0.00002308	0.00004617
Centurio senex	0.00004321	0.00003119	0.00005664
Cephalophus adersi	0.00020550	0.00017787	0.00023358
Cephalophus callipygus	0.00002573	0.00001637	0.00003572
Cephalophus dorsalis	0.00013468	0.00011132	0.00015657
Cephalophus harveyi	0.00002001	0.00001211	0.00002903
Cephalophus jentinki	0.00039037	0.00035228	0.00043091
Cephalophus leucogaster	0.00014021	0.00011765	0.00016393
Cephalophus natalensis	0.00003907	0.00002733	0.00005215
Cephalophus niger	0.00002215	0.00001339	0.00003121
Cephalophus nigrifrons	0.00003679	0.00002493	0.00004827
Cephalophus ogilbyi	0.00004410	0.00003108	0.00005698
Cephalophus rufilatus	0.00003609	0.00002478	0.00004766
Cephalophus silvicultor	0.00015117	0.00012692	0.00017541
Cephalophus spadix	0.00035871	0.00032210	0.00039589
Cephalophus weynsi	0.00003101	0.00002065	0.00004209
Cephalophus zebra	0.00022109	0.00019138	0.00024983
Cephalorhynchus commersonii	0.00004213	0.00002958	0.00005514
Cephalorhynchus eutropia	0.00014303	0.00012038	0.00016691
Cephalorhynchus heavisidii	0.00013398	0.00011206	0.00015706
Cephalorhynchus hectori	0.00035533	0.00031768	0.00039142
Ceratotherium simum	0.00015076	0.00012665	0.00017490
Cercartetus caudatus	0.00003505	0.00002343	0.00004681
Cercartetus concinnus	0.00003220	0.00002136	0.00004350
Cercartetus lepidus	0.00003997	0.00002768	0.00005270
Cercartetus nanus	0.00003721	0.00002579	0.00004922
Cercocebus agilis	0.00003701	0.00002537	0.00004947
Cercocebus atys	0.00016137	0.00013612	0.00018539
Cercocebus chrysogaster	0.00018151	0.00015572	0.00020784
Cercocebus galeritus	0.00037327	0.00033495	0.00041058
Cercocebus lunulatus	0.00033986	0.00030478	0.00037624
Cercocebus sanjei	0.00035433	0.00031826	0.00039117
Cercocebus torquatus	0.00033985	0.00030349	0.00037537
Cercopithecus ascanius	0.00004227	0.00003023	0.00005534
Cercopithecus campbelli	0.00002405	0.00001507	0.00003475
Cercopithecus cephus	0.00003403	0.00002319	0.00004583
Cercopithecus denti	0.00003287	0.00002194	0.00004418
Cercopithecus diana	0.00037530	0.00033713	0.00041331
Cercopithecus dryas	0.00035460	0.00031815	0.00039179
Cercopithecus erythrogaster	0.00019732	0.00017048	0.00022539
Cercopithecus erythrotis	0.00019455	0.00016796	0.00022194
Cercopithecus hamlyni	0.00019275	0.00016546	0.00021930
Cercopithecus lowei	0.00020456	0.00017668	0.00023318
Cercopithecus mitis	0.00003109	0.00002035	0.00004230
Cercopithecus mona	0.00003830	0.00002617	0.00005073
Cercopithecus neglectus	0.00003797	0.00002549	0.00004997
Cercopithecus nictitans	0.00014707	0.00012389	0.00017111
Cercopithecus petaurista	0.00002997	0.00001985	0.00004110
Cercopithecus roloway	0.00140794	0.00133378	0.00148708
Cercopithecus sclateri	0.00031861	0.00028314	0.00035310
Cerdocyon thous	0.00003713	0.00002534	0.00004880
Cerradomys maracajuensis	0.00003482	0.00002337	0.00004618
Cerradomys marinhus	0.00003822	0.00002657	0.00005040
Cerradomys scotti	0.00003308	0.00002189	0.00004467
Cerradomys subflavus	0.00003914	0.00002756	0.00005209
Cervus albirostris	0.00021386	0.00018514	0.00024217
Cervus canadensis	0.00003708	0.00002551	0.00004911
Cervus elaphus	0.00002909	0.00001869	0.00003970
Cervus hanglu	0.00003296	0.00002204	0.00004515
Cervus nippon	0.00002516	0.00001576	0.00003559
Chacodelphys formosa	0.00014011	0.00011786	0.00016369
Chaerephon aloysiisabaudiae	0.00002716	0.00001692	0.00003766
Chaerephon ansorgei	0.00003708	0.00002518	0.00004907
Chaerephon atsinanana	0.00002823	0.00001809	0.00003846
Chaerephon bemmeleni	0.00004208	0.00002982	0.00005552
Chaerephon bivittatus	0.00003399	0.00002317	0.00004549
Chaerephon bregullae	0.00035715	0.00032175	0.00039632
Chaerephon chapini	0.00003716	0.00002588	0.00004976
Chaerephon gallagheri	0.00020614	0.00017761	0.00023451
Chaerephon jobensis	0.00002416	0.00001480	0.00003384
Chaerephon jobimena	0.00004108	0.00002912	0.00005416
Chaerephon johorensis	0.00021643	0.00018955	0.00024668
Chaerephon major	0.00002710	0.00001751	0.00003740
Chaerephon nigeriae	0.00003105	0.00002033	0.00004240
Chaerephon plicatus	0.00003874	0.00002672	0.00005045
Chaerephon pumilus	0.00004010	0.00002852	0.00005285
Chaerephon russatus	0.00019171	0.00016461	0.00021912
Chaerephon solomonis	0.00004102	0.00002918	0.00005426
Chaerephon tomensis	0.00034924	0.00031225	0.00038686
Chaetocauda sichuanensis	0.00018994	0.00016228	0.00021649
Chaetodipus ammophilus	0.00014280	0.00011954	0.00016583
Chaetodipus arenarius	0.00003909	0.00002740	0.00005165
Chaetodipus artus	0.00002810	0.00001795	0.00003827
Chaetodipus baileyi	0.00004625	0.00003347	0.00005948
Chaetodipus californicus	0.00002707	0.00001704	0.00003727
Chaetodipus eremicus	0.00004611	0.00003297	0.00005972
Chaetodipus fallax	0.00003404	0.00002266	0.00004531
Chaetodipus formosus	0.00003010	0.00001915	0.00004059
Chaetodipus goldmani	0.00015716	0.00013287	0.00018182
Chaetodipus hispidus	0.00002808	0.00001795	0.00003841
Chaetodipus intermedius	0.00003512	0.00002367	0.00004706
Chaetodipus lineatus	0.00022094	0.00019277	0.00025097
Chaetodipus nelsoni	0.00003801	0.00002705	0.00005055
Chaetodipus penicillatus	0.00004189	0.00002909	0.00005444
Chaetodipus pernix	0.00004391	0.00003157	0.00005738
Chaetodipus rudinoris	0.00002699	0.00001782	0.00003753
Chaetodipus siccus	0.00004900	0.00003624	0.00006330
Chaetodipus spinatus	0.00003899	0.00002703	0.00005152
Chaetophractus vellerosus	0.00002685	0.00001712	0.00003741
Chaetophractus villosus	0.00003616	0.00002491	0.00004781
Chalinolobus dwyeri	0.00015012	0.00012680	0.00017498
Chalinolobus gouldii	0.00003815	0.00002691	0.00005061
Chalinolobus morio	0.00003611	0.00002480	0.00004827
Chalinolobus neocaledonicus	0.00037326	0.00033599	0.00041212
Chalinolobus nigrogriseus	0.00003888	0.00002758	0.00005134
Chalinolobus picatus	0.00014391	0.00012096	0.00016870
Chalinolobus tuberculatus	0.00018233	0.00015585	0.00020889
Cheirogaleus crossleyi	0.00018547	0.00015901	0.00021367
Cheirogaleus major	0.00021137	0.00018402	0.00024059
Cheirogaleus medius	0.00004302	0.00003071	0.00005636
Cheirogaleus minusculus	0.00014200	0.00011841	0.00016498
Cheirogaleus sibreei	0.00143832	0.00135844	0.00151274
Cheiromeles parvidens	0.00003401	0.00002249	0.00004543
Cheiromeles torquatus	0.00004003	0.00002858	0.00005299
Chelemys macronyx	0.00003111	0.00002064	0.00004209
Chelemys megalonyx	0.00012671	0.00010385	0.00014818
Cheracebus lucifer	0.00002310	0.00001426	0.00003226
Cheracebus lugens	0.00002785	0.00001770	0.00003787
Cheracebus medemi	0.00020188	0.00017487	0.00023067
Cheracebus purinus	0.00002999	0.00001997	0.00004074
Cheracebus regulus	0.00002886	0.00001897	0.00003960
Cheracebus torquatus	0.00003117	0.00002140	0.00004246
Chibchanomys orcesi	0.00022243	0.00019301	0.00025270
Chibchanomys trichotis	0.00018350	0.00015765	0.00021024
Chilomys instans	0.00003107	0.00002113	0.00004182
Chilonatalus macer	0.00020064	0.00017271	0.00022897
Chilonatalus micropus	0.00021793	0.00018942	0.00024678
Chilonatalus tumidifrons	0.00015622	0.00013211	0.00018134
Chimarrogale hantu	0.00015689	0.00013339	0.00018260
Chimarrogale himalayica	0.00002601	0.00001622	0.00003619
Chimarrogale phaeura	0.00034428	0.00030863	0.00038276
Chimarrogale platycephalus	0.00003835	0.00002656	0.00005059
Chimarrogale styani	0.00003589	0.00002494	0.00004798
Chimarrogale sumatrana	0.00017256	0.00014720	0.00019887
Chinchilla chinchilla	0.00035672	0.00031993	0.00039373
Chinchilla lanigera	0.00033229	0.00029587	0.00036700
Chinchillula sahamae	0.00003897	0.00002727	0.00005141
Chionomys gud	0.00002909	0.00001870	0.00003922
Chionomys nivalis	0.00003899	0.00002708	0.00005124
Chionomys roberti	0.00003386	0.00002268	0.00004553
Chiroderma doriae	0.00003504	0.00002393	0.00004683
Chiroderma improvisum	0.00038888	0.00035133	0.00042914
Chiroderma salvini	0.00005017	0.00003637	0.00006391
Chiroderma trinitatum	0.00003688	0.00002565	0.00004873
Chiroderma villosum	0.00003616	0.00002497	0.00004830
Chiroderma vizottoi	0.00019576	0.00016984	0.00022476
Chiromyscus chiropus	0.00004506	0.00003192	0.00005837
Chironax melanocephalus	0.00003407	0.00002352	0.00004602
Chironectes minimus	0.00002920	0.00001852	0.00003966
Chiropodomys calamianensis	0.00019168	0.00016627	0.00022039
Chiropodomys gliroides	0.00003504	0.00002426	0.00004729
Chiropodomys karlkoopmani	0.00019768	0.00017129	0.00022631
Chiropodomys major	0.00003817	0.00002650	0.00004968
Chiropodomys muroides	0.00019275	0.00016576	0.00021980
Chiropodomys pusillus	0.00020284	0.00017572	0.00023165
Chiropotes albinasus	0.00037798	0.00034148	0.00041693
Chiropotes chiropotes	0.00004109	0.00002918	0.00005420
Chiropotes satanas	0.00132630	0.00125500	0.00140114
Chiropotes utahickae	0.00033861	0.00030294	0.00037413
Chiruromys forbesi	0.00004709	0.00003392	0.00006075
Chiruromys lamia	0.00003496	0.00002337	0.00004697
Chiruromys vates	0.00002294	0.00001391	0.00003202
Chlamyphorus truncatus	0.00018744	0.00016154	0.00021443
Chlorocebus aethiops	0.00003304	0.00002225	0.00004423
Chlorocebus cynosuros	0.00003001	0.00001985	0.00004092
Chlorocebus djamdjamensis	0.00021900	0.00018931	0.00024872
Chlorocebus pygerythrus	0.00003497	0.00002325	0.00004640
Chlorocebus sabaeus	0.00003325	0.00002268	0.00004511
Chlorocebus tantalus	0.00004109	0.00002881	0.00005352
Chlorotalpa duthieae	0.00019954	0.00017176	0.00022686
Chlorotalpa sclateri	0.00004115	0.00002944	0.00005423
Chodsigoa caovansunga	0.00019463	0.00016805	0.00022290
Chodsigoa hypsibia	0.00002909	0.00001932	0.00003977
Chodsigoa lamula	0.00003274	0.00002162	0.00004381
Chodsigoa parca	0.00002836	0.00001841	0.00003935
Chodsigoa parva	0.00017960	0.00015448	0.00020657
Chodsigoa salenskii	0.00019265	0.00016621	0.00021946
Chodsigoa smithii	0.00015810	0.00013292	0.00018371
Chodsigoa sodalis	0.00020879	0.00018139	0.00023810
Choeroniscus godmani	0.00004082	0.00002859	0.00005327
Choeroniscus minor	0.00003401	0.00002294	0.00004528
Choeroniscus periosus	0.00020738	0.00017982	0.00023646
Choeronycteris mexicana	0.00015011	0.00012609	0.00017388
Choeropsis liberiensis	0.00037477	0.00033699	0.00041159
Choloepus didactylus	0.00003312	0.00002234	0.00004445
Choloepus hoffmanni	0.00003807	0.00002632	0.00005025
Chrotogale owstoni	0.00035955	0.00032376	0.00039731
Chrotomys gonzalesi	0.00014474	0.00012173	0.00016885
Chrotomys mindorensis	0.00003311	0.00002218	0.00004458
Chrotomys sibuyanensis	0.00019795	0.00017006	0.00022484
Chrotomys silaceus	0.00003619	0.00002467	0.00004745
Chrotomys whiteheadi	0.00003405	0.00002312	0.00004544
Chrotopterus auritus	0.00004222	0.00003039	0.00005499
Chrysochloris asiatica	0.00003696	0.00002561	0.00004949
Chrysochloris stuhlmanni	0.00003534	0.00002395	0.00004708
Chrysochloris visagiei	0.00021926	0.00019148	0.00024924
Chrysocyon brachyurus	0.00013163	0.00010819	0.00015349
Chrysospalax trevelyani	0.00037314	0.00033494	0.00041041
Chrysospalax villosus	0.00017019	0.00014465	0.00019608
Cistugo lesueuri	0.00003296	0.00002271	0.00004498
Cistugo seabrae	0.00003796	0.00002615	0.00004997
Civettictis civetta	0.00003818	0.00002668	0.00005028
Cloeotis percivali	0.00003085	0.00002055	0.00004199
Clyomys laticeps	0.00002694	0.00001744	0.00003706
Coccymys kirrhos	0.00018595	0.00015990	0.00021217
Coccymys ruemmleri	0.00001892	0.00001101	0.00002720
Coccymys shawmayeri	0.00003400	0.00002275	0.00004605
Coelops frithii	0.00015109	0.00012776	0.00017474
Coelops robinsoni	0.00019793	0.00017103	0.00022567
Coendou baturitensis	0.00020409	0.00017617	0.00023163
Coendou bicolor	0.00002819	0.00001832	0.00003886
Coendou ichillus	0.00022618	0.00019661	0.00025639
Coendou insidiosus	0.00003398	0.00002311	0.00004556
Coendou melanurus	0.00003490	0.00002357	0.00004632
Coendou mexicanus	0.00003516	0.00002399	0.00004681
Coendou nycthemera	0.00019481	0.00016760	0.00022199
Coendou prehensilis	0.00004417	0.00003151	0.00005706
Coendou pruinosus	0.00003200	0.00002111	0.00004320
Coendou quichua	0.00022461	0.00019458	0.00025351
Coendou roosmalenorum	0.00019786	0.00017095	0.00022679
Coendou rufescens	0.00003204	0.00002129	0.00004284
Coendou speratus	0.00034308	0.00030631	0.00037871
Coendou spinosus	0.00003998	0.00002805	0.00005276
Coendou vestitus	0.00019874	0.00017040	0.00022626
Coleura afra	0.00004417	0.00003120	0.00005785
Coleura kibomalandy	0.00019241	0.00016563	0.00021921
Coleura seychellensis	0.00138434	0.00130864	0.00146034
Colobus angolensis	0.00004839	0.00003537	0.00006293
Colobus guereza	0.00004305	0.00003023	0.00005577
Colobus polykomos	0.00017869	0.00015238	0.00020624
Colobus satanas	0.00021195	0.00018256	0.00023937
Colobus vellerosus	0.00138266	0.00131175	0.00146018
