species	simulated_ext_prob_in_100_years
Neamblysomus julianae	0.12970000
Necromys amoenus	0.00440000
Necromys benefactus	0.00340000
Necromys lactens	0.00340000
Necromys lasiurus	0.00280000
Necromys lenguarum	0.00290000
Necromys obscurus	0.00420000
Necromys punctulatus	0.01980000
Necromys temchuki	0.00360000
Necromys urichi	0.00360000
Nectogale elegans	0.00420000
Nectomys apicalis	0.00380000
Nectomys grandis	0.02110000
Nectomys palmipes	0.00440000
Nectomys rattus	0.00280000
Nectomys squamipes	0.00350000
Nelsonia goldmani	0.03440000
Nelsonia neotomodon	0.00370000
Neodon forresti	0.01950000
Neodon irene	0.00300000
Neodon juldaschi	0.00390000
Neodon linzhiensis	0.01880000
Neodon sikimensis	0.00330000
Neofelis diardi	0.02000000
Neofelis nebulosa	0.01750000
Neofiber alleni	0.00240000
Neohylomys hainanensis	0.03520000
Neomicroxus bogotensis	0.00310000
Neomicroxus latebricola	0.03310000
Neomonachus schauinslandi	0.03570000
Neomys anomalus	0.00360000
Neomys fodiens	0.00350000
Neomys teres	0.00330000
Neonycteris pusilla	0.01900000
Neophascogale lorentzii	0.00270000
Neophoca cinerea	0.03270000
Neophocaena asiaeorientalis	0.03910000
Neophocaena phocaenoides	0.02050000
Neopteryx frosti	0.03110000
Neoromicia brunnea	0.01620000
Neoromicia capensis	0.00320000
Neoromicia flavescens	0.02030000
Neoromicia guineensis	0.00330000
Neoromicia helios	0.02050000
Neoromicia isabella	0.01810000
Neoromicia malagasyensis	0.02020000
Neoromicia matroka	0.00410000
Neoromicia melckorum	0.01780000
Neoromicia nana	0.00310000
Neoromicia rendalli	0.00330000
Neoromicia robertsi	0.01960000
Neoromicia roseveari	0.03390000
Neoromicia somalica	0.00420000
Neoromicia tenuipinnis	0.00380000
Neoromicia zuluensis	0.00370000
Neotamias alpinus	0.00410000
Neotamias amoenus	0.00340000
Neotamias bulleri	0.01890000
Neotamias canipes	0.00460000
Neotamias cinereicollis	0.00450000
Neotamias dorsalis	0.00380000
Neotamias durangae	0.00280000
Neotamias merriami	0.00370000
Neotamias minimus	0.00330000
Neotamias obscurus	0.00310000
Neotamias ochrogenys	0.00330000
Neotamias palmeri	0.03620000
Neotamias panamintinus	0.00380000
Neotamias quadrimaculatus	0.00350000
Neotamias quadrivittatus	0.00410000
Neotamias ruficaudus	0.00400000
Neotamias rufus	0.00190000
Neotamias senex	0.00430000
Neotamias siskiyou	0.00430000
Neotamias sonomae	0.00320000
Neotamias speciosus	0.00270000
Neotamias townsendii	0.00350000
Neotamias umbrinus	0.00370000
Neotetracus sinensis	0.00370000
Neotoma albigula	0.00350000
Neotoma angustapalata	0.03300000
Neotoma bryanti	0.00310000
Neotoma chrysomelas	0.00350000
Neotoma cinerea	0.00430000
Neotoma devia	0.00360000
Neotoma floridana	0.00350000
Neotoma fuscipes	0.00410000
Neotoma goldmani	0.00380000
Neotoma insularis	0.01840000
Neotoma lepida	0.00360000
Neotoma leucodon	0.00410000
Neotoma macrotis	0.00340000
Neotoma magister	0.01390000
Neotoma mexicana	0.00400000
Neotoma micropus	0.00380000
Neotoma nelsoni	0.12930000
Neotoma palatina	0.02370000
Neotoma phenax	0.00330000
Neotoma stephensi	0.00340000
Neotomodon alstoni	0.00390000
Neotomys ebriosus	0.00320000
Neotragus batesi	0.00380000
Neotragus pygmaeus	0.00460000
Neovison vison	0.00500000
Nephelomys albigularis	0.00240000
Nephelomys auriventer	0.00400000
Nephelomys caracolus	0.00440000
Nephelomys devius	0.00360000
Nephelomys keaysi	0.00310000
Nephelomys levipes	0.00390000
Nephelomys meridensis	0.00410000
Nesokia bunnii	0.03430000
Nesokia indica	0.00350000
Nesolagus netscheri	0.02020000
Nesolagus timminsi	0.03480000
Nesomys audeberti	0.00420000
Nesomys lambertoni	0.03510000
Nesomys rufus	0.00300000
Nesoromys ceramicus	0.03700000
Nesoryzomys fernandinae	0.01890000
Nesoryzomys narboroughi	0.01790000
Nesoryzomys swarthi	0.01680000
Nesotragus moschatus	0.00400000
Neurotrichus gibbsii	0.00260000
Neusticomys ferreirai	0.02100000
Neusticomys monticolus	0.00400000
Neusticomys mussoi	0.02030000
Neusticomys oyapocki	0.02000000
Neusticomys peruviensis	0.00330000
Neusticomys venezuelae	0.02090000
Nilgiritragus hylocrius	0.03190000
Nilopegamys plumbeus	0.12660000
Ningaui ridei	0.00410000
Ningaui timealeyi	0.00340000
Ningaui yvonneae	0.00330000
Niviventer andersoni	0.00430000
Niviventer brahma	0.00360000
Niviventer cameroni	0.02130000
Niviventer confucianus	0.00280000
Niviventer coninga	0.00350000
Niviventer cremoriventer	0.00380000
Niviventer culturatus	0.00380000
Niviventer eha	0.00440000
Niviventer excelsior	0.00350000
Niviventer fraternus	0.00330000
Niviventer fulvescens	0.00370000
Niviventer hinpoon	0.03680000
Niviventer langbianis	0.00330000
Niviventer lepturus	0.00420000
Niviventer niviventer	0.00340000
Niviventer rapit	0.00270000
Niviventer tenaster	0.00360000
Noctilio albiventris	0.00390000
Noctilio leporinus	0.00340000
Nomascus concolor	0.12790000
Nomascus gabriellae	0.03270000
Nomascus hainanus	0.12390000
Nomascus leucogenys	0.11930000
Nomascus nasutus	0.12450000
Nomascus siki	0.03580000
Notiomys edwardsii	0.00370000
Notiosorex cockrumi	0.00380000
Notiosorex crawfordi	0.00310000
Notiosorex evotis	0.00390000
Notiosorex villai	0.02000000
Notocitellus adocetus	0.00350000
Notocitellus annulatus	0.00430000
Notomys alexis	0.00480000
Notomys aquilo	0.03620000
Notomys cervinus	0.01280000
Notomys fuscus	0.02090000
Notomys mitchellii	0.00260000
Notopteris macdonaldi	0.01780000
Notopteris neocaledonica	0.03400000
Notoryctes caurinus	0.00280000
Notoryctes typhlops	0.00330000
Nyctalus aviator	0.01320000
Nyctalus azoreum	0.01840000
Nyctalus furvus	0.01980000
Nyctalus lasiopterus	0.01680000
Nyctalus leisleri	0.00270000
Nyctalus montanus	0.00320000
Nyctalus noctula	0.00300000
Nyctalus plancyi	0.00310000
Nyctereutes procyonoides	0.00410000
Nycteris arge	0.00240000
Nycteris aurita	0.00360000
Nycteris gambiensis	0.00290000
Nycteris grandis	0.00270000
Nycteris hispida	0.00430000
Nycteris intermedia	0.00270000
Nycteris javanica	0.01910000
Nycteris macrotis	0.00390000
Nycteris madagascariensis	0.01880000
Nycteris major	0.01810000
Nycteris nana	0.00260000
Nycteris parisii	0.01950000
Nycteris thebaica	0.00460000
Nycteris tragata	0.01500000
Nycteris vinsoni	0.01910000
Nycteris woodi	0.00300000
Nycticebus bengalensis	0.01940000
Nycticebus coucang	0.01960000
Nycticebus javanicus	0.12720000
Nycticebus menagensis	0.01900000
Nycticebus pygmaeus	0.01830000
Nycticeinops schlieffeni	0.00350000
Nycticeius aenobarbus	0.02040000
Nycticeius cubanus	0.01640000
Nycticeius humeralis	0.00360000
Nyctiellus lepidus	0.00360000
Nyctimene aello	0.00280000
Nyctimene albiventer	0.00360000
Nyctimene cephalotes	0.00360000
Nyctimene certans	0.00350000
Nyctimene cyclotis	0.01980000
Nyctimene draconilla	0.02000000
Nyctimene keasti	0.02020000
Nyctimene major	0.00370000
Nyctimene malaitensis	0.00390000
Nyctimene masalai	0.02140000
Nyctimene minutus	0.01940000
Nyctimene rabori	0.03280000
Nyctimene robinsoni	0.00350000
Nyctimene sanctacrucis	0.01830000
Nyctimene vizcaccia	0.00440000
Nyctinomops aurispinosus	0.00240000
Nyctinomops femorosaccus	0.00320000
Nyctinomops laticaudatus	0.00400000
Nyctinomops macrotis	0.00360000
Nyctomys sumichrasti	0.00320000
Nyctophilus arnhemensis	0.00300000
Nyctophilus bifax	0.00370000
Nyctophilus geoffroyi	0.00410000
Nyctophilus gouldi	0.00250000
Nyctophilus heran	0.02120000
Nyctophilus howensis	0.12480000
Nyctophilus microdon	0.01930000
Nyctophilus microtis	0.00360000
Nyctophilus nebulosus	0.12350000
Nyctophilus sherrini	0.01890000
Nyctophilus shirleyae	0.02120000
Nyctophilus walkeri	0.00390000
Ochotona alpina	0.00340000
Ochotona argentata	0.03280000
Ochotona cansus	0.00330000
Ochotona collaris	0.00370000
Ochotona coreana	0.01710000
Ochotona curzoniae	0.00310000
Ochotona dauurica	0.00350000
Ochotona erythrotis	0.00250000
Ochotona forresti	0.00380000
Ochotona gloveri	0.00350000
Ochotona hoffmanni	0.03400000
Ochotona hyperborea	0.00410000
Ochotona iliensis	0.03320000
Ochotona koslowi	0.03010000
Ochotona ladacensis	0.00390000
Ochotona macrotis	0.00430000
Ochotona mantchurica	0.00290000
Ochotona nubrica	0.00390000
Ochotona opaca	0.00240000
Ochotona pallasii	0.00380000
Ochotona princeps	0.00310000
Ochotona pusilla	0.00280000
Ochotona roylei	0.00340000
Ochotona rufescens	0.00360000
Ochotona rutila	0.00300000
Ochotona syrinx	0.00380000
Ochotona thibetana	0.00360000
Ochotona thomasi	0.00340000
Ochotona turuchanensis	0.00360000
Ochrotomys nuttalli	0.00250000
Octodon bridgesi	0.02140000
Octodon degus	0.00340000
Octodon lunatus	0.01550000
Octodon pacificus	0.12080000
Octodontomys gliroides	0.00220000
Octomys mimax	0.00300000
Odobenus rosmarus	0.01930000
Odocoileus hemionus	0.00360000
Odocoileus virginianus	0.00300000
Oecomys auyantepui	0.00330000
Oecomys bicolor	0.00320000
Oecomys catherinae	0.00390000
Oecomys cleberi	0.01820000
Oecomys concolor	0.00170000
Oecomys flavicans	0.00310000
Oecomys mamorae	0.00250000
Oecomys paricola	0.01990000
Oecomys phaeotis	0.00350000
Oecomys rex	0.00320000
Oecomys roberti	0.00440000
Oecomys rutilus	0.00350000
Oecomys speciosus	0.00320000
Oecomys superans	0.00410000
Oecomys trinitatis	0.00300000
Oenomys hypoxanthus	0.00330000
Oenomys ornatus	0.01910000
Okapia johnstoni	0.03550000
Olallamys albicauda	0.01920000
Olallamys edax	0.02000000
Oligoryzomys andinus	0.00350000
Oligoryzomys arenalis	0.00350000
Oligoryzomys brendae	0.01960000
Oligoryzomys chacoensis	0.00370000
Oligoryzomys delticola	0.00430000
Oligoryzomys destructor	0.00390000
Oligoryzomys eliurus	0.00320000
Oligoryzomys flavescens	0.00360000
Oligoryzomys fornesi	0.00330000
Oligoryzomys fulvescens	0.00300000
Oligoryzomys griseolus	0.00250000
Oligoryzomys longicaudatus	0.00300000
Oligoryzomys magellanicus	0.00290000
Oligoryzomys microtis	0.00450000
Oligoryzomys moojeni	0.01710000
Oligoryzomys nigripes	0.00390000
Oligoryzomys rupestris	0.02010000
Oligoryzomys stramineus	0.00290000
Oligoryzomys vegetus	0.00260000
Ommatophoca rossii	0.00310000
Ondatra zibethicus	0.00290000
Onychogalea fraenata	0.01800000
Onychogalea unguifera	0.00320000
Onychomys arenicola	0.00400000
Onychomys leucogaster	0.00400000
Onychomys torridus	0.00370000
Orcaella brevirostris	0.12410000
Orcaella heinsohni	0.01980000
Orcinus orca	0.12830000
Oreamnos americanus	0.00300000
Oreoryzomys balneator	0.01970000
Oreotragus oreotragus	0.00350000
Ornithorhynchus anatinus	0.01590000
Orthogeomys cavator	0.00380000
Orthogeomys cuniculus	0.02020000
Orthogeomys grandis	0.00370000
Orthogeomys heterodus	0.00330000
Orthogeomys hispidus	0.00290000
Orthogeomys underwoodi	0.00470000
Orycteropus afer	0.00380000
Oryctolagus cuniculus	0.03310000
Oryx beisa	0.03630000
Oryx gazella	0.00360000
Oryx leucoryx	0.02050000
Oryzomys couesi	0.00370000
Oryzomys dimidiatus	0.02040000
Oryzomys gorgasi	0.03570000
Oryzomys palustris	0.00290000
Oryzorictes hova	0.00340000
Oryzorictes tetradactylus	0.02180000
Osgoodomys banderanus	0.00380000
Otaria byronia	0.00420000
Otocolobus manul	0.01460000
Otocyon megalotis	0.00400000
Otolemur crassicaudatus	0.00430000
Otolemur garnettii	0.00440000
Otomops formosus	0.01880000
Otomops harrisoni	0.01910000
Otomops johnstonei	0.02020000
Otomops madagascariensis	0.00340000
Otomops martiensseni	0.01420000
Otomops papuensis	0.01790000
Otomops secundus	0.01800000
Otomops wroughtoni	0.01750000
Otomys anchietae	0.00320000
Otomys angoniensis	0.00290000
Otomys auratus	0.01580000
Otomys barbouri	0.03650000
Otomys burtoni	0.03430000
Otomys cuanzensis	0.00230000
Otomys dartmouthi	0.02070000
Otomys denti	0.00400000
Otomys irroratus	0.00440000
Otomys karoensis	0.00320000
Otomys lacustris	0.02080000
Otomys laminatus	0.01740000
Otomys occidentalis	0.01830000
Otomys sloggetti	0.00350000
Otomys tropicalis	0.00320000
Otomys typus	0.00370000
Otomys unisulcatus	0.00370000
Otonycteris hemprichii	0.00310000
Otonycteris leucophaea	0.02050000
Otonyctomys hatti	0.00370000
Otopteropus cartilagonodus	0.00390000
Otospermophilus beecheyi	0.00230000
Otospermophilus variegatus	0.00490000
Ototylomys phyllotis	0.00360000
Ourebia ourebi	0.00370000
Ovibos moschatus	0.00470000
Ovis ammon	0.01620000
Ovis canadensis	0.00340000
Ovis dalli	0.00480000
Ovis nivicola	0.00380000
Ovis orientalis	0.01930000
Oxymycterus amazonicus	0.00310000
Oxymycterus angularis	0.00280000
Oxymycterus caparoae	0.00400000
Oxymycterus dasytrichus	0.00310000
Oxymycterus delator	0.00480000
Oxymycterus hiska	0.00340000
Oxymycterus hispidus	0.00330000
Oxymycterus hucucha	0.03330000
Oxymycterus inca	0.00310000
Oxymycterus josei	0.01280000
Oxymycterus nasutus	0.00370000
Oxymycterus paramensis	0.00270000
Oxymycterus quaestor	0.00340000
Oxymycterus roberti	0.00340000
Oxymycterus rufus	0.00280000
Oxymycterus wayku	0.02040000
Ozimops loriae	0.01780000
Ozimops petersi	0.00360000
Ozotoceros bezoarticus	0.01310000
Pachyuromys duprasi	0.00310000
Pagophilus groenlandicus	0.00390000
Paguma larvata	0.00380000
Palawanomys furvus	0.00450000
Pan paniscus	0.03660000
Pan troglodytes	0.03540000
Panthera leo	0.01630000
Panthera onca	0.01470000
Panthera pardus	0.02060000
Panthera tigris	0.03920000
Panthera uncia	0.01960000
Pantholops hodgsonii	0.01410000
Papagomys armandvillei	0.01420000
Papio anubis	0.00310000
Papio cynocephalus	0.00290000
Papio hamadryas	0.00420000
Papio kindae	0.00330000
Papio papio	0.01390000
Papio ursinus	0.00490000
Pappogeomys bulleri	0.00360000
Paracrocidura graueri	0.01980000
Paracrocidura maxima	0.00410000
Paracrocidura schoutedeni	0.00380000
Paracynictis selousi	0.00420000
Paradipus ctenodactylus	0.00310000
Paradoxurus hermaphroditus	0.00280000
Paradoxurus jerdoni	0.00300000
Paradoxurus zeylonensis	0.00280000
Paraechinus aethiopicus	0.00360000
Paraechinus hypomelas	0.00250000
Paraechinus micropus	0.00360000
Paraechinus nudiventris	0.00330000
Parahyaena brunnea	0.01500000
Parahydromys asper	0.00360000
Paraleptomys rufilatus	0.03160000
Paraleptomys wilhelmina	0.02100000
Paramelomys gressitti	0.03370000
Paramelomys levipes	0.00370000
Paramelomys lorentzii	0.00330000
Paramelomys mollis	0.00370000
Paramelomys moncktoni	0.00380000
Paramelomys naso	0.00370000
Paramelomys platyops	0.00240000
Paramelomys rubex	0.00420000
Paramelomys steini	0.01840000
Parantechinus apicalis	0.03230000
Paranyctimene raptor	0.00360000
Paranyctimene tenax	0.00330000
Parascalops breweri	0.00360000
Parascaptor leucura	0.00350000
Parastrellus hesperus	0.00230000
Paratriaenops auritus	0.01990000
Paratriaenops furculus	0.00310000
Paratriaenops pauliani	0.01610000
Paraxerus alexandri	0.00320000
Paraxerus boehmi	0.00390000
Paraxerus cepapi	0.00410000
Paraxerus cooperi	0.02280000
Paraxerus flavovittis	0.00420000
Paraxerus lucifer	0.01810000
Paraxerus ochraceus	0.00260000
Paraxerus palliatus	0.00340000
Paraxerus poensis	0.00290000
Paraxerus vexillarius	0.00270000
Paraxerus vincenti	0.03380000
Pardofelis marmorata	0.01400000
Paremballonura atrata	0.00400000
Paremballonura tiavato	0.00320000
Parotomys brantsii	0.00360000
Parotomys littledalei	0.00320000
Paruromys dominator	0.00210000
Pattonomys carrikeri	0.02110000
Pattonomys flavidus	0.01990000
Pattonomys occasius	0.01890000
Pattonomys punctatus	0.02230000
Pattonomys semivillosus	0.00330000
Paucidentomys vermidax	0.02040000
Paulamys naso	0.03670000
Pecari tajacu	0.00270000
Pectinator spekei	0.00320000
Pedetes capensis	0.00390000
Pedetes surdaster	0.00310000
Pelea capreolus	0.01320000
Pelomys campanae	0.00510000
Pelomys fallax	0.00370000
Pelomys hopkinsi	0.01750000
Pelomys isseli	0.01510000
Pelomys minor	0.00340000
Pentalagus furnessi	0.03610000
Penthetor lucasi	0.00340000
Peponocephala electra	0.00380000
Perameles bougainville	0.01880000
Perameles gunnii	0.01850000
Perameles nasuta	0.00320000
Perimyotis subflavus	0.01960000
Perodicticus edwardsi	0.00330000
Perodicticus ibeanus	0.00340000
Perodicticus potto	0.00370000
Perognathus alticola	0.02110000
Perognathus amplus	0.00460000
Perognathus fasciatus	0.00440000
Perognathus flavescens	0.00350000
Perognathus flavus	0.00370000
Perognathus inornatus	0.00290000
Perognathus longimembris	0.00270000
Perognathus merriami	0.00370000
Perognathus parvus	0.00360000
Peromyscus attwateri	0.00300000
Peromyscus aztecus	0.00240000
Peromyscus beatae	0.00310000
Peromyscus boylii	0.00300000
Peromyscus bullatus	0.12690000
Peromyscus californicus	0.00300000
Peromyscus caniceps	0.12150000
Peromyscus crinitus	0.00330000
Peromyscus dickeyi	0.12880000
Peromyscus difficilis	0.00370000
Peromyscus eremicus	0.00360000
Peromyscus eva	0.00420000
Peromyscus fraterculus	0.00410000
Peromyscus furvus	0.01830000
Peromyscus gossypinus	0.00380000
Peromyscus grandis	0.01290000
Peromyscus gratus	0.00370000
Peromyscus guardia	0.12750000
Peromyscus guatemalensis	0.00330000
Peromyscus gymnotis	0.00360000
Peromyscus hooperi	0.00330000
Peromyscus hylocetes	0.00320000
Peromyscus interparietalis	0.12180000
Peromyscus keeni	0.00420000
Peromyscus leucopus	0.00330000
Peromyscus levipes	0.00360000
Peromyscus madrensis	0.03530000
Peromyscus maniculatus	0.00330000
Peromyscus mayensis	0.12300000
Peromyscus megalops	0.00310000
Peromyscus mekisturus	0.13020000
Peromyscus melanocarpus	0.03450000
Peromyscus melanophrys	0.00350000
Peromyscus melanotis	0.00340000
Peromyscus melanurus	0.03520000
Peromyscus merriami	0.00310000
Peromyscus mexicanus	0.00310000
Peromyscus nasutus	0.00290000
Peromyscus ochraventer	0.03350000
Peromyscus pectoralis	0.00330000
Peromyscus perfulvus	0.00330000
Peromyscus polionotus	0.00390000
Peromyscus polius	0.01600000
Peromyscus pseudocrinitus	0.12930000
Peromyscus sagax	0.01820000
Peromyscus schmidlyi	0.00250000
Peromyscus sejugis	0.03780000
Peromyscus simulus	0.02010000
Peromyscus slevini	0.12910000
Peromyscus spicilegus	0.00420000
Peromyscus stephani	0.12950000
Peromyscus stirtoni	0.00320000
Peromyscus truei	0.00290000
Peromyscus winkelmanni	0.03460000
Peromyscus yucatanicus	0.00350000
Peromyscus zarhynchus	0.02010000
Peropteryx kappleri	0.00340000
Peropteryx leucoptera	0.00340000
Peropteryx macrotis	0.00370000
Peropteryx pallidoptera	0.02110000
Peropteryx trinitatis	0.02210000
Peroryctes broadbenti	0.03600000
Peroryctes raffrayana	0.00380000
Petaurillus emiliae	0.01830000
Petaurillus hosei	0.02160000
Petaurillus kinlochii	0.01860000
Petaurista alborufus	0.00370000
Petaurista elegans	0.00370000
Petaurista leucogenys	0.00350000
Petaurista magnificus	0.00370000
Petaurista mechukaensis	0.01970000
Petaurista mishmiensis	0.01430000
Petaurista nobilis	0.01330000
Petaurista petaurista	0.00240000
Petaurista philippensis	0.00370000
Petaurista xanthotis	0.00400000
Petauroides volans	0.02240000
Petaurus abidi	0.12590000
Petaurus australis	0.01640000
Petaurus biacensis	0.00370000
Petaurus breviceps	0.00400000
Petaurus gracilis	0.03720000
Petaurus norfolcensis	0.00330000
Petinomys crinitus	0.00330000
Petinomys fuscocapillus	0.00320000
Petinomys genibarbis	0.01870000
Petinomys hageni	0.01780000
Petinomys lugens	0.01790000
Petinomys mindanensis	0.00330000
Petinomys setosus	0.02090000
Petinomys vordermanni	0.01750000
Petrodromus tetradactylus	0.00260000
Petrogale assimilis	0.00300000
Petrogale brachyotis	0.00320000
Petrogale burbidgei	0.01410000
Petrogale coenensis	0.01570000
Petrogale concinna	0.03410000
Petrogale godmani	0.01440000
Petrogale herberti	0.00260000
Petrogale inornata	0.00380000
Petrogale lateralis	0.01810000
Petrogale mareeba	0.01400000
Petrogale penicillata	0.01820000
Petrogale persephone	0.03540000
Petrogale purpureicollis	0.01310000
Petrogale rothschildi	0.00340000
Petrogale sharmani	0.01850000
Petrogale xanthopus	0.01440000
Petromus typicus	0.00410000
Petromyscus barbouri	0.00500000
Petromyscus collinus	0.00250000
Petromyscus monticularis	0.00390000
Petromyscus shortridgei	0.00410000
Petropseudes dahli	0.00360000
Phacochoerus aethiopicus	0.00270000
Phacochoerus africanus	0.00260000
Phaenomys ferrugineus	0.03530000
Phaiomys leucurus	0.00480000
Phalanger alexandrae	0.03330000
Phalanger carmelitae	0.00360000
Phalanger gymnotis	0.00340000
Phalanger intercastellanus	0.00410000
Phalanger lullulae	0.03300000
Phalanger matabiru	0.01800000
Phalanger matanim	0.12780000
Phalanger mimicus	0.00410000
Phalanger orientalis	0.00350000
Phalanger ornatus	0.00440000
Phalanger rothschildi	0.00210000
Phalanger sericeus	0.00440000
Phalanger vestitus	0.00300000
Phaner electromontis	0.03430000
Phaner furcifer	0.01780000
Phaner pallescens	0.03460000
Phaner parienti	0.03420000
Pharotis imogene	0.12200000
Phascogale calura	0.01380000
Phascogale pirata	0.01850000
Phascogale tapoatafa	0.01450000
Phascolarctos cinereus	0.01800000
Phascolosorex doriae	0.00310000
Phascolosorex dorsalis	0.00370000
Phataginus tetradactyla	0.01930000
Phataginus tricuspis	0.03770000
Phenacomys intermedius	0.00390000
Phenacomys ungava	0.00440000
Philander andersoni	0.00370000
Philander deltae	0.00350000
Philander frenatus	0.00340000
Philander mcilhennyi	0.00360000
Philander mondolfii	0.00340000
Philander olrogi	0.01990000
Philander opossum	0.00290000
Philantomba maxwellii	0.00290000
Philantomba monticola	0.00320000
Philantomba walteri	0.01980000
Philetor brachypterus	0.00320000
Phloeomys cumingi	0.00310000
Phloeomys pallidus	0.00460000
Phoca largha	0.00390000
Phoca vitulina	0.00470000
Phocarctos hookeri	0.03160000
Phocoena dioptrica	0.00330000
Phocoena phocoena	0.12440000
Phocoena sinus	0.12420000
Phocoena spinipinnis	0.01650000
Phocoenoides dalli	0.00450000
Phodopus campbelli	0.00330000
Phodopus roborovskii	0.00350000
Phodopus sungorus	0.00270000
Phoniscus aerosa	0.02070000
Phoniscus atrox	0.01480000
Phoniscus jagorii	0.00440000
Phoniscus papuensis	0.00260000
Phylloderma stenops	0.00340000
Phyllomys blainvillii	0.00330000
Phyllomys brasiliensis	0.03610000
Phyllomys dasythrix	0.00500000
Phyllomys kerri	0.01890000
Phyllomys lamarum	0.01930000
Phyllomys lundi	0.03270000
Phyllomys mantiqueirensis	0.12720000
Phyllomys medius	0.00320000
Phyllomys nigrispinus	0.00450000
Phyllomys pattoni	0.00360000
Phyllomys sulinus	0.01860000
Phyllomys thomasi	0.03510000
Phyllomys unicolor	0.12380000
Phyllonycteris aphylla	0.12990000
Phyllonycteris poeyi	0.00290000
Phyllops falcatus	0.00340000
Phyllostomus discolor	0.00270000
Phyllostomus elongatus	0.00430000
Phyllostomus hastatus	0.00410000
Phyllostomus latifolius	0.00420000
Phyllotis alisosiensis	0.01820000
Phyllotis amicus	0.00390000
Phyllotis andium	0.00330000
Phyllotis anitae	0.01790000
Phyllotis bonariensis	0.01450000
Phyllotis caprinus	0.00310000
Phyllotis darwini	0.00310000
Phyllotis definitus	0.03380000
Phyllotis gerbillus	0.00350000
Phyllotis haggardi	0.00330000
Phyllotis limatus	0.00260000
Phyllotis magister	0.00330000
Phyllotis osgoodi	0.02010000
Phyllotis osilae	0.00340000
Phyllotis wolffsohni	0.00450000
Phyllotis xanthopygus	0.00340000
Physeter macrocephalus	0.03300000
Piliocolobus badius	0.03600000
Piliocolobus bouvieri	0.03350000
Piliocolobus epieni	0.13030000
Piliocolobus gordonorum	0.02070000
Piliocolobus kirkii	0.03560000
Piliocolobus oustaleti	0.01880000
Piliocolobus pennantii	0.12400000
Piliocolobus preussi	0.12840000
Piliocolobus rufomitratus	0.12220000
Piliocolobus temminckii	0.01640000
Piliocolobus tephrosceles	0.03630000
Piliocolobus tholloni	0.01910000
Piliocolobus waldroni	0.12750000
Pipistrellus abramus	0.00340000
Pipistrellus adamsi	0.00380000
Pipistrellus aero	0.02240000
Pipistrellus alaschanicus	0.01360000
Pipistrellus anchietae	0.00450000
Pipistrellus angulatus	0.00410000
Pipistrellus arabicus	0.01430000
Pipistrellus ariel	0.01690000
Pipistrellus cadornae	0.01360000
Pipistrellus ceylonicus	0.00310000
Pipistrellus collinus	0.00400000
Pipistrellus coromandra	0.00330000
Pipistrellus crassulus	0.00230000
Pipistrellus eisentrauti	0.01420000
Pipistrellus endoi	0.01390000
Pipistrellus grandidieri	0.01730000
Pipistrellus hanaki	0.01740000
Pipistrellus hesperidus	0.00510000
Pipistrellus imbricatus	0.00350000
Pipistrellus inexspectatus	0.02000000
Pipistrellus javanicus	0.00330000
Pipistrellus kuhlii	0.00220000
Pipistrellus maderensis	0.01810000
Pipistrellus minahassae	0.01900000
Pipistrellus musciculus	0.01890000
Pipistrellus nanulus	0.00340000
Pipistrellus nathusii	0.00290000
Pipistrellus papuanus	0.00350000
Pipistrellus paterculus	0.00360000
Pipistrellus permixtus	0.01690000
Pipistrellus pipistrellus	0.00370000
Pipistrellus pulveratus	0.00290000
Pipistrellus pygmaeus	0.00330000
Pipistrellus raceyi	0.01740000
Pipistrellus rueppellii	0.00380000
Pipistrellus rusticus	0.00280000
Pipistrellus stenopterus	0.00430000
Pipistrellus sturdeei	0.02050000
Pipistrellus tenuis	0.00320000
Pipistrellus wattsi	0.00210000
Pipistrellus westralis	0.00390000
Pithecheir melanurus	0.02070000
Pithecheir parvus	0.01990000
Pithecheirops otion	0.01850000
Pithecia aequatorialis	0.00320000
Pithecia albicans	0.00230000
Pithecia cazuzai	0.02220000
Pithecia chrysocephala	0.00320000
Pithecia hirsuta	0.01830000
Pithecia inusta	0.00390000
Pithecia isabela	0.01880000
Pithecia milleri	0.01830000
Pithecia monachus	0.00250000
Pithecia napensis	0.00230000
Pithecia pissinattii	0.01770000
Pithecia pithecia	0.00270000
Pithecia vanzolinii	0.01820000
Plagiodontia aedium	0.03330000
Planigale gilesi	0.00330000
Planigale ingrami	0.00270000
Planigale maculata	0.00460000
Planigale novaeguineae	0.00350000
Planigale tenuirostris	0.00300000
Platacanthomys lasiurus	0.02020000
Platalina genovensium	0.01300000
Platanista gangetica	0.03210000
Platymops setiger	0.00230000
Platyrrhinus albericoi	0.00320000
Platyrrhinus angustirostris	0.00350000
Platyrrhinus aquilus	0.01840000
Platyrrhinus aurarius	0.00330000
Platyrrhinus brachycephalus	0.00280000
Platyrrhinus chocoensis	0.02060000
Platyrrhinus dorsalis	0.00300000
Platyrrhinus fusciventris	0.00330000
Platyrrhinus helleri	0.00380000
Platyrrhinus incarum	0.00340000
Platyrrhinus infuscus	0.00360000
Platyrrhinus ismaeli	0.01430000
Platyrrhinus lineatus	0.00330000
Platyrrhinus masu	0.00320000
Platyrrhinus matapalensis	0.01430000
Platyrrhinus nigellus	0.00310000
Platyrrhinus nitelinea	0.01820000
Platyrrhinus recifinus	0.00290000
Platyrrhinus umbratus	0.01960000
Platyrrhinus vittatus	0.00300000
