species	cr_extinction_risk_yearly_0	cr_extinction_risk_yearly_1	cr_extinction_risk_yearly_2	cr_extinction_risk_yearly_3	cr_extinction_risk_yearly_4	cr_extinction_risk_yearly_5	cr_extinction_risk_yearly_6	cr_extinction_risk_yearly_7	cr_extinction_risk_yearly_8	cr_extinction_risk_yearly_9	cr_extinction_risk_yearly_10	cr_extinction_risk_yearly_11	cr_extinction_risk_yearly_12	cr_extinction_risk_yearly_13	cr_extinction_risk_yearly_14	cr_extinction_risk_yearly_15	cr_extinction_risk_yearly_16	cr_extinction_risk_yearly_17	cr_extinction_risk_yearly_18	cr_extinction_risk_yearly_19	cr_extinction_risk_yearly_20	cr_extinction_risk_yearly_21	cr_extinction_risk_yearly_22	cr_extinction_risk_yearly_23	cr_extinction_risk_yearly_24	cr_extinction_risk_yearly_25	cr_extinction_risk_yearly_26	cr_extinction_risk_yearly_27	cr_extinction_risk_yearly_28	cr_extinction_risk_yearly_29	cr_extinction_risk_yearly_30	cr_extinction_risk_yearly_31	cr_extinction_risk_yearly_32	cr_extinction_risk_yearly_33	cr_extinction_risk_yearly_34	cr_extinction_risk_yearly_35	cr_extinction_risk_yearly_36	cr_extinction_risk_yearly_37	cr_extinction_risk_yearly_38	cr_extinction_risk_yearly_39	cr_extinction_risk_yearly_40	cr_extinction_risk_yearly_41	cr_extinction_risk_yearly_42	cr_extinction_risk_yearly_43	cr_extinction_risk_yearly_44	cr_extinction_risk_yearly_45	cr_extinction_risk_yearly_46	cr_extinction_risk_yearly_47	cr_extinction_risk_yearly_48	cr_extinction_risk_yearly_49	cr_extinction_risk_yearly_50	cr_extinction_risk_yearly_51	cr_extinction_risk_yearly_52	cr_extinction_risk_yearly_53	cr_extinction_risk_yearly_54	cr_extinction_risk_yearly_55	cr_extinction_risk_yearly_56	cr_extinction_risk_yearly_57	cr_extinction_risk_yearly_58	cr_extinction_risk_yearly_59	cr_extinction_risk_yearly_60	cr_extinction_risk_yearly_61	cr_extinction_risk_yearly_62	cr_extinction_risk_yearly_63	cr_extinction_risk_yearly_64	cr_extinction_risk_yearly_65	cr_extinction_risk_yearly_66	cr_extinction_risk_yearly_67	cr_extinction_risk_yearly_68	cr_extinction_risk_yearly_69	cr_extinction_risk_yearly_70	cr_extinction_risk_yearly_71	cr_extinction_risk_yearly_72	cr_extinction_risk_yearly_73	cr_extinction_risk_yearly_74	cr_extinction_risk_yearly_75	cr_extinction_risk_yearly_76	cr_extinction_risk_yearly_77	cr_extinction_risk_yearly_78	cr_extinction_risk_yearly_79	cr_extinction_risk_yearly_80	cr_extinction_risk_yearly_81	cr_extinction_risk_yearly_82	cr_extinction_risk_yearly_83	cr_extinction_risk_yearly_84	cr_extinction_risk_yearly_85	cr_extinction_risk_yearly_86	cr_extinction_risk_yearly_87	cr_extinction_risk_yearly_88	cr_extinction_risk_yearly_89	cr_extinction_risk_yearly_90	cr_extinction_risk_yearly_91	cr_extinction_risk_yearly_92	cr_extinction_risk_yearly_93	cr_extinction_risk_yearly_94	cr_extinction_risk_yearly_95	cr_extinction_risk_yearly_96	cr_extinction_risk_yearly_97	cr_extinction_risk_yearly_98	cr_extinction_risk_yearly_99
Pusa hispida	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778	0.012326576778
Pusa sibirica	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204	0.010626868204
Rhynchogale melleri	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237	0.059040464237
Salanoia concolor	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463
Speothos venaticus	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944	0.052687234944
Spilogale angustifrons	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805	0.034891701805
Spilogale gracilis	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684	0.063330321684
Spilogale putorius	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302	0.064918346302
Spilogale pygmaea	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510	0.047314175510
Suricata suricatta	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544	0.044169191544
Taxidea taxus	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210	0.027460922210
Tremarctos ornatus	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119	0.016168612119
Urocyon cinereoargenteus	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607	0.042235674607
Urocyon littoralis	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463	0.066967008463
Ursus americanus	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413	0.017667893413
Ursus arctos	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256	0.014021437256
Ursus maritimus	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078	0.015125870078
