species	rate_e_mean	rate_e_lower	rate_e_upper	simulated_p_e_in_100_years
Platysmurus aterrimus	0.00015	0.00013	0.00018	0.01530
Platysmurus leucopterus	0.00018	0.00015	0.00020	0.01760
Platyspiza crassirostris	0.00015	0.00012	0.00017	0.01440
Platysteira albifrons	0.00079	0.00073	0.00084	0.07620
Platysteira cyanea	0.00019	0.00017	0.00022	0.01900
Platysteira laticincta	0.00720	0.00701	0.00741	0.51290
Platysteira peltata	0.00017	0.00014	0.00019	0.01660
Plectorhyncha lanceolata	0.00019	0.00016	0.00021	0.01860
Plectrophenax hyperboreus	0.00018	0.00015	0.00020	0.01750
Plectrophenax nivalis	0.00018	0.00015	0.00021	0.01790
Plectropterus gambensis	0.00019	0.00016	0.00021	0.01840
Plegadis chihi	0.00016	0.00014	0.00019	0.01600
Plegadis falcinellus	0.00019	0.00016	0.00021	0.01830
Plegadis ridgwayi	0.00016	0.00014	0.00018	0.01570
Plesiodryas albonotata	0.00019	0.00016	0.00022	0.01880
Plocepasser donaldsoni	0.00020	0.00018	0.00023	0.02020
Plocepasser mahali	0.00017	0.00015	0.00020	0.01720
Plocepasser rufoscapulatus	0.00020	0.00017	0.00023	0.01960
Plocepasser superciliosus	0.00014	0.00012	0.00016	0.01370
Ploceus albinucha	0.00017	0.00014	0.00019	0.01650
Ploceus alienus	0.00016	0.00013	0.00018	0.01580
Ploceus angolensis	0.00018	0.00015	0.00020	0.01740
Ploceus aurantius	0.00018	0.00015	0.00021	0.01780
Ploceus aureonucha	0.00726	0.00706	0.00745	0.51340
Ploceus badius	0.00016	0.00014	0.00019	0.01620
Ploceus baglafecht	0.00018	0.00015	0.00020	0.01740
Ploceus bannermani	0.00256	0.00245	0.00266	0.22990
Ploceus batesi	0.00715	0.00696	0.00735	0.50890
Ploceus benghalensis	0.00015	0.00013	0.00018	0.01520
Ploceus bertrandi	0.00015	0.00013	0.00018	0.01500
Ploceus bicolor	0.00019	0.00016	0.00022	0.01880
Ploceus bojeri	0.00017	0.00014	0.00019	0.01640
Ploceus brachypterus	0.00017	0.00015	0.00020	0.01710
Ploceus burnieri	0.00260	0.00250	0.00271	0.23330
Ploceus capensis	0.00017	0.00014	0.00019	0.01640
Ploceus castaneiceps	0.00014	0.00012	0.00016	0.01380
Ploceus castaneofuscus	0.00017	0.00015	0.00020	0.01700
Ploceus castanops	0.00017	0.00015	0.00020	0.01730
Ploceus cucullatus	0.00014	0.00012	0.00017	0.01410
Ploceus dichrocephalus	0.00017	0.00015	0.00020	0.01680
Ploceus dorsomaculatus	0.00016	0.00013	0.00018	0.01570
Ploceus flavipes	0.00259	0.00248	0.00269	0.23240
Ploceus galbula	0.00017	0.00014	0.00019	0.01640
Ploceus golandi	0.00727	0.00706	0.00746	0.51260
Ploceus grandis	0.00081	0.00075	0.00086	0.07810
Ploceus heuglini	0.00016	0.00014	0.00019	0.01600
Ploceus hypoxanthus	0.00087	0.00081	0.00093	0.08410
Ploceus insignis	0.00018	0.00015	0.00020	0.01770
Ploceus intermedius	0.00018	0.00015	0.00021	0.01790
Ploceus jacksoni	0.00018	0.00015	0.00021	0.01790
Ploceus katangae	0.00019	0.00017	0.00022	0.01920
Ploceus luteolus	0.00020	0.00018	0.00023	0.02010
Ploceus manyar	0.00015	0.00013	0.00017	0.01500
Ploceus megarhynchus	0.00261	0.00250	0.00271	0.23390
Ploceus melanocephalus	0.00017	0.00014	0.00019	0.01640
Ploceus melanogaster	0.00016	0.00014	0.00019	0.01630
Ploceus nelicourvi	0.00018	0.00015	0.00020	0.01740
Ploceus nicolli	0.00726	0.00706	0.00745	0.51400
Ploceus nigerrimus	0.00017	0.00015	0.00020	0.01690
Ploceus nigricollis	0.00016	0.00013	0.00018	0.01560
Ploceus nigrimentus	0.00018	0.00015	0.00021	0.01800
Ploceus ocularis	0.00017	0.00014	0.00019	0.01660
Ploceus olivaceiceps	0.00080	0.00075	0.00086	0.07750
Ploceus pelzelni	0.00017	0.00014	0.00020	0.01690
Ploceus philippinus	0.00017	0.00014	0.00019	0.01670
Ploceus preussi	0.00016	0.00014	0.00018	0.01580
Ploceus princeps	0.00019	0.00016	0.00021	0.01840
Ploceus reichardi	0.00018	0.00015	0.00020	0.01740
Ploceus rubiginosus	0.00016	0.00014	0.00019	0.01610
Ploceus ruweti	0.00158	0.00150	0.00166	0.14630
Ploceus sakalava	0.00016	0.00013	0.00018	0.01560
Ploceus sanctithomae	0.00019	0.00017	0.00022	0.01900
Ploceus spekei	0.00018	0.00015	0.00020	0.01730
Ploceus spekeoides	0.00084	0.00078	0.00090	0.08150
Ploceus subaureus	0.00017	0.00015	0.00020	0.01680
Ploceus subpersonatus	0.00257	0.00247	0.00268	0.23060
Ploceus superciliosus	0.00017	0.00015	0.00020	0.01690
Ploceus taeniopterus	0.00015	0.00013	0.00018	0.01510
Ploceus temporalis	0.00017	0.00014	0.00019	0.01650
Ploceus tricolor	0.00016	0.00014	0.00019	0.01590
Ploceus upembae	0.00160	0.00152	0.00169	0.14790
Ploceus velatus	0.00017	0.00014	0.00019	0.01650
Ploceus vitellinus	0.00016	0.00013	0.00018	0.01560
Ploceus weynsi	0.00017	0.00014	0.00019	0.01670
Ploceus xanthops	0.00017	0.00015	0.00020	0.01720
Ploceus xanthopterus	0.00018	0.00015	0.00020	0.01750
Pluvialis apricaria	0.00016	0.00014	0.00019	0.01620
Pluvialis dominica	0.00017	0.00015	0.00020	0.01700
Pluvialis fulva	0.00020	0.00017	0.00023	0.01980
Pluvialis squatarola	0.00018	0.00016	0.00021	0.01790
Pluvianellus socialis	0.00076	0.00071	0.00082	0.07430
Pluvianus aegyptius	0.00019	0.00016	0.00022	0.01880
Pnoepyga albiventer	0.00019	0.00016	0.00022	0.01870
Pnoepyga formosana	0.00019	0.00016	0.00022	0.01880
Pnoepyga immaculata	0.00019	0.00016	0.00021	0.01840
Pnoepyga pusilla	0.00018	0.00016	0.00021	0.01810
Podargus ocellatus	0.00017	0.00014	0.00019	0.01670
Podargus papuensis	0.00016	0.00014	0.00019	0.01620
Podargus strigoides	0.00016	0.00014	0.00018	0.01590
Podica senegalensis	0.00018	0.00016	0.00021	0.01800
Podiceps auritus	0.00257	0.00246	0.00267	0.23040
Podiceps cristatus	0.00017	0.00014	0.00019	0.01630
Podiceps gallardoi	0.02434	0.02385	0.02487	0.85970
Podiceps grisegena	0.00018	0.00016	0.00021	0.01790
Podiceps juninensis	0.00083	0.00077	0.00089	0.08040
Podiceps major	0.00017	0.00014	0.00019	0.01640
Podiceps nigricollis	0.00016	0.00014	0.00019	0.01580
Podiceps occipitalis	0.00016	0.00014	0.00019	0.01600
Podiceps taczanowskii	0.02443	0.02393	0.02495	0.86210
Podilymbus podiceps	0.00018	0.00015	0.00020	0.01740
Podoces biddulphi	0.00082	0.00076	0.00087	0.07930
Podoces hendersoni	0.00017	0.00015	0.00020	0.01730
Podoces panderi	0.00015	0.00013	0.00018	0.01530
Podoces pleskei	0.00019	0.00016	0.00021	0.01830
Poecile atricapillus	0.00017	0.00015	0.00020	0.01700
Poecile carolinensis	0.00019	0.00016	0.00022	0.01860
Poecile cinctus	0.00017	0.00014	0.00020	0.01690
Poecile davidi	0.00016	0.00014	0.00019	0.01590
Poecile gambeli	0.00019	0.00017	0.00022	0.01910
Poecile hudsonicus	0.00016	0.00014	0.00019	0.01620
Poecile hypermelaenus	0.00016	0.00014	0.00019	0.01620
Poecile hyrcanus	0.00018	0.00015	0.00020	0.01730
Poecile lugubris	0.00016	0.00013	0.00018	0.01560
Poecile montanus	0.00018	0.00015	0.00021	0.01800
Poecile palustris	0.00018	0.00016	0.00021	0.01810
Poecile rufescens	0.00015	0.00013	0.00018	0.01520
Poecile sclateri	0.00016	0.00014	0.00019	0.01600
Poecile superciliosus	0.00017	0.00015	0.00020	0.01700
Poecilodryas brachyura	0.00019	0.00016	0.00022	0.01880
Poecilodryas cerviniventris	0.00018	0.00015	0.00020	0.01760
Poecilodryas hypoleuca	0.00017	0.00015	0.00020	0.01700
Poecilodryas superciliosa	0.00017	0.00015	0.00020	0.01720
Poecilotriccus albifacies	0.00016	0.00014	0.00019	0.01580
Poecilotriccus calopterus	0.00016	0.00013	0.00018	0.01560
Poecilotriccus capitalis	0.00019	0.00016	0.00021	0.01840
Poecilotriccus fumifrons	0.00019	0.00016	0.00021	0.01840
Poecilotriccus latirostris	0.00017	0.00015	0.00020	0.01690
Poecilotriccus luluae	0.00726	0.00706	0.00746	0.51270
Poecilotriccus plumbeiceps	0.00015	0.00012	0.00017	0.01440
Poecilotriccus pulchellus	0.00019	0.00016	0.00021	0.01850
Poecilotriccus ruficeps	0.00017	0.00015	0.00020	0.01720
Poecilotriccus russatus	0.00018	0.00015	0.00021	0.01780
Poecilotriccus senex	0.00019	0.00016	0.00022	0.01870
Poecilotriccus sylvia	0.00019	0.00016	0.00021	0.01860
Poeoptera femoralis	0.00260	0.00249	0.00271	0.23320
Poeoptera kenricki	0.00017	0.00014	0.00020	0.01680
Poeoptera lugubris	0.00017	0.00014	0.00019	0.01680
Poeoptera stuhlmanni	0.00016	0.00014	0.00019	0.01590
Poephila acuticauda	0.00015	0.00013	0.00018	0.01520
Poephila cincta	0.00017	0.00015	0.00020	0.01710
Poephila personata	0.00018	0.00016	0.00021	0.01830
Pogoniulus atroflavus	0.00017	0.00014	0.00019	0.01650
Pogoniulus bilineatus	0.00016	0.00014	0.00019	0.01600
Pogoniulus chrysoconus	0.00015	0.00013	0.00018	0.01480
Pogoniulus coryphaea	0.00017	0.00015	0.00020	0.01700
Pogoniulus leucomystax	0.00017	0.00014	0.00019	0.01650
Pogoniulus makawai	0.00162	0.00154	0.00170	0.14890
Pogoniulus pusillus	0.00019	0.00016	0.00021	0.01860
Pogoniulus scolopaceus	0.00017	0.00014	0.00020	0.01680
Pogoniulus simplex	0.00019	0.00016	0.00022	0.01870
Pogoniulus subsulphureus	0.00015	0.00013	0.00018	0.01510
Pogonocichla stellata	0.00016	0.00014	0.00019	0.01590
Pogonornis bidentatus	0.00016	0.00014	0.00019	0.01600
Pogonornis dubius	0.00016	0.00014	0.00019	0.01630
Pogonornis macclounii	0.00017	0.00014	0.00020	0.01700
Pogonornis melanopterus	0.00019	0.00016	0.00022	0.01850
Pogonornis minor	0.00018	0.00016	0.00021	0.01820
Pogonornis rolleti	0.00015	0.00013	0.00018	0.01510
Pogonotriccus chapmani	0.00017	0.00014	0.00019	0.01660
Pogonotriccus eximius	0.00082	0.00076	0.00087	0.07910
Pogonotriccus lanyoni	0.00722	0.00701	0.00742	0.51140
Pogonotriccus ophthalmicus	0.00017	0.00015	0.00020	0.01690
Pogonotriccus orbitalis	0.00018	0.00015	0.00020	0.01750
Pogonotriccus poecilotis	0.00018	0.00016	0.00021	0.01790
Pogonotriccus venezuelanus	0.00084	0.00079	0.00090	0.08180
Poicephalus crassus	0.00017	0.00014	0.00019	0.01660
Poicephalus cryptoxanthus	0.00017	0.00014	0.00019	0.01650
Poicephalus flavifrons	0.00018	0.00015	0.00020	0.01740
Poicephalus fuscicollis	0.00016	0.00013	0.00018	0.01540
Poicephalus gulielmi	0.00017	0.00014	0.00019	0.01660
Poicephalus meyeri	0.00018	0.00015	0.00020	0.01740
Poicephalus robustus	0.00251	0.00240	0.00261	0.22580
Poicephalus rueppellii	0.00017	0.00014	0.00020	0.01680
Poicephalus rufiventris	0.00018	0.00016	0.00021	0.01800
Poicephalus senegalus	0.00017	0.00015	0.00020	0.01710
Poikilocarbo gaimardi	0.00086	0.00080	0.00091	0.08290
Polemaetus bellicosus	0.00256	0.00245	0.00266	0.23050
Polihierax insignis	0.00079	0.00073	0.00085	0.07670
Polihierax semitorquatus	0.00018	0.00015	0.00020	0.01750
Poliocephalus poliocephalus	0.00015	0.00013	0.00018	0.01520
Poliocephalus rufopectus	0.00084	0.00079	0.00090	0.08170
Poliocrania exsul	0.00015	0.00013	0.00017	0.01490
Poliocrania maculifer	0.00017	0.00014	0.00019	0.01630
Poliolais lopezi	0.00086	0.00080	0.00092	0.08330
Poliolophus urostictus	0.00015	0.00013	0.00018	0.01490
Polioptila albiloris	0.00015	0.00013	0.00018	0.01520
Polioptila caerulea	0.00019	0.00016	0.00021	0.01840
Polioptila californica	0.00017	0.00015	0.00020	0.01720
Polioptila dumicola	0.00017	0.00015	0.00020	0.01690
Polioptila guianensis	0.00018	0.00015	0.00021	0.01790
Polioptila lactea	0.00077	0.00072	0.00083	0.07480
Polioptila lembeyei	0.00018	0.00015	0.00020	0.01740
Polioptila maior	0.00016	0.00013	0.00018	0.01590
Polioptila melanura	0.00017	0.00015	0.00020	0.01730
Polioptila nigriceps	0.00019	0.00016	0.00021	0.01840
Polioptila plumbea	0.00019	0.00016	0.00021	0.01840
Polioptila schistaceigula	0.00016	0.00014	0.00019	0.01620
Polioxolmis rufipennis	0.00015	0.00012	0.00017	0.01440
Polyboroides radiatus	0.00017	0.00015	0.00020	0.01700
Polyboroides typus	0.00016	0.00014	0.00019	0.01580
Polyonymus caroli	0.00016	0.00014	0.00019	0.01580
Polyplectron bicalcaratum	0.00017	0.00014	0.00019	0.01660
Polyplectron chalcurum	0.00017	0.00014	0.00019	0.01630
Polyplectron germaini	0.00087	0.00081	0.00093	0.08430
Polyplectron inopinatum	0.00266	0.00255	0.00276	0.23760
Polyplectron katsumatae	0.00720	0.00700	0.00740	0.51060
Polyplectron malacense	0.00249	0.00239	0.00260	0.22460
Polyplectron napoleonis	0.00250	0.00239	0.00260	0.22470
Polyplectron schleiermacheri	0.00717	0.00699	0.00738	0.51000
Polysticta stelleri	0.00264	0.00253	0.00275	0.23640
Polystictus pectoralis	0.00081	0.00075	0.00087	0.07870
Polystictus superciliaris	0.00017	0.00014	0.00019	0.01650
Polytelis alexandrae	0.00084	0.00078	0.00090	0.08160
Polytelis anthopeplus	0.00016	0.00014	0.00019	0.01630
Polytelis swainsonii	0.00018	0.00015	0.00020	0.01730
Polytmus guainumbi	0.00020	0.00017	0.00022	0.01940
Polytmus milleri	0.00016	0.00014	0.00018	0.01580
Polytmus theresiae	0.00016	0.00014	0.00019	0.01600
Pomarea dimidiata	0.00245	0.00235	0.00255	0.22110
Pomarea iphis	0.02475	0.02420	0.02526	0.86320
Pomarea mendozae	0.00717	0.00698	0.00737	0.51010
Pomarea mira	0.02401	0.02352	0.02454	0.85720
Pomarea nigra	0.02456	0.02405	0.02510	0.86040
Pomarea whitneyi	0.02418	0.02367	0.02469	0.85890
Pomatorhinus ferruginosus	0.00017	0.00015	0.00020	0.01720
Pomatorhinus horsfieldii	0.00016	0.00014	0.00019	0.01610
Pomatorhinus melanurus	0.00016	0.00014	0.00019	0.01620
Pomatorhinus montanus	0.00019	0.00016	0.00021	0.01830
Pomatorhinus musicus	0.00017	0.00015	0.00020	0.01690
Pomatorhinus ochraceiceps	0.00019	0.00016	0.00022	0.01900
Pomatorhinus phayrei	0.00018	0.00015	0.00020	0.01750
Pomatorhinus ruficollis	0.00014	0.00011	0.00016	0.01360
Pomatorhinus schisticeps	0.00018	0.00016	0.00021	0.01810
Pomatorhinus superciliaris	0.00017	0.00015	0.00020	0.01710
Pomatostomus halli	0.00015	0.00013	0.00018	0.01510
Pomatostomus ruficeps	0.00017	0.00014	0.00019	0.01660
Pomatostomus superciliosus	0.00016	0.00013	0.00018	0.01570
Pomatostomus temporalis	0.00017	0.00014	0.00019	0.01650
Poodytes albolimbatus	0.00266	0.00256	0.00277	0.23790
Poodytes carteri	0.00016	0.00014	0.00019	0.01610
Poodytes caudatus	0.00257	0.00247	0.00268	0.23070
Poodytes gramineus	0.00015	0.00012	0.00017	0.01460
Poodytes punctatus	0.00017	0.00014	0.00019	0.01650
Pooecetes gramineus	0.00019	0.00016	0.00022	0.01870
Poospiza baeri	0.00259	0.00249	0.00270	0.23230
Poospiza boliviana	0.00015	0.00012	0.00017	0.01460
Poospiza garleppi	0.00740	0.00719	0.00760	0.51940
Poospiza goeringi	0.00253	0.00243	0.00263	0.22800
Poospiza hispaniolensis	0.00016	0.00014	0.00019	0.01590
Poospiza nigrorufa	0.00019	0.00016	0.00021	0.01840
Poospiza ornata	0.00019	0.00016	0.00021	0.01840
Poospiza rubecula	0.00725	0.00705	0.00744	0.51350
Poospiza rufosuperciliaris	0.00256	0.00245	0.00266	0.23000
Poospiza whitii	0.00017	0.00015	0.00020	0.01730
Poospizopsis caesar	0.00019	0.00016	0.00021	0.01830
Poospizopsis hypocondria	0.00016	0.00013	0.00018	0.01550
Porphyrio alleni	0.00016	0.00014	0.00019	0.01590
Porphyrio flavirostris	0.00018	0.00015	0.00021	0.01780
Porphyrio hochstetteri	0.00726	0.00706	0.00746	0.51370
Porphyrio martinicus	0.00016	0.00014	0.00019	0.01620
Porphyrio porphyrio	0.00018	0.00015	0.00021	0.01770
Porphyrolaema porphyrolaema	0.00020	0.00017	0.00023	0.01960
Porphyrospiza caerulescens	0.00084	0.00078	0.00090	0.08140
Porzana albicollis	0.00018	0.00015	0.00021	0.01760
Porzana carolina	0.00016	0.00014	0.00019	0.01600
Porzana fasciata	0.00016	0.00013	0.00018	0.01550
Porzana fluminea	0.00018	0.00015	0.00020	0.01760
Porzana porzana	0.00018	0.00015	0.00021	0.01780
Porzana spiloptera	0.00257	0.00247	0.00267	0.23080
Premnoplex brunnescens	0.00015	0.00013	0.00018	0.01520
Premnoplex pariae	0.00742	0.00721	0.00761	0.52110
Premnoplex tatei	0.00737	0.00717	0.00756	0.51930
Premnornis guttuliger	0.00016	0.00013	0.00018	0.01530
Primolius auricollis	0.00016	0.00013	0.00018	0.01570
Primolius couloni	0.00262	0.00252	0.00273	0.23480
Primolius maracana	0.00083	0.00077	0.00088	0.08020
Prinia atrogularis	0.00016	0.00014	0.00019	0.01590
Prinia bairdii	0.00020	0.00017	0.00022	0.01930
Prinia buchanani	0.00019	0.00017	0.00022	0.01920
Prinia cinereocapilla	0.00261	0.00251	0.00272	0.23460
Prinia crinigera	0.00018	0.00016	0.00021	0.01790
Prinia erythroptera	0.00019	0.00016	0.00021	0.01840
Prinia familiaris	0.00083	0.00077	0.00089	0.08040
Prinia flavicans	0.00015	0.00012	0.00017	0.01460
Prinia flaviventris	0.00015	0.00013	0.00018	0.01520
Prinia fluviatilis	0.00017	0.00014	0.00019	0.01630
Prinia gracilis	0.00014	0.00012	0.00017	0.01400
Prinia hodgsonii	0.00017	0.00015	0.00020	0.01720
Prinia hypoxantha	0.00019	0.00016	0.00022	0.01860
Prinia inornata	0.00019	0.00017	0.00022	0.01900
Prinia khasiana	0.00020	0.00017	0.00023	0.01980
Prinia maculosa	0.00019	0.00016	0.00022	0.01890
Prinia molleri	0.00017	0.00014	0.00019	0.01640
Prinia polychroa	0.00017	0.00015	0.00020	0.01690
Prinia rufescens	0.00018	0.00016	0.00021	0.01800
Prinia rufifrons	0.00017	0.00014	0.00019	0.01650
Prinia socialis	0.00017	0.00014	0.00020	0.01680
Prinia somalica	0.00018	0.00015	0.00021	0.01770
Prinia sonitans	0.00016	0.00013	0.00018	0.01560
Prinia subflava	0.00017	0.00015	0.00020	0.01730
Prinia superciliaris	0.00016	0.00014	0.00019	0.01590
Prinia sylvatica	0.00018	0.00015	0.00021	0.01770
Prioniturus discurus	0.00017	0.00015	0.00020	0.01700
Prioniturus flavicans	0.00081	0.00076	0.00087	0.07890
Prioniturus luconensis	0.00734	0.00714	0.00754	0.51660
Prioniturus mada	0.00017	0.00015	0.00020	0.01710
Prioniturus mindorensis	0.00260	0.00250	0.00270	0.23300
Prioniturus montanus	0.00077	0.00071	0.00082	0.07480
Prioniturus platenae	0.00260	0.00250	0.00271	0.23330
Prioniturus platurus	0.00015	0.00013	0.00017	0.01480
Prioniturus verticalis	0.02428	0.02376	0.02477	0.86420
Prioniturus waterstradti	0.00082	0.00077	0.00088	0.07980
Prionochilus maculatus	0.00019	0.00016	0.00022	0.01900
Prionochilus olivaceus	0.00018	0.00015	0.00020	0.01740
Prionochilus percussus	0.00017	0.00014	0.00019	0.01640
Prionochilus plateni	0.00018	0.00016	0.00021	0.01800
Prionochilus thoracicus	0.00085	0.00079	0.00091	0.08240
Prionochilus xanthopygius	0.00017	0.00014	0.00019	0.01650
Prionodura newtoniana	0.00017	0.00014	0.00019	0.01670
Prionops alberti	0.00261	0.00251	0.00272	0.23430
Prionops caniceps	0.00018	0.00015	0.00021	0.01770
Prionops gabela	0.00737	0.00717	0.00757	0.51910
Prionops plumatus	0.00018	0.00015	0.00021	0.01770
Prionops poliolophus	0.00088	0.00082	0.00094	0.08580
Prionops retzii	0.00017	0.00014	0.00019	0.01650
Prionops rufiventris	0.00016	0.00014	0.00018	0.01580
Prionops scopifrons	0.00018	0.00015	0.00021	0.01780
Priotelus temnurus	0.00016	0.00014	0.00019	0.01600
Probosciger aterrimus	0.00020	0.00017	0.00023	0.01970
Procarduelis nipalensis	0.00017	0.00015	0.00020	0.01720
Procellaria aequinoctialis	0.00247	0.00237	0.00257	0.22250
Procellaria cinerea	0.00078	0.00072	0.00083	0.07540
Procellaria conspicillata	0.00262	0.00251	0.00273	0.23510
Procellaria parkinsoni	0.00258	0.00248	0.00269	0.23160
Procellaria westlandica	0.00743	0.00723	0.00764	0.52180
Procnias albus	0.00018	0.00016	0.00021	0.01810
Procnias averano	0.00020	0.00018	0.00023	0.02010
Procnias nudicollis	0.00257	0.00247	0.00268	0.23120
Procnias tricarunculatus	0.00260	0.00250	0.00270	0.23280
Prodotiscus insignis	0.00020	0.00017	0.00023	0.01960
Prodotiscus regulus	0.00020	0.00017	0.00023	0.01970
Prodotiscus zambesiae	0.00017	0.00014	0.00019	0.01680
Progne chalybea	0.00018	0.00016	0.00021	0.01830
Progne cryptoleuca	0.00017	0.00015	0.00020	0.01710
Progne dominicensis	0.00019	0.00016	0.00022	0.01860
Progne elegans	0.00016	0.00014	0.00019	0.01600
Progne modesta	0.00709	0.00690	0.00729	0.50470
Progne murphyi	0.00260	0.00250	0.00271	0.23390
Progne sinaloae	0.00260	0.00249	0.00270	0.23320
Progne subis	0.00017	0.00015	0.00020	0.01730
Progne tapera	0.00017	0.00014	0.00019	0.01660
Promerops cafer	0.00016	0.00014	0.00019	0.01630
Promerops gurneyi	0.00083	0.00077	0.00088	0.07990
Prosobonia parvirostris	0.00737	0.00718	0.00758	0.51890
Prosopeia personata	0.00085	0.00079	0.00091	0.08230
Prosopeia splendens	0.00259	0.00248	0.00269	0.23200
Prosopeia tabuensis	0.00016	0.00014	0.00019	0.01580
Prosthemadera novaeseelandiae	0.00017	0.00015	0.00020	0.01710
Protonotaria citrea	0.00017	0.00015	0.00020	0.01710
Prunella atrogularis	0.00017	0.00015	0.00020	0.01690
Prunella collaris	0.00019	0.00016	0.00022	0.01860
Prunella fulvescens	0.00021	0.00018	0.00024	0.02070
Prunella himalayana	0.00017	0.00014	0.00019	0.01640
Prunella immaculata	0.00017	0.00015	0.00020	0.01690
Prunella koslowi	0.00019	0.00016	0.00021	0.01840
Prunella modularis	0.00017	0.00015	0.00020	0.01690
Prunella montanella	0.00017	0.00015	0.00020	0.01690
Prunella ocularis	0.00019	0.00016	0.00021	0.01850
Prunella rubeculoides	0.00016	0.00014	0.00019	0.01600
Prunella rubida	0.00014	0.00012	0.00017	0.01430
Prunella strophiata	0.00015	0.00013	0.00018	0.01490
Psalidoprocne albiceps	0.00016	0.00014	0.00019	0.01590
Psalidoprocne fuliginosa	0.00017	0.00014	0.00019	0.01670
Psalidoprocne nitens	0.00018	0.00016	0.00021	0.01810
Psalidoprocne obscura	0.00019	0.00016	0.00021	0.01840
Psalidoprocne pristoptera	0.00017	0.00015	0.00020	0.01700
Psaltria exilis	0.00017	0.00014	0.00020	0.01680
Psaltriparus minimus	0.00016	0.00013	0.00018	0.01560
Psarisomus dalhousiae	0.00016	0.00014	0.00019	0.01620
Psarocolius angustifrons	0.00016	0.00014	0.00019	0.01630
Psarocolius atrovirens	0.00016	0.00014	0.00018	0.01570
Psarocolius bifasciatus	0.00016	0.00014	0.00019	0.01620
Psarocolius cassini	0.00737	0.00717	0.00757	0.51910
Psarocolius decumanus	0.00016	0.00014	0.00019	0.01620
Psarocolius guatimozinus	0.00018	0.00015	0.00020	0.01770
Psarocolius montezuma	0.00015	0.00013	0.00018	0.01510
Psarocolius oleagineus	0.00017	0.00014	0.00019	0.01640
Psarocolius viridis	0.00018	0.00015	0.00020	0.01750
Psarocolius wagleri	0.00017	0.00014	0.00019	0.01640
Psarocolius yuracares	0.00018	0.00015	0.00020	0.01730
Pselliophorus luteoviridis	0.00252	0.00241	0.00262	0.22660
Pselliophorus tibialis	0.00018	0.00015	0.00020	0.01740
Psephotellus chrysopterygius	0.00735	0.00716	0.00756	0.51690
Psephotellus dissimilis	0.00014	0.00011	0.00016	0.01340
Psephotellus varius	0.00016	0.00014	0.00019	0.01590
Psephotus haematonotus	0.00017	0.00014	0.00019	0.01640
Pseudasthenes cactorum	0.00016	0.00013	0.00018	0.01560
Pseudasthenes humicola	0.00017	0.00014	0.00019	0.01660
Pseudasthenes patagonica	0.00017	0.00015	0.00020	0.01700
Pseudasthenes steinbachi	0.00018	0.00016	0.00021	0.01800
Pseudastur albicollis	0.00017	0.00015	0.00020	0.01710
Pseudastur occidentalis	0.00733	0.00714	0.00754	0.51710
Pseudastur polionotus	0.00082	0.00076	0.00088	0.07960
Pseudelaenia leucospodia	0.00015	0.00013	0.00018	0.01500
Pseudeos fuscata	0.00018	0.00016	0.00021	0.01800
Pseudhirundo griseopyga	0.00019	0.00016	0.00022	0.01890
Pseudibis davisoni	0.02429	0.02379	0.02481	0.86150
Pseudibis papillosa	0.00018	0.00015	0.00020	0.01750
Pseudobias wardi	0.00018	0.00015	0.00020	0.01740
Pseudobulweria aterrima	0.02487	0.02435	0.02537	0.86830
Pseudobulweria becki	0.02408	0.02355	0.02456	0.85860
Pseudobulweria macgillivrayi	0.02412	0.02360	0.02462	0.85690
Pseudobulweria rostrata	0.00086	0.00080	0.00092	0.08340
Pseudocalyptomena graueri	0.00260	0.00249	0.00270	0.23290
Pseudochelidon eurystomina	0.00158	0.00151	0.00167	0.14640
Pseudocolaptes boissonneauii	0.00017	0.00015	0.00020	0.01700
Pseudocolaptes johnsoni	0.00019	0.00016	0.00022	0.01890
Pseudocolaptes lawrencii	0.00018	0.00015	0.00021	0.01780
Pseudocolopteryx acutipennis	0.00018	0.00015	0.00021	0.01770
Pseudocolopteryx citreola	0.00018	0.00015	0.00020	0.01760
Pseudocolopteryx dinelliana	0.00083	0.00078	0.00089	0.08060
Pseudocolopteryx flaviventris	0.00015	0.00012	0.00017	0.01460
Pseudocolopteryx sclateri	0.00018	0.00015	0.00020	0.01730
Pseudoleistes guirahuro	0.00017	0.00015	0.00020	0.01680
Pseudoleistes virescens	0.00017	0.00015	0.00020	0.01710
Pseudonestor xanthophrys	0.02434	0.02384	0.02485	0.86100
Pseudonigrita arnaudi	0.00018	0.00016	0.00021	0.01810
Pseudonigrita cabanisi	0.00018	0.00015	0.00021	0.01770
Pseudopipra pipra	0.00017	0.00015	0.00020	0.01720
Pseudopodoces humilis	0.00018	0.00015	0.00020	0.01740
Pseudorectes ferrugineus	0.00018	0.00016	0.00021	0.01820
Pseudorectes incertus	0.00086	0.00080	0.00092	0.08300
Pseudosaltator rufiventris	0.00080	0.00074	0.00086	0.07740
Pseudoscops grammicus	0.00016	0.00014	0.00019	0.01620
Pseudoseisura cristata	0.00018	0.00015	0.00020	0.01750
Pseudoseisura gutturalis	0.00015	0.00013	0.00017	0.01470
Pseudoseisura lophotes	0.00018	0.00015	0.00021	0.01800
Pseudoseisura unirufa	0.00018	0.00016	0.00021	0.01820
Pseudospingus verticalis	0.00019	0.00016	0.00021	0.01840
