species	simulated_p_e_in_500_years
Setophaga pharetra	0.23000000
Setophaga pinus	0.21000000
Setophaga pitiayumi	0.24000000
Setophaga pityophila	0.33000000
Setophaga plumbea	0.26000000
Setophaga ruticilla	0.27000000
Setophaga striata	0.43000000
Setophaga subita	0.47000000
Setophaga tigrina	0.19000000
Setophaga townsendi	0.30000000
Setophaga virens	0.27000000
Setophaga vitellina	0.38000000
Setornis criniger	0.54000000
Sheppardia aequatorialis	0.18000000
Sheppardia aurantiithorax	0.76000000
Sheppardia bocagei	0.27000000
Sheppardia cyornithopsis	0.19000000
Sheppardia gabela	0.80000000
Sheppardia gunningi	0.45000000
Sheppardia lowei	0.64000000
Sheppardia montana	0.85000000
Sheppardia poensis	0.29000000
Sheppardia polioptera	0.21000000
Sheppardia sharpei	0.24000000
Sialia currucoides	0.24000000
Sialia mexicana	0.29000000
Sialia sialis	0.19000000
Sibia morrisoniana	0.21000000
Sibia nipalensis	0.25000000
Sibia souliei	0.31000000
Sibia waldeni	0.28000000
Sibirionetta formosa	0.25000000
Sicalis auriventris	0.30000000
Sicalis citrina	0.25000000
Sicalis columbiana	0.24000000
Sicalis flaveola	0.20000000
Sicalis lebruni	0.22000000
Sicalis lutea	0.26000000
Sicalis luteocephala	0.24000000
Sicalis luteola	0.22000000
Sicalis mendozae	0.19000000
Sicalis olivascens	0.23000000
Sicalis raimondii	0.24000000
Sicalis taczanowskii	0.27000000
Sicalis uropigyalis	0.25000000
Silvicultrix diadema	0.21000000
Silvicultrix frontalis	0.27000000
Silvicultrix jelskii	0.24000000
Silvicultrix pulchella	0.31000000
Sinosuthora alphonsiana	0.31000000
Sinosuthora brunnea	0.22000000
Sinosuthora conspicillata	0.36000000
Sinosuthora przewalskii	0.59000000
Sinosuthora ricketti	0.25000000
Sinosuthora webbiana	0.25000000
Sinosuthora zappeyi	0.63000000
Siphonorhis americana	0.95000000
Siphonorhis brewsteri	0.43000000
Sipia berlepschi	0.31000000
Sipia laemosticta	0.36000000
Sipia nigricauda	0.31000000
Sipia palliata	0.38000000
Sipodotus wallacii	0.28000000
Siptornis striaticollis	0.32000000
Sirystes albocinereus	0.23000000
Sirystes albogriseus	0.24000000
Sirystes sibilator	0.25000000
Sirystes subcanescens	0.20000000
Sitta arctica	0.21000000
Sitta azurea	0.19000000
Sitta canadensis	0.17000000
Sitta carolinensis	0.28000000
Sitta cashmirensis	0.21000000
Sitta castanea	0.32000000
Sitta cinnamoventris	0.24000000
Sitta europaea	0.19000000
Sitta formosa	0.58000000
Sitta frontalis	0.28000000
Sitta himalayensis	0.28000000
Sitta insularis	0.93000000
Sitta krueperi	0.29000000
Sitta ledanti	0.82000000
Sitta leucopsis	0.24000000
Sitta magna	0.79000000
Sitta nagaensis	0.30000000
Sitta neglecta	0.21000000
Sitta neumayer	0.25000000
Sitta oenochlamys	0.19000000
Sitta przewalskii	0.20000000
Sitta pusilla	0.18000000
Sitta pygmaea	0.28000000
Sitta solangiae	0.35000000
Sitta tephronota	0.21000000
Sitta victoriae	0.79000000
Sitta villosa	0.28000000
Sitta whiteheadi	0.67000000
Sitta yunnanensis	0.42000000
Sittasomus griseicapillus	0.21000000
Sittasomus griseus	0.25000000
Sittiparus castaneoventris	0.18000000
Sittiparus olivaceus	0.22000000
Sittiparus owstoni	0.82000000
Sittiparus semilarvatus	0.40000000
Sittiparus varius	0.24000000
Siva cyanouroptera	0.21000000
Smicrornis brevirostris	0.25000000
Smithornis capensis	0.26000000
Smithornis rufolateralis	0.20000000
Smithornis sharpei	0.23000000
Smutsornis africanus	0.19000000
Snowornis cryptolophus	0.21000000
Snowornis subalaris	0.35000000
Somateria fischeri	0.39000000
Somateria mollissima	0.38000000
Somateria spectabilis	0.18000000
Spartonoica maluroides	0.41000000
Spatula clypeata	0.31000000
Spatula cyanoptera	0.25000000
Spatula discors	0.21000000
Spatula hottentota	0.28000000
Spatula platalea	0.14000000
Spatula puna	0.25000000
Spatula querquedula	0.25000000
Spatula rhynchotis	0.18000000
Spatula smithii	0.20000000
Spatula versicolor	0.25000000
Speculanas specularis	0.36000000
Speculipastor bicolor	0.19000000
Spelaeornis badeigularis	0.56000000
Spelaeornis caudatus	0.38000000
Spelaeornis chocolatinus	0.51000000
Spelaeornis kinneari	0.62000000
Spelaeornis longicaudatus	0.54000000
Spelaeornis oatesi	0.19000000
Spelaeornis reptatus	0.26000000
Spelaeornis troglodytoides	0.22000000
Spermestes bicolor	0.24000000
Spermestes cucullata	0.29000000
Spermestes fringilloides	0.18000000
Spermophaga haematina	0.29000000
Spermophaga poliogenys	0.28000000
Spermophaga ruficapilla	0.23000000
Sphecotheres hypoleucus	0.34000000
Sphecotheres vieilloti	0.19000000
Sphecotheres viridis	0.18000000
Spheniscus demersus	0.66000000
Spheniscus humboldti	0.41000000
Spheniscus magellanicus	0.35000000
Spheniscus mendiculus	0.78000000
Sphenoeacus afer	0.26000000
Sphenopsis frontalis	0.20000000
Sphenopsis melanotis	0.32000000
Sphenopsis ochracea	0.25000000
Sphenopsis piurae	0.29000000
Sphyrapicus nuchalis	0.25000000
Sphyrapicus ruber	0.28000000
Sphyrapicus thyroideus	0.28000000
Sphyrapicus varius	0.20000000
Spilopelia chinensis	0.26000000
Spilopelia senegalensis	0.24000000
Spilopelia suratensis	0.33000000
Spiloptila clamans	0.20000000
Spilornis cheela	0.18000000
Spilornis elgini	0.62000000
Spilornis holospilus	0.19000000
Spilornis kinabaluensis	0.49000000
Spilornis klossi	0.38000000
Spilornis rufipectus	0.23000000
Spindalis dominicensis	0.22000000
Spindalis nigricephala	0.20000000
Spindalis portoricensis	0.24000000
Spindalis zena	0.17000000
Spinus atratus	0.21000000
Spinus atriceps	0.27000000
Spinus barbatus	0.18000000
Spinus crassirostris	0.29000000
Spinus cucullatus	0.82000000
Spinus dominicensis	0.24000000
Spinus lawrencei	0.26000000
Spinus magellanicus	0.21000000
Spinus notatus	0.34000000
Spinus olivaceus	0.26000000
Spinus pinus	0.23000000
Spinus psaltria	0.22000000
Spinus siemiradzkii	0.61000000
Spinus spinescens	0.27000000
Spinus spinus	0.35000000
Spinus thibetanus	0.23000000
Spinus tristis	0.26000000
Spinus uropygialis	0.26000000
Spinus xanthogastrus	0.24000000
Spinus yarrellii	0.59000000
Spiza americana	0.20000000
Spizaetus isidori	0.73000000
Spizaetus melanoleucus	0.08000000
Spizaetus ornatus	0.24000000
Spizaetus tyrannus	0.26000000
Spizella atrogularis	0.22000000
Spizella breweri	0.27000000
Spizella pallida	0.25000000
Spizella passerina	0.19000000
Spizella pusilla	0.22000000
Spizella wortheni	0.78000000
Spiziapteryx circumcincta	0.21000000
Spizixos canifrons	0.20000000
Spizixos semitorques	0.20000000
Spizocorys conirostris	0.28000000
Spizocorys fremantlii	0.24000000
Spizocorys fringillaris	0.76000000
Spizocorys obbiensis	0.40000000
Spizocorys personata	0.27000000
Spizocorys sclateri	0.41000000
Spizocorys starki	0.27000000
Spodiopsar cineraceus	0.23000000
Spodiopsar sericeus	0.35000000
Spodiornis rusticus	0.27000000
Sporathraupis cyanocephala	0.22000000
Sporophila albogularis	0.20000000
Sporophila americana	0.30000000
Sporophila angolensis	0.18000000
Sporophila ardesiaca	0.17000000
Sporophila atrirostris	0.23000000
Sporophila beltoni	0.60000000
Sporophila bouvreuil	0.23000000
Sporophila bouvronides	0.30000000
Sporophila caerulescens	0.17000000
Sporophila castaneiventris	0.23000000
Sporophila cinnamomea	0.58000000
Sporophila collaris	0.28000000
Sporophila corvina	0.22000000
Sporophila crassirostris	0.23000000
Sporophila falcirostris	0.58000000
Sporophila fringilloides	0.23000000
Sporophila frontalis	0.56000000
Sporophila funerea	0.22000000
Sporophila hypochroma	0.40000000
Sporophila hypoxantha	0.17000000
Sporophila iberaensis	0.82000000
Sporophila intermedia	0.22000000
Sporophila leucoptera	0.30000000
Sporophila lineola	0.27000000
Sporophila luctuosa	0.31000000
Sporophila maximiliani	0.81000000
Sporophila melanogaster	0.44000000
Sporophila minuta	0.22000000
Sporophila morelleti	0.22000000
Sporophila murallae	0.21000000
Sporophila nigricollis	0.24000000
Sporophila nigrorufa	0.58000000
Sporophila nuttingi	0.24000000
Sporophila ophthalmica	0.22000000
Sporophila palustris	0.86000000
Sporophila peruviana	0.17000000
Sporophila pileata	0.23000000
Sporophila plumbea	0.21000000
Sporophila ruficollis	0.40000000
Sporophila schistacea	0.22000000
Sporophila simplex	0.26000000
Sporophila telasco	0.26000000
Sporophila torqueola	0.29000000
Sporopipes frontalis	0.23000000
Sporopipes squamifrons	0.15000000
Stachyris grammiceps	0.41000000
Stachyris herberti	0.20000000
Stachyris humei	0.39000000
Stachyris leucotis	0.41000000
Stachyris maculata	0.35000000
Stachyris nigriceps	0.14000000
Stachyris nigricollis	0.42000000
Stachyris nonggangensis	0.55000000
Stachyris oglei	0.55000000
Stachyris poliocephala	0.26000000
Stachyris roberti	0.41000000
Stachyris strialata	0.18000000
Stachyris thoracica	0.28000000
Stactolaema anchietae	0.23000000
Stactolaema leucogrammica	0.27000000
Stactolaema leucotis	0.17000000
Stactolaema whytii	0.22000000
Stagonopleura bella	0.22000000
Stagonopleura guttata	0.19000000
Stagonopleura oculata	0.27000000
Starnoenas cyanocephala	0.79000000
Steatornis caripensis	0.25000000
Steganopus tricolor	0.32000000
Stelgidillas gracilirostris	0.24000000
Stelgidopteryx ridgwayi	0.20000000
Stelgidopteryx ruficollis	0.26000000
Stelgidopteryx serripennis	0.23000000
Stenostira scita	0.26000000
Stephanoaetus coronatus	0.31000000
Stephanophorus diadematus	0.25000000
Stephanoxis lalandi	0.34000000
Stephanoxis loddigesii	0.22000000
Stercorarius longicaudus	0.15000000
Stercorarius parasiticus	0.16000000
Stercorarius pomarinus	0.21000000
Sterna acuticauda	0.82000000
Sterna aurantia	0.33000000
Sterna dougallii	0.20000000
Sterna forsteri	0.19000000
Sterna hirundinacea	0.28000000
Sterna hirundo	0.20000000
Sterna paradisaea	0.19000000
Sterna repressa	0.22000000
Sterna striata	0.30000000
Sterna sumatrana	0.17000000
Sterna trudeaui	0.16000000
Sterna virgata	0.39000000
Sterna vittata	0.19000000
Sternoclyta cyanopectus	0.29000000
Sternula albifrons	0.21000000
Sternula antillarum	0.20000000
Sternula balaenarum	0.54000000
Sternula lorata	0.70000000
Sternula nereis	0.47000000
Sternula saundersi	0.18000000
Sternula superciliaris	0.19000000
Sterrhoptilus capitalis	0.27000000
Sterrhoptilus dennistouni	0.49000000
Sterrhoptilus nigrocapitatus	0.25000000
Stictonetta naevosa	0.21000000
Stigmatura bahiae	0.15000000
Stigmatura budytoides	0.25000000
Stigmatura napensis	0.28000000
Stiltia isabella	0.22000000
Stiphrornis erythrothorax	0.20000000
Stiphrornis pyrrholaemus	0.35000000
Stiphrornis xanthogaster	0.24000000
Stipiturus malachurus	0.18000000
Stipiturus mallee	0.77000000
Stipiturus ruficeps	0.22000000
Stizorhina finschi	0.21000000
Stizorhina fraseri	0.19000000
Stomiopera flava	0.24000000
Stomiopera unicolor	0.21000000
Strepera fuliginosa	0.25000000
Strepera graculina	0.13000000
Strepera versicolor	0.22000000
Streptocitta albertinae	0.42000000
Streptocitta albicollis	0.19000000
Streptocitta torquata	0.16000000
Streptopelia bitorquata	0.23000000
Streptopelia capicola	0.20000000
Streptopelia decaocto	0.18000000
Streptopelia decipiens	0.19000000
Streptopelia dusumieri	0.66000000
Streptopelia hypopyrrha	0.18000000
Streptopelia lugens	0.20000000
Streptopelia orientalis	0.33000000
Streptopelia reichenowi	0.41000000
Streptopelia roseogrisea	0.23000000
Streptopelia semitorquata	0.22000000
Streptopelia tranquebarica	0.26000000
Streptopelia turtur	0.64000000
Streptopelia vinacea	0.28000000
Streptopelia xanthocycla	0.24000000
Streptoprocne biscutata	0.20000000
Streptoprocne phelpsi	0.27000000
Streptoprocne rutila	0.31000000
Streptoprocne semicollaris	0.24000000
Streptoprocne zonaris	0.21000000
Stresemannia bougainvillei	0.19000000
Strigops habroptila	0.60000000
Strix aluco	0.19000000
Strix butleri	0.47000000
Strix chacoensis	0.42000000
Strix fulvescens	0.24000000
Strix hadorami	0.24000000
Strix hylophila	0.30000000
Strix leptogrammica	0.23000000
Strix nebulosa	0.26000000
Strix nivicolum	0.21000000
Strix occidentalis	0.33000000
Strix ocellata	0.24000000
Strix rufipes	0.23000000
Strix seloputo	0.14000000
Strix uralensis	0.16000000
Strix varia	0.15000000
Strix woodfordii	0.24000000
Struthidea cinerea	0.29000000
Struthio camelus	0.18000000
Struthio molybdophanes	0.49000000
Sturnella magna	0.48000000
Sturnella neglecta	0.30000000
Sturnia erythropygia	0.23000000
Sturnia malabarica	0.25000000
Sturnia pagodarum	0.18000000
Sturnia sinensis	0.21000000
Sturnornis albofrontatus	0.57000000
Sturnus unicolor	0.25000000
Sturnus vulgaris	0.22000000
Sublegatus arenarum	0.27000000
Sublegatus modestus	0.18000000
Sublegatus obscurior	0.25000000
Sugomel nigrum	0.26000000
Suiriri affinis	0.35000000
Suiriri suiriri	0.12000000
Sula dactylatra	0.13000000
Sula granti	0.19000000
Sula leucogaster	0.12000000
Sula nebouxii	0.15000000
Sula sula	0.16000000
Sula variegata	0.19000000
Surnia ulula	0.24000000
Surniculus dicruroides	0.23000000
Surniculus lugubris	0.21000000
Surniculus musschenbroeki	0.29000000
Surniculus velutinus	0.23000000
Suthora fulvifrons	0.27000000
Suthora nipalensis	0.23000000
Suthora verreauxi	0.28000000
Swynnertonia swynnertoni	0.65000000
Sylvia abyssinica	0.26000000
Sylvia atricapilla	0.32000000
Sylvia atriceps	0.25000000
Sylvia balearica	0.24000000
Sylvia boehmi	0.21000000
Sylvia borin	0.19000000
Sylvia buryi	0.51000000
Sylvia cantillans	0.18000000
Sylvia communis	0.26000000
Sylvia conspicillata	0.23000000
Sylvia crassirostris	0.19000000
Sylvia curruca	0.23000000
Sylvia deserti	0.23000000
Sylvia deserticola	0.21000000
Sylvia dohrni	0.18000000
Sylvia hortensis	0.20000000
Sylvia layardi	0.22000000
Sylvia leucomelaena	0.19000000
Sylvia lugens	0.27000000
Sylvia melanocephala	0.32000000
Sylvia melanothorax	0.22000000
Sylvia mystacea	0.29000000
Sylvia nana	0.17000000
Sylvia nigricapillus	0.58000000
Sylvia nisoria	0.25000000
Sylvia ruppeli	0.33000000
Sylvia sarda	0.17000000
Sylvia subalpina	0.18000000
Sylvia subcoerulea	0.27000000
Sylvia undata	0.31000000
Sylvietta brachyura	0.30000000
Sylvietta chapini	0.90000000
Sylvietta denti	0.26000000
Sylvietta isabellina	0.30000000
Sylvietta leucophrys	0.26000000
Sylvietta leucopsis	0.19000000
Sylvietta philippae	0.42000000
Sylvietta rufescens	0.21000000
Sylvietta ruficapilla	0.22000000
Sylvietta virens	0.23000000
Sylvietta whytii	0.25000000
Sylviorthorhynchus desmurii	0.20000000
Sylviorthorhynchus yanacensis	0.46000000
Sylviparus modestus	0.18000000
Syma megarhyncha	0.20000000
Syma torotoro	0.20000000
Symposiachrus ateralbus	0.64000000
Symposiachrus axillaris	0.19000000
Symposiachrus barbatus	0.36000000
Symposiachrus boanensis	0.93000000
Symposiachrus brehmii	0.74000000
Symposiachrus browni	0.41000000
Symposiachrus everetti	0.75000000
Symposiachrus guttula	0.20000000
Symposiachrus infelix	0.29000000
Symposiachrus julianae	0.49000000
Symposiachrus leucurus	0.41000000
Symposiachrus loricatus	0.15000000
Symposiachrus malaitae	0.38000000
Symposiachrus manadensis	0.29000000
Symposiachrus menckei	0.40000000
Symposiachrus mundus	0.19000000
Symposiachrus rubiensis	0.16000000
Symposiachrus sacerdotum	0.72000000
Symposiachrus trivirgatus	0.29000000
Symposiachrus verticalis	0.22000000
Symposiachrus vidua	0.25000000
Synallaxis albescens	0.22000000
Synallaxis albigularis	0.20000000
Synallaxis albilora	0.26000000
Synallaxis azarae	0.22000000
Synallaxis beverlyae	0.35000000
Synallaxis brachyura	0.28000000
Synallaxis cabanisi	0.37000000
Synallaxis candei	0.23000000
Synallaxis castanea	0.31000000
Synallaxis cherriei	0.43000000
Synallaxis chinchipensis	0.22000000
Synallaxis cinerascens	0.17000000
Synallaxis cinerea	0.40000000
Synallaxis cinnamomea	0.24000000
Synallaxis courseni	0.60000000
Synallaxis erythrothorax	0.33000000
Synallaxis frontalis	0.26000000
Synallaxis fuscorufa	0.53000000
Synallaxis gujanensis	0.26000000
Synallaxis hellmayri	0.31000000
Synallaxis hypochondriaca	0.54000000
Synallaxis hypospodia	0.23000000
Synallaxis infuscata	0.76000000
Synallaxis kollari	0.97000000
Synallaxis macconnelli	0.27000000
Synallaxis maranonica	0.96000000
Synallaxis moesta	0.44000000
Synallaxis ruficapilla	0.24000000
Synallaxis rutilans	0.22000000
Synallaxis scutata	0.29000000
Synallaxis simoni	0.21000000
Synallaxis spixi	0.18000000
Synallaxis stictothorax	0.25000000
Synallaxis subpudica	0.30000000
Synallaxis tithys	0.62000000
Synallaxis unirufa	0.24000000
Synallaxis zimmeri	0.87000000
Syndactyla dimidiata	0.31000000
Syndactyla guttulata	0.34000000
Syndactyla roraimae	0.28000000
Syndactyla ruficollis	0.56000000
Syndactyla rufosuperciliata	0.23000000
Syndactyla striata	0.19000000
Syndactyla subalaris	0.27000000
Syndactyla ucayalae	0.51000000
Synoicus adansonii	0.28000000
Synoicus chinensis	0.31000000
Synoicus ypsilophorus	0.28000000
Synthliboramphus antiquus	0.28000000
Synthliboramphus craveri	0.62000000
Synthliboramphus hypoleucus	0.81000000
Synthliboramphus scrippsi	0.47000000
Synthliboramphus wumizusume	0.57000000
Sypheotides indicus	0.71000000
Syrigma sibilatrix	0.17000000
Syrmaticus ellioti	0.41000000
Syrmaticus humiae	0.38000000
Syrmaticus mikado	0.42000000
Syrmaticus reevesii	0.70000000
Syrmaticus soemmerringii	0.46000000
Syrrhaptes paradoxus	0.29000000
Syrrhaptes tibetanus	0.24000000
Systellura decussata	0.28000000
Systellura longirostris	0.21000000
Systellura roraimae	0.26000000
Taccocua leschenaultii	0.23000000
Tachornis furcata	0.25000000
Tachornis phoenicobia	0.22000000
Tachornis squamata	0.20000000
Tachuris rubrigastra	0.23000000
Tachybaptus dominicus	0.28000000
Tachybaptus novaehollandiae	0.18000000
Tachybaptus pelzelnii	0.77000000
Tachybaptus ruficollis	0.21000000
Tachycineta albilinea	0.31000000
Tachycineta albiventer	0.18000000
Tachycineta bicolor	0.27000000
Tachycineta cyaneoviridis	0.83000000
Tachycineta euchrysea	0.52000000
Tachycineta leucorrhoa	0.21000000
Tachycineta meyeni	0.24000000
Tachycineta stolzmanni	0.30000000
Tachycineta thalassina	0.24000000
Tachyeres brachypterus	0.26000000
Tachyeres leucocephalus	0.55000000
Tachyeres patachonicus	0.25000000
Tachyeres pteneres	0.22000000
Tachymarptis aequatorialis	0.25000000
Tachymarptis melba	0.25000000
Tachyphonus coronatus	0.25000000
Tachyphonus phoenicius	0.25000000
Tachyphonus rufus	0.20000000
Tadorna cana	0.32000000
Tadorna cristata	0.86000000
Tadorna ferruginea	0.25000000
Tadorna tadorna	0.16000000
Tadorna tadornoides	0.15000000
Tadorna variegata	0.27000000
Taeniopygia bichenovii	0.21000000
Taeniopygia castanotis	0.21000000
Taeniopygia guttata	0.28000000
Taeniotriccus andrei	0.22000000
Talegalla cuvieri	0.22000000
Talegalla fuscirostris	0.22000000
Talegalla jobiensis	0.18000000
Tangara abbas	0.23000000
Tangara argentea	0.29000000
Tangara argyrofenges	0.60000000
Tangara arthus	0.22000000
Tangara atrocoerulea	0.19000000
Tangara aurulenta	0.24000000
Tangara brasiliensis	0.25000000
Tangara cabanisi	0.71000000
Tangara callophrys	0.29000000
Tangara cayana	0.19000000
Tangara chilensis	0.22000000
Tangara chrysotis	0.27000000
Tangara cucullata	0.16000000
Tangara cyanicollis	0.20000000
Tangara cyanocephala	0.22000000
Tangara cyanomelas	0.24000000
Tangara cyanoptera	0.42000000
Tangara cyanotis	0.29000000
Tangara cyanoventris	0.20000000
Tangara desmaresti	0.26000000
Tangara dowii	0.21000000
Tangara episcopus	0.17000000
Tangara fastuosa	0.57000000
Tangara flava	0.19000000
Tangara florida	0.19000000
Tangara fucosa	0.30000000
Tangara fulvicervix	0.26000000
Tangara glaucocolpa	0.27000000
Tangara guttata	0.31000000
Tangara gyrola	0.22000000
Tangara heinei	0.27000000
Tangara icterocephala	0.24000000
Tangara inornata	0.20000000
Tangara johannae	0.40000000
Tangara labradorides	0.25000000
Tangara larvata	0.22000000
Tangara lavinia	0.28000000
Tangara lunigera	0.24000000
Tangara mexicana	0.18000000
Tangara meyerdeschauenseei	0.45000000
Tangara nigrocincta	0.35000000
Tangara nigroviridis	0.25000000
Tangara ornata	0.22000000
Tangara palmarum	0.31000000
Tangara palmeri	0.17000000
Tangara parzudakii	0.22000000
Tangara peruviana	0.62000000
Tangara phillipsi	0.41000000
Tangara preciosa	0.22000000
Tangara punctata	0.23000000
Tangara ruficervix	0.24000000
Tangara rufigenis	0.25000000
Tangara rufigula	0.27000000
Tangara sayaca	0.23000000
Tangara schrankii	0.25000000
Tangara seledon	0.20000000
