species	rate_e_mean	rate_e_lower	rate_e_upper
Myotis oreias	0.00145761	0.00137944	0.00153566
Myotis oxyotus	0.00020971	0.00018085	0.00023781
Myotis peninsularis	0.00486179	0.00470842	0.00501218
Myotis pequinius	0.00011741	0.00009751	0.00013969
Myotis peytoni	0.00174100	0.00165521	0.00182800
Myotis pilosus	0.00162326	0.00154377	0.00170717
Myotis planiceps	0.00397076	0.00383672	0.00410731
Myotis pruinosus	0.00427408	0.00413168	0.00441608
Myotis punicus	0.00130728	0.00123590	0.00138287
Myotis ridleyi	0.00076791	0.00071200	0.00082190
Myotis riparius	0.00019731	0.00017085	0.00022571
Myotis rosseti	0.00015776	0.00013307	0.00018216
Myotis ruber	0.00098173	0.00091942	0.00104492
Myotis rufopictus	0.00140308	0.00132667	0.00147858
Myotis schaubi	0.00150756	0.00142428	0.00158498
Myotis scotti	0.00176677	0.00168096	0.00185074
Myotis secundus	0.00019207	0.00016601	0.00021936
Myotis septentrionalis	0.00083418	0.00077543	0.00089137
Myotis sicarius	0.00140488	0.00132934	0.00147930
Myotis siligorensis	0.00015573	0.00013191	0.00017969
Myotis simus	0.00176145	0.00167183	0.00184621
Myotis sodalis	0.00081377	0.00075682	0.00087040
Myotis soror	0.00190620	0.00181162	0.00199257
Myotis stalkeri	0.00147615	0.00139881	0.00155410
Myotis thysanodes	0.00012046	0.00009995	0.00014235
Myotis tricolor	0.00015204	0.00012855	0.00017682
Myotis velifer	0.00016577	0.00014039	0.00019042
Myotis vivesi	0.00184183	0.00175478	0.00192889
Myotis volans	0.00020921	0.00018163	0.00023890
Myotis welwitschii	0.00014376	0.00012126	0.00016790
Myotis yanbarensis	0.01264416	0.01234590	0.01294975
Myotis yumanensis	0.00018722	0.00016116	0.00021421
Myrmecobius fasciatus	0.00580673	0.00562792	0.00597477
Myrmecophaga tridactyla	0.00127620	0.00120303	0.00134574
Mysateles melanurus	0.00212551	0.00203092	0.00221781
Mysateles prehensilis	0.00100463	0.00094157	0.00106629
Mystacina robusta	0.01459474	0.01423653	0.01492243
Mystacina tuberculata	0.00195975	0.00186935	0.00204763
Mystromys albicaudatus	0.00230788	0.00221110	0.00240987
Myzopoda aurita	0.00019314	0.00016623	0.00022095
Myzopoda schliemanni	0.00018919	0.00016322	0.00021649
Naemorhedus baileyi	0.00170258	0.00162014	0.00178630
Naemorhedus caudatus	0.00193277	0.00184380	0.00202235
Naemorhedus goral	0.00079766	0.00074180	0.00085475
Naemorhedus griseus	0.00179587	0.00171123	0.00188498
Nandinia binotata	0.00013783	0.00011452	0.00016055
Nanger dama	0.01334982	0.01304677	0.01367153
Nanger granti	0.00017387	0.00014935	0.00020099
Nanger soemmerringii	0.00174200	0.00165812	0.00182683
Nannosciurus melanotis	0.00019530	0.00016823	0.00022323
Nannospalax ehrenbergi	0.00183790	0.00175070	0.00192841
Nannospalax leucodon	0.00180327	0.00171812	0.00189295
Nannospalax xanthodon	0.00183114	0.00174631	0.00192437
Nanonycteris veldkampii	0.00018334	0.00015764	0.00021060
Napaeozapus insignis	0.00020644	0.00017932	0.00023543
Nasalis larvatus	0.00292414	0.00281362	0.00304030
Nasua narica	0.00013961	0.00011621	0.00016236
Nasua nasua	0.00010234	0.00008232	0.00012164
Nasuella meridensis	0.00367975	0.00354944	0.00380730
Nasuella olivacea	0.00079320	0.00073978	0.00085040
Natalus espiritosantensis	0.00088118	0.00082141	0.00094041
Natalus jamaicensis	0.01701711	0.01662965	0.01739583
Natalus major	0.00089976	0.00083805	0.00095873
Natalus mexicanus	0.00018476	0.00015927	0.00021308
Natalus primus	0.00199828	0.00190799	0.00208869
Natalus stramineus	0.00015964	0.00013564	0.00018531
Natalus tumidirostris	0.00017901	0.00015238	0.00020502
Neacomys dubosti	0.00021969	0.00019165	0.00025037
Neacomys guianae	0.00020392	0.00017510	0.00023012
Neacomys minutus	0.00021802	0.00019023	0.00024813
Neacomys musseri	0.00020958	0.00018066	0.00023783
Neacomys paracou	0.00019839	0.00017099	0.00022651
Neacomys pictus	0.00210160	0.00200479	0.00219391
Neacomys spinosus	0.00020047	0.00017269	0.00022836
Neacomys tenuipes	0.00021232	0.00018423	0.00024062
Neamblysomus gunningi	0.00565275	0.00548252	0.00582480
Neamblysomus julianae	0.01772279	0.01731851	0.01810338
Necromys amoenus	0.00020650	0.00017912	0.00023526
Necromys benefactus	0.00022286	0.00019360	0.00025209
Necromys lactens	0.00024435	0.00021456	0.00027595
Necromys lasiurus	0.00022362	0.00019442	0.00025334
Necromys lenguarum	0.00017521	0.00014808	0.00020058
Necromys obscurus	0.00021458	0.00018731	0.00024468
Necromys punctulatus	0.00204050	0.00194748	0.00213494
Necromys temchuki	0.00021628	0.00018855	0.00024664
Necromys urichi	0.00022333	0.00019470	0.00025312
Nectogale elegans	0.00021757	0.00019046	0.00024856
Nectomys apicalis	0.00021922	0.00019016	0.00024833
Nectomys grandis	0.00187888	0.00179487	0.00197250
Nectomys palmipes	0.00021755	0.00018842	0.00024575
Nectomys rattus	0.00022778	0.00019809	0.00025653
Nectomys squamipes	0.00021167	0.00018351	0.00024161
Nelsonia goldmani	0.00622157	0.00604602	0.00639967
Nelsonia neotomodon	0.00020655	0.00017850	0.00023452
Neodon forresti	0.00199289	0.00189798	0.00208358
Neodon irene	0.00021053	0.00018287	0.00023942
Neodon juldaschi	0.00020721	0.00017997	0.00023582
Neodon linzhiensis	0.00203320	0.00194301	0.00212933
Neodon sikimensis	0.00020614	0.00017949	0.00023607
Neofelis diardi	0.00155516	0.00147944	0.00163427
Neofelis nebulosa	0.00164155	0.00156142	0.00172465
Neofiber alleni	0.00020118	0.00017345	0.00022902
Neohylomys hainanensis	0.00574644	0.00557510	0.00591470
Neomicroxus bogotensis	0.00022568	0.00019727	0.00025564
Neomicroxus latebricola	0.00628484	0.00610389	0.00646480
Neomonachus schauinslandi	0.00282924	0.00271938	0.00294085
Neomys anomalus	0.00019717	0.00016879	0.00022354
Neomys fodiens	0.00019241	0.00016533	0.00021985
Neomys teres	0.00020847	0.00018102	0.00023770
Neonycteris pusilla	0.00176336	0.00168010	0.00184966
Neophascogale lorentzii	0.00018704	0.00016124	0.00021573
Neophoca cinerea	0.00339081	0.00326833	0.00351530
Neophocaena asiaeorientalis	0.00238131	0.00228424	0.00248942
Neophocaena phocaenoides	0.00120857	0.00113953	0.00127865
Neopteryx frosti	0.00416486	0.00403056	0.00431171
Neoromicia brunnea	0.00097123	0.00091067	0.00103279
Neoromicia capensis	0.00017189	0.00014720	0.00019845
Neoromicia flavescens	0.00180471	0.00171924	0.00189205
Neoromicia guineensis	0.00017489	0.00014870	0.00020011
Neoromicia helios	0.00185068	0.00176036	0.00193891
Neoromicia isabella	0.00183007	0.00174157	0.00192003
Neoromicia malagasyensis	0.00205541	0.00196069	0.00214817
Neoromicia matroka	0.00018735	0.00016083	0.00021491
Neoromicia melckorum	0.00177636	0.00169330	0.00186473
Neoromicia nana	0.00017305	0.00014767	0.00019834
Neoromicia rendalli	0.00017893	0.00015391	0.00020617
Neoromicia robertsi	0.00181679	0.00173289	0.00190514
Neoromicia roseveari	0.00545762	0.00528977	0.00562715
Neoromicia somalica	0.00017814	0.00015183	0.00020455
Neoromicia tenuipinnis	0.00017705	0.00015110	0.00020311
Neoromicia zuluensis	0.00019210	0.00016519	0.00021922
Neotamias alpinus	0.00021059	0.00018280	0.00023962
Neotamias amoenus	0.00020360	0.00017641	0.00023192
Neotamias bulleri	0.00223558	0.00213838	0.00233323
Neotamias canipes	0.00020353	0.00017714	0.00023289
Neotamias cinereicollis	0.00019621	0.00016936	0.00022446
Neotamias dorsalis	0.00019736	0.00017176	0.00022611
Neotamias durangae	0.00019238	0.00016505	0.00022000
Neotamias merriami	0.00022755	0.00019724	0.00025635
Neotamias minimus	0.00021124	0.00018429	0.00024188
Neotamias obscurus	0.00018415	0.00015748	0.00021066
Neotamias ochrogenys	0.00021253	0.00018446	0.00024295
Neotamias palmeri	0.00601378	0.00583588	0.00618573
Neotamias panamintinus	0.00019710	0.00017060	0.00022543
Neotamias quadrimaculatus	0.00017720	0.00015225	0.00020469
Neotamias quadrivittatus	0.00018093	0.00015485	0.00020691
Neotamias ruficaudus	0.00020026	0.00017341	0.00022874
Neotamias rufus	0.00020436	0.00017600	0.00023307
Neotamias senex	0.00018848	0.00016125	0.00021516
Neotamias siskiyou	0.00019847	0.00017191	0.00022716
Neotamias sonomae	0.00020867	0.00018096	0.00023719
Neotamias speciosus	0.00020560	0.00017825	0.00023430
Neotamias townsendii	0.00020013	0.00017331	0.00022921
Neotamias umbrinus	0.00020429	0.00017709	0.00023323
Neotetracus sinensis	0.00017713	0.00015098	0.00020273
Neotoma albigula	0.00023686	0.00020711	0.00026624
Neotoma angustapalata	0.00623485	0.00604540	0.00640791
Neotoma bryanti	0.00019421	0.00016706	0.00022135
Neotoma chrysomelas	0.00021635	0.00018794	0.00024613
Neotoma cinerea	0.00020625	0.00017798	0.00023415
Neotoma devia	0.00020950	0.00018002	0.00023698
Neotoma floridana	0.00020032	0.00017164	0.00022641
Neotoma fuscipes	0.00020555	0.00017856	0.00023498
Neotoma goldmani	0.00019706	0.00016925	0.00022389
Neotoma insularis	0.00182253	0.00173862	0.00191389
Neotoma lepida	0.00022375	0.00019640	0.00025431
Neotoma leucodon	0.00021742	0.00018873	0.00024586
Neotoma macrotis	0.00019719	0.00017017	0.00022523
Neotoma magister	0.00102923	0.00096463	0.00109301
Neotoma mexicana	0.00019738	0.00016973	0.00022508
Neotoma micropus	0.00020947	0.00018128	0.00023804
Neotoma nelsoni	0.02294288	0.02246001	0.02343876
Neotoma palatina	0.00235212	0.00225423	0.00245313
Neotoma phenax	0.00021559	0.00018693	0.00024428
Neotoma stephensi	0.00017381	0.00014927	0.00020018
Neotomodon alstoni	0.00019617	0.00016892	0.00022369
Neotomys ebriosus	0.00024739	0.00021800	0.00027861
Neotragus batesi	0.00017790	0.00015113	0.00020348
Neotragus pygmaeus	0.00017609	0.00015125	0.00020317
Neovison vison	0.00019434	0.00016769	0.00022198
Nephelomys albigularis	0.00020727	0.00017889	0.00023432
Nephelomys auriventer	0.00020935	0.00018138	0.00023694
Nephelomys caracolus	0.00019819	0.00017074	0.00022645
Nephelomys devius	0.00020774	0.00018036	0.00023703
Nephelomys keaysi	0.00017911	0.00015181	0.00020494
Nephelomys levipes	0.00019417	0.00016834	0.00022225
Nephelomys meridensis	0.00022455	0.00019589	0.00025466
Nesokia bunnii	0.00635848	0.00617642	0.00654271
Nesokia indica	0.00020026	0.00017219	0.00022769
Nesolagus netscheri	0.00194623	0.00185496	0.00203757
Nesolagus timminsi	0.00606574	0.00588792	0.00624016
Nesomys audeberti	0.00019738	0.00017044	0.00022557
Nesomys lambertoni	0.00594532	0.00577171	0.00612298
Nesomys rufus	0.00020812	0.00018025	0.00023630
Nesoromys ceramicus	0.00626020	0.00608721	0.00644818
Nesoryzomys fernandinae	0.00238039	0.00228444	0.00248497
Nesoryzomys narboroughi	0.00230742	0.00220864	0.00240684
Nesoryzomys swarthi	0.00237672	0.00227714	0.00247863
Nesotragus moschatus	0.00017202	0.00014658	0.00019806
Neurotrichus gibbsii	0.00018700	0.00015970	0.00021390
Neusticomys ferreirai	0.00204264	0.00194383	0.00213306
Neusticomys monticolus	0.00020251	0.00017392	0.00022949
Neusticomys mussoi	0.00236105	0.00226287	0.00246156
Neusticomys oyapocki	0.00197918	0.00188453	0.00206773
Neusticomys peruviensis	0.00019427	0.00016777	0.00022269
Neusticomys venezuelae	0.00225791	0.00216122	0.00235661
Nilgiritragus hylocrius	0.00425210	0.00410556	0.00438898
Nilopegamys plumbeus	0.02280226	0.02232549	0.02329081
Ningaui ridei	0.00019953	0.00017171	0.00022651
Ningaui timealeyi	0.00018308	0.00015671	0.00021031
Ningaui yvonneae	0.00021240	0.00018414	0.00024072
Niviventer andersoni	0.00021173	0.00018257	0.00023970
Niviventer brahma	0.00019432	0.00016715	0.00022196
Niviventer cameroni	0.00234874	0.00224877	0.00244986
Niviventer confucianus	0.00021288	0.00018463	0.00024171
Niviventer coninga	0.00022080	0.00019182	0.00025022
Niviventer cremoriventer	0.00020260	0.00017384	0.00023020
Niviventer culturatus	0.00018625	0.00015898	0.00021255
Niviventer eha	0.00020538	0.00017834	0.00023445
Niviventer excelsior	0.00021963	0.00019087	0.00024919
Niviventer fraternus	0.00021134	0.00018189	0.00023955
Niviventer fulvescens	0.00021831	0.00018969	0.00024749
Niviventer hinpoon	0.00632293	0.00613721	0.00650218
Niviventer langbianis	0.00021468	0.00018633	0.00024390
Niviventer lepturus	0.00020334	0.00017657	0.00023205
Niviventer niviventer	0.00020234	0.00017323	0.00022871
Niviventer rapit	0.00017987	0.00015352	0.00020600
Niviventer tenaster	0.00021948	0.00019005	0.00024881
Noctilio albiventris	0.00015572	0.00013291	0.00018042
Noctilio leporinus	0.00014463	0.00012118	0.00016776
Nomascus concolor	0.00451538	0.00436818	0.00466167
Nomascus gabriellae	0.00176942	0.00167983	0.00185197
Nomascus hainanus	0.00467209	0.00452240	0.00482079
Nomascus leucogenys	0.00466184	0.00451500	0.00481502
Nomascus nasutus	0.00479445	0.00463650	0.00494089
Nomascus siki	0.00185182	0.00176595	0.00194287
Notiomys edwardsii	0.00020778	0.00017895	0.00023565
Notiosorex cockrumi	0.00019333	0.00016570	0.00022083
Notiosorex crawfordi	0.00021559	0.00018669	0.00024458
Notiosorex evotis	0.00020326	0.00017557	0.00023035
Notiosorex villai	0.00231934	0.00221823	0.00241502
Notocitellus adocetus	0.00019811	0.00017119	0.00022662
Notocitellus annulatus	0.00018810	0.00016088	0.00021386
Notomys alexis	0.00020043	0.00017335	0.00022866
Notomys aquilo	0.00637111	0.00618538	0.00654816
Notomys cervinus	0.00103969	0.00097380	0.00110316
Notomys fuscus	0.00229203	0.00219471	0.00239196
Notomys mitchellii	0.00022177	0.00019276	0.00025149
Notopteris macdonaldi	0.00189739	0.00180889	0.00198322
Notopteris neocaledonica	0.00530943	0.00514886	0.00547120
Notoryctes caurinus	0.00021770	0.00018889	0.00024684
Notoryctes typhlops	0.00020451	0.00017623	0.00023202
Nyctalus aviator	0.00089129	0.00083396	0.00095186
Nyctalus azoreum	0.00208900	0.00200065	0.00218788
Nyctalus furvus	0.00195862	0.00187134	0.00204658
Nyctalus lasiopterus	0.00202935	0.00193180	0.00211846
Nyctalus leisleri	0.00017069	0.00014509	0.00019621
Nyctalus montanus	0.00017091	0.00014599	0.00019725
Nyctalus noctula	0.00020235	0.00017626	0.00023117
Nyctalus plancyi	0.00018284	0.00015584	0.00020912
Nyctereutes procyonoides	0.00014680	0.00012222	0.00016983
Nycteris arge	0.00017909	0.00015308	0.00020605
Nycteris aurita	0.00019632	0.00016925	0.00022359
Nycteris gambiensis	0.00017393	0.00014795	0.00019958
Nycteris grandis	0.00018988	0.00016316	0.00021738
Nycteris hispida	0.00018098	0.00015558	0.00020744
Nycteris intermedia	0.00020144	0.00017483	0.00023018
Nycteris javanica	0.00189268	0.00180401	0.00198439
Nycteris macrotis	0.00017795	0.00015152	0.00020363
Nycteris madagascariensis	0.00180948	0.00172328	0.00189674
Nycteris major	0.00180117	0.00171263	0.00188975
Nycteris nana	0.00017710	0.00015029	0.00020331
Nycteris parisii	0.00182840	0.00174442	0.00191520
Nycteris thebaica	0.00019536	0.00016795	0.00022245
Nycteris tragata	0.00093289	0.00087234	0.00099433
Nycteris vinsoni	0.00167122	0.00158669	0.00175207
Nycteris woodi	0.00017501	0.00014841	0.00020089
Nycticebus bengalensis	0.00136836	0.00129175	0.00144089
Nycticebus coucang	0.00138205	0.00130793	0.00145968
Nycticebus javanicus	0.00927474	0.00903942	0.00951897
Nycticebus menagensis	0.00141580	0.00133977	0.00149086
Nycticebus pygmaeus	0.00143263	0.00135756	0.00151001
Nycticeinops schlieffeni	0.00019510	0.00016760	0.00022266
Nycticeius aenobarbus	0.00171938	0.00163253	0.00180331
Nycticeius cubanus	0.00084677	0.00078843	0.00090546
Nycticeius humeralis	0.00015264	0.00012847	0.00017672
Nyctiellus lepidus	0.00016908	0.00014443	0.00019505
Nyctimene aello	0.00019006	0.00016306	0.00021706
Nyctimene albiventer	0.00018115	0.00015505	0.00020807
Nyctimene cephalotes	0.00019418	0.00016747	0.00022176
Nyctimene certans	0.00017113	0.00014575	0.00019706
Nyctimene cyclotis	0.00175472	0.00166769	0.00184071
Nyctimene draconilla	0.00177351	0.00169221	0.00186112
Nyctimene keasti	0.00198688	0.00189787	0.00208179
Nyctimene major	0.00015374	0.00013058	0.00017872
Nyctimene malaitensis	0.00017781	0.00015299	0.00020501
Nyctimene masalai	0.00167801	0.00159560	0.00176384
Nyctimene minutus	0.00191715	0.00182880	0.00200527
Nyctimene rabori	0.00514941	0.00498890	0.00531159
Nyctimene robinsoni	0.00015442	0.00013063	0.00017905
Nyctimene sanctacrucis	0.00163820	0.00155734	0.00172481
Nyctimene vizcaccia	0.00017679	0.00015066	0.00020305
Nyctinomops aurispinosus	0.00017528	0.00015013	0.00020186
Nyctinomops femorosaccus	0.00019409	0.00016748	0.00022167
Nyctinomops laticaudatus	0.00018823	0.00016177	0.00021552
Nyctinomops macrotis	0.00015400	0.00013125	0.00017944
Nyctomys sumichrasti	0.00018935	0.00016275	0.00021712
Nyctophilus arnhemensis	0.00019214	0.00016536	0.00021957
Nyctophilus bifax	0.00016801	0.00014219	0.00019350
Nyctophilus geoffroyi	0.00018710	0.00016072	0.00021405
Nyctophilus gouldi	0.00018434	0.00015719	0.00021102
Nyctophilus heran	0.00184172	0.00175625	0.00193040
Nyctophilus howensis	0.01736118	0.01699188	0.01777065
Nyctophilus microdon	0.00188950	0.00180355	0.00198272
Nyctophilus microtis	0.00019761	0.00017010	0.00022353
Nyctophilus nebulosus	0.01623531	0.01587624	0.01660752
Nyctophilus sherrini	0.00178422	0.00169642	0.00186778
Nyctophilus shirleyae	0.00188196	0.00179153	0.00197005
Nyctophilus walkeri	0.00022460	0.00019484	0.00025327
Ochotona alpina	0.00019313	0.00016622	0.00022082
Ochotona argentata	0.00622556	0.00604842	0.00640070
Ochotona cansus	0.00021461	0.00018589	0.00024221
Ochotona collaris	0.00019726	0.00016875	0.00022379
Ochotona coreana	0.00209147	0.00199826	0.00218645
Ochotona curzoniae	0.00019852	0.00017074	0.00022573
Ochotona dauurica	0.00020114	0.00017193	0.00022743
Ochotona erythrotis	0.00020648	0.00017863	0.00023494
Ochotona forresti	0.00019526	0.00016792	0.00022308
Ochotona gloveri	0.00018918	0.00016343	0.00021672
Ochotona hoffmanni	0.00622100	0.00604574	0.00640058
Ochotona hyperborea	0.00022587	0.00019654	0.00025406
Ochotona iliensis	0.00611508	0.00593801	0.00628768
Ochotona koslowi	0.00611869	0.00594329	0.00629656
Ochotona ladacensis	0.00020521	0.00017790	0.00023477
Ochotona macrotis	0.00018989	0.00016340	0.00021757
Ochotona mantchurica	0.00019820	0.00017123	0.00022691
Ochotona nubrica	0.00020150	0.00017371	0.00022926
Ochotona opaca	0.00020024	0.00017178	0.00022707
Ochotona pallasii	0.00022059	0.00019130	0.00024882
Ochotona princeps	0.00020357	0.00017564	0.00023094
Ochotona pusilla	0.00019121	0.00016501	0.00021895
Ochotona roylei	0.00022254	0.00019309	0.00025188
Ochotona rufescens	0.00020528	0.00017663	0.00023265
Ochotona rutila	0.00021583	0.00018714	0.00024475
Ochotona syrinx	0.00022969	0.00020118	0.00025930
Ochotona thibetana	0.00019621	0.00017000	0.00022404
Ochotona thomasi	0.00021640	0.00018725	0.00024424
Ochotona turuchanensis	0.00021510	0.00018600	0.00024389
Ochrotomys nuttalli	0.00022049	0.00019157	0.00024976
Octodon bridgesi	0.00221188	0.00211672	0.00230697
Octodon degus	0.00020842	0.00018049	0.00023725
Octodon lunatus	0.00106651	0.00100075	0.00113080
Octodon pacificus	0.02022681	0.01978263	0.02064328
Octodontomys gliroides	0.00021261	0.00018528	0.00024348
Octomys mimax	0.00018128	0.00015490	0.00020721
Odobenus rosmarus	0.00103101	0.00096303	0.00109299
Odocoileus hemionus	0.00015185	0.00012707	0.00017511
Odocoileus virginianus	0.00012245	0.00010078	0.00014388
Oecomys auyantepui	0.00020739	0.00017873	0.00023515
Oecomys bicolor	0.00021356	0.00018549	0.00024312
Oecomys catherinae	0.00021252	0.00018394	0.00024107
Oecomys cleberi	0.00206455	0.00196931	0.00215919
Oecomys concolor	0.00020648	0.00017992	0.00023631
Oecomys flavicans	0.00021765	0.00019115	0.00024826
Oecomys mamorae	0.00019432	0.00016642	0.00022095
Oecomys paricola	0.00200686	0.00191654	0.00209855
Oecomys phaeotis	0.00022580	0.00019630	0.00025539
Oecomys rex	0.00022152	0.00019222	0.00025144
