species	simulated_ext_prob_in_100_years
Neamblysomus gunningi	0.42910000
Neamblysomus julianae	0.77120000
Necromys amoenus	0.02040000
Necromys benefactus	0.02200000
Necromys lactens	0.02410000
Necromys lasiurus	0.02210000
Necromys lenguarum	0.01730000
Necromys obscurus	0.02120000
Necromys punctulatus	0.18200000
Necromys temchuki	0.02140000
Necromys urichi	0.02210000
Nectogale elegans	0.02150000
Nectomys apicalis	0.02170000
Nectomys grandis	0.16960000
Nectomys palmipes	0.02150000
Nectomys rattus	0.02250000
Nectomys squamipes	0.02090000
Nelsonia goldmani	0.46000000
Nelsonia neotomodon	0.02050000
Neodon forresti	0.17880000
Neodon irene	0.02080000
Neodon juldaschi	0.02050000
Neodon linzhiensis	0.18200000
Neodon sikimensis	0.02040000
Neofelis diardi	0.14550000
Neofelis nebulosa	0.15320000
Neofiber alleni	0.01990000
Neohylomys hainanensis	0.43540000
Neomicroxus bogotensis	0.02230000
Neomicroxus latebricola	0.46300000
Neomonachus schauinslandi	0.24730000
Neomys anomalus	0.01950000
Neomys fodiens	0.01900000
Neomys teres	0.02060000
Neonycteris pusilla	0.16020000
Neophascogale lorentzii	0.01850000
Neophoca cinerea	0.28790000
Neophocaena asiaeorientalis	0.21240000
Neophocaena phocaenoides	0.11420000
Neopteryx frosti	0.34030000
Neoromicia brunnea	0.09330000
Neoromicia capensis	0.01700000
Neoromicia flavescens	0.16370000
Neoromicia guineensis	0.01730000
Neoromicia helios	0.16720000
Neoromicia isabella	0.16540000
Neoromicia malagasyensis	0.18790000
Neoromicia matroka	0.01850000
Neoromicia melckorum	0.16150000
Neoromicia nana	0.01710000
Neoromicia rendalli	0.01770000
Neoromicia robertsi	0.16460000
Neoromicia roseveari	0.41910000
Neoromicia somalica	0.01760000
Neoromicia tenuipinnis	0.01750000
Neoromicia zuluensis	0.01900000
Neotamias alpinus	0.02080000
Neotamias amoenus	0.02010000
Neotamias bulleri	0.20330000
Neotamias canipes	0.02010000
Neotamias cinereicollis	0.01940000
Neotamias dorsalis	0.01950000
Neotamias durangae	0.01900000
Neotamias merriami	0.02250000
Neotamias minimus	0.02090000
Neotamias obscurus	0.01820000
Neotamias ochrogenys	0.02100000
Neotamias palmeri	0.44850000
Neotamias panamintinus	0.01950000
Neotamias quadrimaculatus	0.01750000
Neotamias quadrivittatus	0.01790000
Neotamias ruficaudus	0.01980000
Neotamias rufus	0.02020000
Neotamias senex	0.01860000
Neotamias siskiyou	0.01960000
Neotamias sonomae	0.02060000
Neotamias speciosus	0.02030000
Neotamias townsendii	0.01980000
Neotamias umbrinus	0.02020000
Neotetracus sinensis	0.01750000
Neotoma albigula	0.02340000
Neotoma angustapalata	0.45980000
Neotoma bryanti	0.01920000
Neotoma chrysomelas	0.02140000
Neotoma cinerea	0.02040000
Neotoma devia	0.02070000
Neotoma floridana	0.01980000
Neotoma fuscipes	0.02030000
Neotoma goldmani	0.01950000
Neotoma insularis	0.16520000
Neotoma lepida	0.02210000
Neotoma leucodon	0.02150000
Neotoma macrotis	0.01950000
Neotoma magister	0.09850000
Neotoma mexicana	0.01950000
Neotoma micropus	0.02070000
Neotoma nelsoni	0.83780000
Neotoma palatina	0.21200000
Neotoma phenax	0.02130000
Neotoma stephensi	0.01720000
Neotomodon alstoni	0.01940000
Neotomys ebriosus	0.02440000
Neotragus batesi	0.01760000
Neotragus pygmaeus	0.01740000
Neovison vison	0.01920000
Nephelomys albigularis	0.02050000
Nephelomys auriventer	0.02070000
Nephelomys caracolus	0.01960000
Nephelomys devius	0.02050000
Nephelomys keaysi	0.01770000
Nephelomys levipes	0.01920000
Nephelomys meridensis	0.02220000
Nesokia bunnii	0.46750000
Nesokia indica	0.01990000
Nesolagus netscheri	0.17480000
Nesolagus timminsi	0.45240000
Nesomys audeberti	0.01950000
Nesomys lambertoni	0.44470000
Nesomys rufus	0.02060000
Nesoromys ceramicus	0.46100000
Nesoryzomys fernandinae	0.21490000
Nesoryzomys narboroughi	0.20870000
Nesoryzomys swarthi	0.21440000
Nesotragus moschatus	0.01700000
Neurotrichus gibbsii	0.01850000
Neusticomys ferreirai	0.18270000
Neusticomys monticolus	0.02000000
Neusticomys mussoi	0.21350000
Neusticomys oyapocki	0.17750000
Neusticomys peruviensis	0.01920000
Neusticomys venezuelae	0.20490000
Nilgiritragus hylocrius	0.34620000
Nilopegamys plumbeus	0.83830000
Ningaui ridei	0.01970000
Ningaui timealeyi	0.01810000
Ningaui yvonneae	0.02100000
Niviventer andersoni	0.02090000
Niviventer brahma	0.01920000
Niviventer cameroni	0.21190000
Niviventer confucianus	0.02100000
Niviventer coninga	0.02180000
Niviventer cremoriventer	0.02000000
Niviventer culturatus	0.01840000
Niviventer eha	0.02030000
Niviventer excelsior	0.02170000
Niviventer fraternus	0.02090000
Niviventer fulvescens	0.02160000
Niviventer hinpoon	0.46510000
Niviventer langbianis	0.02120000
Niviventer lepturus	0.02010000
Niviventer niviventer	0.02000000
Niviventer rapit	0.01780000
Niviventer tenaster	0.02170000
Noctilio albiventris	0.01540000
Noctilio leporinus	0.01430000
Nomascus concolor	0.35650000
Nomascus gabriellae	0.16260000
Nomascus hainanus	0.36550000
Nomascus leucogenys	0.36490000
Nomascus nasutus	0.37210000
Nomascus siki	0.16970000
Notiomys edwardsii	0.02050000
Notiosorex cockrumi	0.01910000
Notiosorex crawfordi	0.02130000
Notiosorex evotis	0.02010000
Notiosorex villai	0.20990000
Notocitellus adocetus	0.01960000
Notocitellus annulatus	0.01860000
Notomys alexis	0.01980000
Notomys aquilo	0.46710000
Notomys cervinus	0.09970000
Notomys fuscus	0.20740000
Notomys mitchellii	0.02190000
Notopteris macdonaldi	0.17490000
Notopteris neocaledonica	0.41160000
Notoryctes caurinus	0.02150000
Notoryctes typhlops	0.02020000
Nyctalus aviator	0.08590000
Nyctalus azoreum	0.19030000
Nyctalus furvus	0.18000000
Nyctalus lasiopterus	0.18550000
Nyctalus leisleri	0.01690000
Nyctalus montanus	0.01690000
Nyctalus noctula	0.02000000
Nyctalus plancyi	0.01810000
Nyctereutes procyonoides	0.01450000
Nycteris arge	0.01770000
Nycteris aurita	0.01940000
Nycteris gambiensis	0.01720000
Nycteris grandis	0.01890000
Nycteris hispida	0.01790000
Nycteris intermedia	0.01990000
Nycteris javanica	0.17480000
Nycteris macrotis	0.01760000
Nycteris madagascariensis	0.16390000
Nycteris major	0.16300000
Nycteris nana	0.01750000
Nycteris parisii	0.16550000
Nycteris thebaica	0.01930000
Nycteris tragata	0.08970000
Nycteris vinsoni	0.15290000
Nycteris woodi	0.01730000
Nycticebus bengalensis	0.12890000
Nycticebus coucang	0.13020000
Nycticebus javanicus	0.58120000
Nycticebus menagensis	0.13300000
Nycticebus pygmaeus	0.13440000
Nycticeinops schlieffeni	0.01930000
Nycticeius aenobarbus	0.15650000
Nycticeius cubanus	0.08170000
Nycticeius humeralis	0.01510000
Nyctiellus lepidus	0.01670000
Nyctimene aello	0.01880000
Nyctimene albiventer	0.01790000
Nyctimene cephalotes	0.01920000
Nyctimene certans	0.01690000
Nyctimene cyclotis	0.15980000
Nyctimene draconilla	0.16120000
Nyctimene keasti	0.18240000
Nyctimene major	0.01520000
Nyctimene malaitensis	0.01760000
Nyctimene masalai	0.15300000
Nyctimene minutus	0.17620000
Nyctimene rabori	0.39950000
Nyctimene robinsoni	0.01530000
Nyctimene sanctacrucis	0.14990000
Nyctimene vizcaccia	0.01750000
Nyctinomops aurispinosus	0.01730000
Nyctinomops femorosaccus	0.01920000
Nyctinomops laticaudatus	0.01860000
Nyctinomops macrotis	0.01520000
Nyctomys sumichrasti	0.01870000
Nyctophilus arnhemensis	0.01900000
Nyctophilus bifax	0.01660000
Nyctophilus geoffroyi	0.01850000
Nyctophilus gouldi	0.01820000
Nyctophilus heran	0.16680000
Nyctophilus howensis	0.77050000
Nyctophilus microdon	0.17050000
Nyctophilus microtis	0.01950000
Nyctophilus nebulosus	0.75430000
Nyctophilus sherrini	0.16220000
Nyctophilus shirleyae	0.17020000
Nyctophilus walkeri	0.02220000
Ochotona alpina	0.01910000
Ochotona argentata	0.45950000
Ochotona cansus	0.02120000
Ochotona collaris	0.01950000
Ochotona coreana	0.18650000
Ochotona curzoniae	0.01960000
Ochotona dauurica	0.01990000
Ochotona erythrotis	0.02040000
Ochotona forresti	0.01930000
Ochotona gloveri	0.01870000
Ochotona hoffmanni	0.45770000
Ochotona hyperborea	0.02230000
Ochotona iliensis	0.45340000
Ochotona koslowi	0.45440000
Ochotona ladacensis	0.02030000
Ochotona macrotis	0.01880000
Ochotona mantchurica	0.01960000
Ochotona nubrica	0.01990000
Ochotona opaca	0.01980000
Ochotona pallasii	0.02180000
Ochotona princeps	0.02010000
Ochotona pusilla	0.01890000
Ochotona roylei	0.02200000
Ochotona rufescens	0.02030000
Ochotona rutila	0.02130000
Ochotona syrinx	0.02270000
Ochotona thibetana	0.01940000
Ochotona thomasi	0.02140000
Ochotona turuchanensis	0.02130000
Ochrotomys nuttalli	0.02190000
Octodon bridgesi	0.20110000
Octodon degus	0.02060000
Octodon lunatus	0.10200000
Octodon pacificus	0.81080000
Octodontomys gliroides	0.02100000
Octomys mimax	0.01790000
Odobenus rosmarus	0.09840000
Odocoileus hemionus	0.01500000
Odocoileus virginianus	0.01210000
Oecomys auyantepui	0.02050000
Oecomys bicolor	0.02110000
Oecomys catherinae	0.02100000
Oecomys cleberi	0.18440000
Oecomys concolor	0.02040000
Oecomys flavicans	0.02150000
Oecomys mamorae	0.01920000
Oecomys paricola	0.17990000
Oecomys phaeotis	0.02230000
Oecomys rex	0.02190000
Oecomys roberti	0.02060000
Oecomys rutilus	0.02040000
Oecomys speciosus	0.01900000
Oecomys superans	0.02100000
Oecomys trinitatis	0.02050000
Oenomys hypoxanthus	0.01960000
Oenomys ornatus	0.17990000
Okapia johnstoni	0.20150000
Olallamys albicauda	0.18010000
Olallamys edax	0.17810000
Oligoryzomys andinus	0.02070000
Oligoryzomys arenalis	0.02070000
Oligoryzomys brendae	0.17610000
Oligoryzomys chacoensis	0.02360000
Oligoryzomys delticola	0.01990000
Oligoryzomys destructor	0.02030000
Oligoryzomys eliurus	0.02160000
Oligoryzomys flavescens	0.01910000
Oligoryzomys fornesi	0.01940000
Oligoryzomys fulvescens	0.01990000
Oligoryzomys griseolus	0.01970000
Oligoryzomys longicaudatus	0.02180000
Oligoryzomys magellanicus	0.01810000
Oligoryzomys microtis	0.02080000
Oligoryzomys moojeni	0.18690000
Oligoryzomys nigripes	0.02130000
Oligoryzomys rupestris	0.18410000
Oligoryzomys stramineus	0.01920000
Oligoryzomys vegetus	0.02050000
Ommatophoca rossii	0.01190000
Ondatra zibethicus	0.02210000
Onychogalea fraenata	0.21410000
Onychogalea unguifera	0.01850000
Onychomys arenicola	0.02020000
Onychomys leucogaster	0.01970000
Onychomys torridus	0.01980000
Orcaella brevirostris	0.47210000
Orcaella heinsohni	0.10020000
Orcinus orca	0.23730000
Oreamnos americanus	0.01370000
Oreoryzomys balneator	0.18220000
Oreotragus oreotragus	0.01320000
Ornithorhynchus anatinus	0.06430000
Orthogeomys cavator	0.01940000
Orthogeomys cuniculus	0.16960000
Orthogeomys grandis	0.02080000
Orthogeomys heterodus	0.02020000
Orthogeomys hispidus	0.01950000
Orthogeomys underwoodi	0.02170000
Orycteropus afer	0.01010000
Oryctolagus cuniculus	0.43840000
Oryx beisa	0.30770000
Oryx gazella	0.01470000
Oryx leucoryx	0.14050000
Oryzomys couesi	0.02040000
Oryzomys dimidiatus	0.18730000
Oryzomys gorgasi	0.46040000
Oryzomys palustris	0.02220000
Oryzorictes hova	0.01760000
Oryzorictes tetradactylus	0.18150000
Osgoodomys banderanus	0.01870000
Otaria byronia	0.00990000
Otocolobus manul	0.08000000
Otocyon megalotis	0.01680000
Otolemur crassicaudatus	0.01250000
Otolemur garnettii	0.01500000
Otomops formosus	0.15440000
Otomops harrisoni	0.18860000
Otomops johnstonei	0.15040000
Otomops madagascariensis	0.01690000
Otomops martiensseni	0.08390000
Otomops papuensis	0.14080000
Otomops secundus	0.15000000
Otomops wroughtoni	0.15910000
Otomys anchietae	0.02140000
Otomys angoniensis	0.02090000
Otomys auratus	0.09520000
Otomys barbouri	0.45860000
Otomys burtoni	0.45840000
Otomys cuanzensis	0.02100000
Otomys dartmouthi	0.16420000
Otomys denti	0.01860000
Otomys irroratus	0.02020000
Otomys karoensis	0.02100000
Otomys lacustris	0.20870000
Otomys laminatus	0.10050000
Otomys occidentalis	0.21480000
Otomys sloggetti	0.02050000
Otomys tropicalis	0.01970000
Otomys typus	0.02020000
Otomys unisulcatus	0.01970000
Otonycteris hemprichii	0.01370000
Otonycteris leucophaea	0.16110000
Otonyctomys hatti	0.02220000
Otopteropus cartilagonodus	0.01840000
Otospermophilus beecheyi	0.01980000
Otospermophilus variegatus	0.01900000
Ototylomys phyllotis	0.02090000
Ourebia ourebi	0.01510000
Ovibos moschatus	0.00900000
Ovis ammon	0.07720000
Ovis canadensis	0.01380000
Ovis dalli	0.01410000
Ovis nivicola	0.01400000
Ovis orientalis	0.15390000
Oxymycterus amazonicus	0.02490000
Oxymycterus angularis	0.01780000
Oxymycterus caparoae	0.02130000
Oxymycterus dasytrichus	0.02000000
Oxymycterus delator	0.02140000
Oxymycterus hiska	0.02080000
Oxymycterus hispidus	0.02290000
Oxymycterus hucucha	0.46000000
Oxymycterus inca	0.02110000
Oxymycterus josei	0.10280000
Oxymycterus nasutus	0.02050000
Oxymycterus paramensis	0.02080000
Oxymycterus quaestor	0.01990000
Oxymycterus roberti	0.01910000
Oxymycterus rufus	0.01980000
Oxymycterus wayku	0.19110000
Ozimops loriae	0.16370000
Ozimops petersi	0.01640000
Ozotoceros bezoarticus	0.06580000
Pachyuromys duprasi	0.02050000
Pagophilus groenlandicus	0.00820000
Paguma larvata	0.01340000
Palawanomys furvus	0.02040000
Pan paniscus	0.14560000
Pan troglodytes	0.13610000
Panthera leo	0.12370000
Panthera onca	0.05700000
Panthera pardus	0.13070000
Panthera tigris	0.24530000
Panthera uncia	0.15000000
Pantholops hodgsonii	0.07390000
Papagomys armandvillei	0.09780000
Papio anubis	0.01130000
Papio cynocephalus	0.00820000
Papio hamadryas	0.01060000
Papio kindae	0.01050000
Papio papio	0.04370000
Papio ursinus	0.00940000
Pappogeomys bulleri	0.01990000
Paracrocidura graueri	0.17710000
Paracrocidura maxima	0.02220000
Paracrocidura schoutedeni	0.02020000
Paracynictis selousi	0.01840000
Paradipus ctenodactylus	0.01920000
Paradoxurus hermaphroditus	0.01220000
Paradoxurus jerdoni	0.01750000
Paradoxurus zeylonensis	0.01370000
Paraechinus aethiopicus	0.01940000
Paraechinus hypomelas	0.01970000
Paraechinus micropus	0.02110000
Paraechinus nudiventris	0.01690000
Parahyaena brunnea	0.05150000
Parahydromys asper	0.02060000
Paraleptomys rufilatus	0.46260000
Paraleptomys wilhelmina	0.18070000
Paramelomys gressitti	0.46260000
Paramelomys levipes	0.02340000
Paramelomys lorentzii	0.02230000
Paramelomys mollis	0.02370000
Paramelomys moncktoni	0.01870000
Paramelomys naso	0.02050000
Paramelomys platyops	0.02060000
Paramelomys rubex	0.02090000
Paramelomys steini	0.17880000
Parantechinus apicalis	0.44360000
Paranyctimene raptor	0.01650000
Paranyctimene tenax	0.01990000
Parascalops breweri	0.02080000
Parascaptor leucura	0.01820000
Parastrellus hesperus	0.01690000
Paratriaenops auritus	0.17670000
Paratriaenops furculus	0.01580000
Paratriaenops pauliani	0.16460000
Paraxerus alexandri	0.02130000
Paraxerus boehmi	0.01910000
Paraxerus cepapi	0.02010000
Paraxerus cooperi	0.17010000
Paraxerus flavovittis	0.01890000
Paraxerus lucifer	0.16280000
Paraxerus ochraceus	0.02000000
Paraxerus palliatus	0.01800000
Paraxerus poensis	0.01820000
Paraxerus vexillarius	0.01720000
Paraxerus vincenti	0.42320000
Pardofelis marmorata	0.08630000
Paremballonura atrata	0.01820000
Paremballonura tiavato	0.02040000
Parotomys brantsii	0.02130000
Parotomys littledalei	0.02440000
Paruromys dominator	0.02220000
Pattonomys carrikeri	0.17900000
Pattonomys flavidus	0.17880000
Pattonomys occasius	0.17780000
Pattonomys punctatus	0.18180000
Pattonomys semivillosus	0.01830000
Paucidentomys vermidax	0.17740000
Paulamys naso	0.45720000
Pecari tajacu	0.01220000
Pectinator spekei	0.01950000
Pedetes capensis	0.01570000
Pedetes surdaster	0.01420000
Pelea capreolus	0.08570000
Pelomys campanae	0.02050000
Pelomys fallax	0.02050000
Pelomys hopkinsi	0.17890000
Pelomys isseli	0.10840000
Pelomys minor	0.02190000
Pentalagus furnessi	0.43710000
Penthetor lucasi	0.01740000
Peponocephala electra	0.00660000
Perameles bougainville	0.21700000
Perameles gunnii	0.20910000
Perameles nasuta	0.02030000
Perimyotis subflavus	0.18150000
Perodicticus edwardsi	0.01140000
Perodicticus ibeanus	0.01220000
Perodicticus potto	0.01120000
Perognathus alticola	0.20630000
Perognathus amplus	0.02010000
Perognathus fasciatus	0.02130000
Perognathus flavescens	0.01870000
Perognathus flavus	0.02140000
Perognathus inornatus	0.02230000
Perognathus longimembris	0.01960000
Perognathus merriami	0.02160000
Perognathus parvus	0.01990000
Peromyscus attwateri	0.02280000
Peromyscus aztecus	0.01970000
Peromyscus beatae	0.02040000
Peromyscus boylii	0.01890000
Peromyscus bullatus	0.83420000
Peromyscus californicus	0.02120000
Peromyscus caniceps	0.83520000
Peromyscus crinitus	0.01990000
Peromyscus dickeyi	0.83120000
Peromyscus difficilis	0.02150000
Peromyscus eremicus	0.01960000
Peromyscus eva	0.02000000
Peromyscus fraterculus	0.02160000
Peromyscus furvus	0.18170000
Peromyscus gossypinus	0.02140000
Peromyscus grandis	0.09950000
Peromyscus gratus	0.02080000
Peromyscus guardia	0.83840000
Peromyscus guatemalensis	0.02000000
Peromyscus gymnotis	0.01850000
Peromyscus hooperi	0.02110000
Peromyscus hylocetes	0.01920000
Peromyscus interparietalis	0.83850000
Peromyscus keeni	0.01990000
Peromyscus leucopus	0.02240000
Peromyscus levipes	0.02120000
Peromyscus madrensis	0.47420000
Peromyscus maniculatus	0.02040000
Peromyscus mayensis	0.84850000
Peromyscus megalops	0.02260000
Peromyscus mekisturus	0.84260000
Peromyscus melanocarpus	0.46220000
Peromyscus melanophrys	0.02290000
Peromyscus melanotis	0.02100000
Peromyscus melanurus	0.45800000
Peromyscus merriami	0.02190000
Peromyscus mexicanus	0.02010000
Peromyscus nasutus	0.02070000
Peromyscus ochraventer	0.46010000
Peromyscus pectoralis	0.01930000
Peromyscus perfulvus	0.02460000
Peromyscus polionotus	0.02040000
Peromyscus polius	0.09750000
Peromyscus pseudocrinitus	0.83180000
Peromyscus sagax	0.18680000
Peromyscus schmidlyi	0.02120000
Peromyscus sejugis	0.46330000
Peromyscus simulus	0.21120000
Peromyscus slevini	0.84010000
Peromyscus spicilegus	0.02000000
Peromyscus stephani	0.84080000
Peromyscus stirtoni	0.02300000
Peromyscus truei	0.02160000
Peromyscus winkelmanni	0.46540000
Peromyscus yucatanicus	0.02230000
Peromyscus zarhynchus	0.21380000
Peropteryx kappleri	0.01880000
Peropteryx leucoptera	0.01850000
Peropteryx macrotis	0.01840000
Peropteryx pallidoptera	0.17200000
Peropteryx trinitatis	0.17010000
Peroryctes broadbenti	0.46780000
Peroryctes raffrayana	0.02050000
Petaurillus emiliae	0.17440000
Petaurillus hosei	0.17460000
Petaurillus kinlochii	0.16940000
Petaurista alborufus	0.01460000
Petaurista elegans	0.01610000
Petaurista leucogenys	0.01590000
Petaurista magnificus	0.01880000
Petaurista mechukaensis	0.15020000
Petaurista mishmiensis	0.07490000
Petaurista nobilis	0.07500000
Petaurista petaurista	0.01620000
Petaurista philippensis	0.01550000
Petaurista xanthotis	0.01600000
Petauroides volans	0.17150000
Petaurus abidi	0.73090000
Petaurus australis	0.07500000
Petaurus biacensis	0.01770000
Petaurus breviceps	0.01690000
Petaurus gracilis	0.34440000
Petaurus norfolcensis	0.01710000
Petinomys crinitus	0.01920000
Petinomys fuscocapillus	0.01720000
Petinomys genibarbis	0.18610000
Petinomys hageni	0.15010000
Petinomys lugens	0.18120000
Petinomys mindanensis	0.01660000
Petinomys setosus	0.20110000
Petinomys vordermanni	0.19740000
Petrodromus tetradactylus	0.02130000
Petrogale assimilis	0.01820000
Petrogale brachyotis	0.01470000
Petrogale burbidgei	0.09050000
Petrogale coenensis	0.08500000
Petrogale concinna	0.39910000
Petrogale godmani	0.08950000
Petrogale herberti	0.01740000
Petrogale inornata	0.02010000
Petrogale lateralis	0.17940000
Petrogale mareeba	0.08790000
Petrogale penicillata	0.17060000
Petrogale persephone	0.38340000
Petrogale purpureicollis	0.08890000
Petrogale rothschildi	0.01640000
Petrogale sharmani	0.18020000
Petrogale xanthopus	0.09200000
Petromus typicus	0.01620000
Petromyscus barbouri	0.01750000
Petromyscus collinus	0.02100000
Petromyscus monticularis	0.02230000
Petromyscus shortridgei	0.01960000
Petropseudes dahli	0.01600000
Phacochoerus aethiopicus	0.01320000
Phacochoerus africanus	0.01450000
Phaenomys ferrugineus	0.45660000
Phaiomys leucurus	0.01850000
Phalanger alexandrae	0.40030000
Phalanger carmelitae	0.01520000
Phalanger gymnotis	0.01980000
Phalanger intercastellanus	0.01760000
Phalanger lullulae	0.41370000
Phalanger matabiru	0.18030000
Phalanger matanim	0.75520000
Phalanger mimicus	0.01580000
Phalanger orientalis	0.01810000
Phalanger ornatus	0.01830000
Phalanger rothschildi	0.02020000
Phalanger sericeus	0.01520000
Phalanger vestitus	0.01880000
Phaner electromontis	0.34680000
Phaner furcifer	0.16570000
Phaner pallescens	0.35700000
Phaner parienti	0.35690000
Pharotis imogene	0.76810000
Phascogale calura	0.09870000
Phascogale pirata	0.20570000
Phascogale tapoatafa	0.09940000
Phascolarctos cinereus	0.14170000
Phascolosorex doriae	0.02050000
Phascolosorex dorsalis	0.02020000
Phataginus tetradactyla	0.17790000
Phataginus tricuspis	0.38400000
Phenacomys intermedius	0.01960000
Phenacomys ungava	0.02190000
Philander andersoni	0.01940000
Philander deltae	0.02190000
Philander frenatus	0.02210000
Philander mcilhennyi	0.02100000
Philander mondolfii	0.01870000
Philander olrogi	0.18500000
Philander opossum	0.02060000
Philantomba maxwellii	0.01600000
Philantomba monticola	0.01720000
Philantomba walteri	0.15480000
Philetor brachypterus	0.01690000
Phloeomys cumingi	0.02110000
Phloeomys pallidus	0.01820000
Phoca largha	0.01010000
Phoca vitulina	0.00920000
Phocarctos hookeri	0.24790000
Phocoena dioptrica	0.01300000
Phocoena phocoena	0.59630000
Phocoena sinus	0.55740000
Phocoena spinipinnis	0.05890000
Phocoenoides dalli	0.01050000
Phodopus campbelli	0.01860000
Phodopus roborovskii	0.02340000
Phodopus sungorus	0.01920000
Phoniscus aerosa	0.17060000
Phoniscus atrox	0.08620000
Phoniscus jagorii	0.01830000
Phoniscus papuensis	0.01740000
Phylloderma stenops	0.01550000
Phyllomys blainvillii	0.02130000
Phyllomys brasiliensis	0.45390000
Phyllomys dasythrix	0.02140000
Phyllomys kerri	0.18180000
Phyllomys lamarum	0.18070000
Phyllomys lundi	0.45620000
Phyllomys mantiqueirensis	0.83130000
Phyllomys medius	0.01920000
Phyllomys nigrispinus	0.02040000
Phyllomys pattoni	0.02020000
Phyllomys sulinus	0.17910000
Phyllomys thomasi	0.45040000
Phyllomys unicolor	0.83010000
Phyllonycteris aphylla	0.72830000
Phyllonycteris poeyi	0.01560000
Phyllops falcatus	0.01850000
Phyllostomus discolor	0.01390000
Phyllostomus elongatus	0.01480000
Phyllostomus hastatus	0.01340000
Phyllostomus latifolius	0.01470000
Phyllotis alisosiensis	0.16090000
Phyllotis amicus	0.02120000
Phyllotis andium	0.01920000
Phyllotis anitae	0.17930000
Phyllotis bonariensis	0.10090000
Phyllotis caprinus	0.02090000
Phyllotis darwini	0.01970000
Phyllotis definitus	0.46480000
Phyllotis gerbillus	0.02040000
Phyllotis haggardi	0.02080000
Phyllotis limatus	0.02050000
Phyllotis magister	0.01910000
Phyllotis osgoodi	0.18140000
Phyllotis osilae	0.01800000
Phyllotis wolffsohni	0.02240000
Phyllotis xanthopygus	0.01930000
Physeter macrocephalus	0.13460000
Piliocolobus badius	0.22430000
Piliocolobus bouvieri	0.21620000
Piliocolobus epieni	0.48450000
Piliocolobus gordonorum	0.10790000
Piliocolobus kirkii	0.23010000
Piliocolobus oustaleti	0.10570000
Piliocolobus pennantii	0.47010000
Piliocolobus preussi	0.48310000
Piliocolobus rufomitratus	0.47280000
Piliocolobus temminckii	0.06070000
Piliocolobus tephrosceles	0.21410000
Piliocolobus tholloni	0.10530000
Piliocolobus waldroni	0.76680000
Pipistrellus abramus	0.01890000
Pipistrellus adamsi	0.01770000
Pipistrellus aero	0.15970000
Pipistrellus alaschanicus	0.11610000
Pipistrellus anchietae	0.01850000
Pipistrellus angulatus	0.01930000
Pipistrellus arabicus	0.11530000
Pipistrellus ariel	0.17180000
Pipistrellus cadornae	0.10970000
Pipistrellus ceylonicus	0.01680000
Pipistrellus collinus	0.01720000
Pipistrellus coromandra	0.01890000
Pipistrellus crassulus	0.01690000
Pipistrellus eisentrauti	0.10740000
Pipistrellus endoi	0.08770000
Pipistrellus grandidieri	0.16240000
Pipistrellus hanaki	0.15190000
Pipistrellus hesperidus	0.02010000
Pipistrellus imbricatus	0.01900000
Pipistrellus inexspectatus	0.15630000
Pipistrellus javanicus	0.01910000
Pipistrellus kuhlii	0.01920000
Pipistrellus maderensis	0.18990000
Pipistrellus minahassae	0.16600000
Pipistrellus musciculus	0.16340000
Pipistrellus nanulus	0.01560000
Pipistrellus nathusii	0.01900000
Pipistrellus papuanus	0.01780000
Pipistrellus paterculus	0.01900000
Pipistrellus permixtus	0.16760000
Pipistrellus pipistrellus	0.01710000
Pipistrellus pulveratus	0.01700000
Pipistrellus pygmaeus	0.01840000
Pipistrellus raceyi	0.16400000
Pipistrellus rueppellii	0.02020000
Pipistrellus rusticus	0.01620000
Pipistrellus stenopterus	0.01900000
Pipistrellus sturdeei	0.16700000
Pipistrellus tenuis	0.01840000
Pipistrellus wattsi	0.01790000
Pipistrellus westralis	0.02320000
Pithecheir melanurus	0.21630000
Pithecheir parvus	0.17530000
Pithecheirops otion	0.18020000
Pithecia aequatorialis	0.00950000
Pithecia albicans	0.00930000
Pithecia cazuzai	0.16960000
Pithecia chrysocephala	0.01230000
Pithecia hirsuta	0.16880000
Pithecia inusta	0.01920000
Pithecia isabela	0.16570000
Pithecia milleri	0.10930000
Pithecia monachus	0.01870000
Pithecia napensis	0.02010000
Pithecia pissinattii	0.16370000
Pithecia pithecia	0.01110000
Pithecia vanzolinii	0.10390000
Plagiodontia aedium	0.43630000
Planigale gilesi	0.01910000
Planigale ingrami	0.02130000
Planigale maculata	0.01950000
Planigale novaeguineae	0.01860000
Planigale tenuirostris	0.02010000
Platacanthomys lasiurus	0.19560000
Platalina genovensium	0.08190000
Platanista gangetica	0.21400000
Platymops setiger	0.01640000
Platyrrhinus albericoi	0.01380000
Platyrrhinus angustirostris	0.01810000
Platyrrhinus aquilus	0.15310000
Platyrrhinus aurarius	0.01570000
Platyrrhinus brachycephalus	0.02030000
Platyrrhinus chocoensis	0.17300000
Platyrrhinus dorsalis	0.01610000
Platyrrhinus fusciventris	0.01680000
Platyrrhinus helleri	0.01630000
Platyrrhinus incarum	0.01880000
Platyrrhinus infuscus	0.01710000
Platyrrhinus ismaeli	0.08640000
Platyrrhinus lineatus	0.01720000
Platyrrhinus masu	0.01700000
Platyrrhinus matapalensis	0.08470000
Platyrrhinus nigellus	0.01470000
Platyrrhinus nitelinea	0.15740000
Platyrrhinus recifinus	0.01930000
Platyrrhinus umbratus	0.15560000
