species	rate_e_mean	rate_e_lower	rate_e_upper	simulated_p_e_in_100_years
Lophornis ornatus	0.00015261	0.00012868	0.00017748	0.01510000
Lophornis pavoninus	0.00017198	0.00014610	0.00019719	0.01700000
Lophornis stictolophus	0.00017667	0.00015186	0.00020332	0.01750000
Lophornis verreauxii	0.00013843	0.00011530	0.00016205	0.01370000
Lophospingus griseocristatus	0.00015681	0.00013219	0.00018036	0.01550000
Lophospingus pusillus	0.00014158	0.00011824	0.00016555	0.01400000
Lophostrix cristata	0.00011914	0.00009853	0.00014123	0.01180000
Lophotibis cristata	0.00061276	0.00056391	0.00066345	0.05980000
Lophotis gindiana	0.00010520	0.00008445	0.00012493	0.01040000
Lophotis ruficrista	0.00011550	0.00009583	0.00013670	0.01140000
Lophotis savilei	0.00010430	0.00008361	0.00012373	0.01030000
Lophotriccus eulophotes	0.00016384	0.00013855	0.00018822	0.01620000
Lophotriccus galeatus	0.00017194	0.00014666	0.00019793	0.01700000
Lophotriccus pileatus	0.00017222	0.00014787	0.00019891	0.01700000
Lophotriccus vitiosus	0.00016492	0.00014148	0.00019127	0.01630000
Lophotriorchis kienerii	0.00049642	0.00045333	0.00054093	0.04870000
Lophura bulweri	0.00149354	0.00141981	0.00157737	0.14040000
Lophura diardi	0.00013456	0.00011216	0.00015793	0.01330000
Lophura edwardsi	0.01588250	0.01552403	0.01623778	0.75700000
Lophura erythrophthalma	0.00196781	0.00187999	0.00205895	0.18160000
Lophura ignita	0.00068476	0.00063415	0.00073658	0.06660000
Lophura inornata	0.00050143	0.00045923	0.00054712	0.04920000
Lophura leucomelanos	0.00014656	0.00012264	0.00017033	0.01450000
Lophura nycthemera	0.00014582	0.00012235	0.00016901	0.01440000
Lophura pyronota	0.00240736	0.00230429	0.00250626	0.21750000
Lophura rufa	0.00077973	0.00072526	0.00083690	0.07560000
Lophura swinhoii	0.00067484	0.00062452	0.00072634	0.06570000
Loriculus amabilis	0.00016207	0.00013735	0.00018672	0.01600000
Loriculus aurantiifrons	0.00017003	0.00014393	0.00019430	0.01680000
Loriculus beryllinus	0.00014766	0.00012424	0.00017107	0.01460000
Loriculus catamene	0.00076031	0.00070476	0.00081421	0.07380000
Loriculus exilis	0.00078546	0.00072967	0.00084119	0.07620000
Loriculus flosculus	0.00228529	0.00218934	0.00238486	0.20730000
Loriculus galgulus	0.00011442	0.00009260	0.00013481	0.01130000
Loriculus philippensis	0.00014869	0.00012566	0.00017320	0.01470000
Loriculus pusillus	0.00073758	0.00068308	0.00078907	0.07170000
Loriculus sclateri	0.00015062	0.00012807	0.00017556	0.01490000
Loriculus stigmatus	0.00016301	0.00013721	0.00018682	0.01610000
Loriculus tener	0.00078860	0.00073579	0.00084741	0.07660000
Loriculus vernalis	0.00015555	0.00013049	0.00017995	0.01540000
Lorius albidinucha	0.00052635	0.00048191	0.00057275	0.05170000
Lorius chlorocercus	0.00011437	0.00009494	0.00013583	0.01130000
Lorius domicella	0.00382223	0.00369942	0.00395751	0.31860000
Lorius garrulus	0.00149468	0.00141823	0.00157539	0.14020000
Lorius hypoinochrous	0.00009829	0.00007886	0.00011681	0.00970000
Lorius lory	0.00011042	0.00009086	0.00013178	0.01090000
Loxia curvirostra	0.00015078	0.00012706	0.00017505	0.01490000
Loxia leucoptera	0.00016880	0.00014338	0.00019355	0.01670000
Loxia megaplaga	0.00706959	0.00688216	0.00727463	0.50310000
Loxia pytyopsittacus	0.00015667	0.00013179	0.00018122	0.01550000
Loxia scotica	0.00016996	0.00014433	0.00019514	0.01680000
Loxigilla barbadensis	0.00016281	0.00013859	0.00018756	0.01610000
Loxigilla noctis	0.00016270	0.00013803	0.00018756	0.01610000
Loxioides bailleui	0.01873704	0.01832531	0.01914621	0.80350000
Loxipasser anoxanthus	0.00015999	0.00013685	0.00018606	0.01580000
Loxops caeruleirostris	0.02387317	0.02336315	0.02436014	0.85700000
Loxops coccineus	0.00717567	0.00697855	0.00737336	0.50880000
Loxops ochraceus	0.02362844	0.02312318	0.02412161	0.85290000
Lullula arborea	0.00016073	0.00013651	0.00018534	0.01590000
Lurocalis rufiventris	0.00016820	0.00014274	0.00019315	0.01660000
Lurocalis semitorquatus	0.00015260	0.00012928	0.00017731	0.01510000
Luscinia luscinia	0.00015563	0.00013164	0.00018052	0.01540000
Luscinia megarhynchos	0.00015788	0.00013421	0.00018253	0.01560000
Lybius chaplini	0.00229474	0.00219955	0.00239183	0.20840000
Lybius guifsobalito	0.00013859	0.00011583	0.00016142	0.01370000
Lybius leucocephalus	0.00012045	0.00009957	0.00014235	0.01190000
Lybius leucogaster	0.00611999	0.00593947	0.00629367	0.45700000
Lybius rubrifacies	0.00067561	0.00062719	0.00073017	0.06580000
Lybius senex	0.00013153	0.00010899	0.00015361	0.01300000
Lybius torquatus	0.00017204	0.00014595	0.00019804	0.01700000
Lybius undatus	0.00015903	0.00013490	0.00018401	0.01570000
Lybius vieilloti	0.00014049	0.00011760	0.00016337	0.01390000
Lycocorax obiensis	0.00016576	0.00014100	0.00019152	0.01640000
Lycocorax pyrrhopterus	0.00010837	0.00008863	0.00012875	0.01070000
Lymnocryptes minimus	0.00016178	0.00013576	0.00018590	0.01600000
Lyncornis macrotis	0.00013140	0.00010878	0.00015384	0.01300000
Lyncornis temminckii	0.00015484	0.00013156	0.00018032	0.01530000
Lyrurus mlokosiewiczi	0.00078462	0.00072757	0.00083898	0.07610000
Lyrurus tetrix	0.00016890	0.00014332	0.00019373	0.01670000
Macgregoria pulchra	0.00195830	0.00186896	0.00204700	0.18060000
Machaerirhynchus flaviventer	0.00016412	0.00013836	0.00018900	0.01620000
Machaerirhynchus nigripectus	0.00013850	0.00011585	0.00016208	0.01370000
Machaeropterus deliciosus	0.00016685	0.00014186	0.00019157	0.01650000
Machaeropterus pyrocephalus	0.00017000	0.00014574	0.00019697	0.01680000
Machaeropterus regulus	0.00016692	0.00014215	0.00019327	0.01650000
Machaeropterus striolatus	0.00015160	0.00012589	0.00017486	0.01500000
Macheiramphus alcinus	0.00010447	0.00008390	0.00012364	0.01030000
Machetornis rixosa	0.00016383	0.00013935	0.00018958	0.01620000
Machlolophus holsti	0.00081896	0.00076028	0.00087406	0.07930000
Machlolophus nuchalis	0.00246107	0.00235675	0.00255803	0.22190000
Machlolophus spilonotus	0.00014674	0.00012412	0.00017119	0.01450000
Machlolophus xanthogenys	0.00016494	0.00013886	0.00018961	0.01630000
Mackenziaena leachii	0.00017783	0.00015193	0.00020391	0.01760000
Mackenziaena severa	0.00014574	0.00012198	0.00016879	0.01440000
Macroagelaius imthurni	0.00015779	0.00013426	0.00018270	0.01560000
Macroagelaius subalaris	0.00684982	0.00665559	0.00703661	0.49430000
Macrocephalon maleo	0.00346396	0.00333995	0.00358785	0.29500000
Macronectes giganteus	0.00006179	0.00004652	0.00007700	0.00610000
Macronectes halli	0.00004699	0.00003393	0.00006050	0.00460000
Macronus ptilosus	0.00077284	0.00071457	0.00082598	0.07490000
Macronus striaticeps	0.00016086	0.00013697	0.00018729	0.01590000
Macronyx ameliae	0.00016598	0.00013971	0.00019052	0.01640000
Macronyx aurantiigula	0.00017724	0.00015118	0.00020317	0.01750000
Macronyx capensis	0.00017418	0.00014776	0.00020033	0.01720000
Macronyx croceus	0.00018133	0.00015493	0.00020787	0.01790000
Macronyx flavicollis	0.00082194	0.00076495	0.00087806	0.07960000
Macronyx fuelleborni	0.00016112	0.00013742	0.00018676	0.01590000
Macronyx grimwoodi	0.00155678	0.00147611	0.00163618	0.14410000
Macronyx sharpei	0.00709279	0.00689758	0.00728840	0.50400000
Macropsalis forcipata	0.00016668	0.00014153	0.00019234	0.01650000
Macropygia amboinensis	0.00010629	0.00008700	0.00012656	0.01050000
Macropygia emiliana	0.00014061	0.00011708	0.00016269	0.01390000
Macropygia mackinlayi	0.00013658	0.00011477	0.00016064	0.01350000
Macropygia magna	0.00014853	0.00012532	0.00017283	0.01470000
Macropygia nigrirostris	0.00015475	0.00013047	0.00017895	0.01530000
Macropygia phasianella	0.00012058	0.00009955	0.00014196	0.01190000
Macropygia ruficeps	0.00015781	0.00013415	0.00018289	0.01560000
Macropygia rufipennis	0.00015310	0.00012971	0.00017847	0.01520000
Macropygia tenuirostris	0.00012528	0.00010360	0.00014755	0.01240000
Macropygia unchall	0.00013963	0.00011679	0.00016298	0.01380000
Macrosphenus concolor	0.00015367	0.00013049	0.00017868	0.01520000
Macrosphenus flavicans	0.00015069	0.00012711	0.00017544	0.01490000
Macrosphenus kempi	0.00014972	0.00012642	0.00017428	0.01480000
Macrosphenus kretschmeri	0.00018441	0.00015728	0.00021176	0.01820000
Macrosphenus pulitzeri	0.00714428	0.00693737	0.00734111	0.50640000
Madanga ruficollis	0.00704477	0.00684982	0.00723752	0.50160000
Magumma parva	0.00240753	0.00230398	0.00250727	0.21760000
Malacocincla abbotti	0.00014645	0.00012450	0.00017172	0.01450000
Malacocincla perspicillata	0.00160257	0.00151877	0.00168145	0.14800000
Malacocincla sepiaria	0.00015879	0.00013347	0.00018265	0.01570000
Malaconotus alius	0.00707183	0.00687790	0.00727596	0.50240000
Malaconotus blanchoti	0.00017390	0.00014880	0.00019984	0.01720000
Malaconotus cruentus	0.00015068	0.00012681	0.00017501	0.01490000
Malaconotus gladiator	0.00230646	0.00220869	0.00240624	0.20890000
Malaconotus lagdeni	0.00071908	0.00066680	0.00077310	0.06990000
Malaconotus monteiri	0.00072761	0.00067537	0.00078319	0.07070000
Malacopteron affine	0.00079135	0.00073678	0.00084662	0.07690000
Malacopteron albogulare	0.00077846	0.00072113	0.00083379	0.07550000
Malacopteron cinereum	0.00016162	0.00013702	0.00018605	0.01600000
Malacopteron magnirostre	0.00017892	0.00015115	0.00020353	0.01770000
Malacopteron magnum	0.00075688	0.00070293	0.00081074	0.07340000
Malacopteron palawanense	0.00074016	0.00068425	0.00079204	0.07200000
Malacoptila fulvogularis	0.00015879	0.00013437	0.00018335	0.01570000
Malacoptila fusca	0.00017384	0.00014852	0.00020044	0.01720000
Malacoptila minor	0.00695636	0.00675093	0.00714017	0.49830000
Malacoptila mystacalis	0.00015330	0.00012918	0.00017763	0.01520000
Malacoptila panamensis	0.00017073	0.00014497	0.00019636	0.01690000
Malacoptila rufa	0.00014079	0.00011824	0.00016375	0.01390000
Malacoptila semicincta	0.00016384	0.00013753	0.00018798	0.01620000
Malacoptila striata	0.00078635	0.00072865	0.00083983	0.07630000
Malacorhynchus membranaceus	0.00014480	0.00012180	0.00016892	0.01430000
Malcorus pectoralis	0.00017714	0.00015199	0.00020363	0.01750000
Malia grata	0.00014344	0.00012083	0.00016700	0.01420000
Malimbus ballmanni	0.00704423	0.00684932	0.00724059	0.50270000
Malimbus cassini	0.00015226	0.00012853	0.00017715	0.01500000
Malimbus coronatus	0.00016787	0.00014348	0.00019552	0.01660000
Malimbus erythrogaster	0.00016969	0.00014474	0.00019530	0.01680000
Malimbus ibadanensis	0.00691789	0.00672352	0.00710466	0.49680000
Malimbus malimbicus	0.00014987	0.00012656	0.00017405	0.01480000
Malimbus nitens	0.00018301	0.00015755	0.00021083	0.01810000
Malimbus racheliae	0.00015254	0.00012843	0.00017603	0.01510000
Malimbus rubricollis	0.00015454	0.00013080	0.00017899	0.01530000
Malimbus scutatus	0.00014695	0.00012418	0.00017043	0.01450000
Malindangia mcgregori	0.00015364	0.00012944	0.00017829	0.01520000
Malurus alboscapulatus	0.00016154	0.00013734	0.00018697	0.01600000
Malurus amabilis	0.00016172	0.00013738	0.00018661	0.01600000
Malurus coronatus	0.00014762	0.00012455	0.00017209	0.01460000
Malurus cyaneus	0.00016093	0.00013661	0.00018541	0.01590000
Malurus cyanocephalus	0.00015051	0.00012715	0.00017463	0.01490000
Malurus elegans	0.00012238	0.00010108	0.00014394	0.01210000
Malurus lamberti	0.00017490	0.00014957	0.00020190	0.01730000
Malurus leucopterus	0.00017907	0.00015382	0.00020578	0.01770000
Malurus melanocephalus	0.00015570	0.00013069	0.00018084	0.01540000
Malurus pulcherrimus	0.00015277	0.00012831	0.00017670	0.01510000
Malurus splendens	0.00015270	0.00012824	0.00017695	0.01510000
Manacus aurantiacus	0.00016516	0.00014094	0.00019126	0.01630000
Manacus candei	0.00013765	0.00011502	0.00016136	0.01360000
Manacus manacus	0.00014132	0.00011831	0.00016426	0.01400000
Manacus vitellinus	0.00014448	0.00012104	0.00016776	0.01430000
Mandingoa nitidula	0.00016499	0.00013938	0.00018944	0.01630000
Manorina flavigula	0.00014777	0.00012450	0.00017345	0.01460000
Manorina melanocephala	0.00014877	0.00012558	0.00017332	0.01470000
Manorina melanophrys	0.00013678	0.00011449	0.00016005	0.01350000
Manorina melanotis	0.00664903	0.00646745	0.00684597	0.48450000
Manucerthia mana	0.00712773	0.00692780	0.00731717	0.50610000
Manucodia ater	0.00013352	0.00011162	0.00015611	0.01320000
Manucodia chalybatus	0.00015042	0.00012729	0.00017399	0.01490000
Manucodia comrii	0.00011753	0.00009629	0.00013824	0.01160000
Manucodia jobiensis	0.00015292	0.00012818	0.00017634	0.01510000
Mareca americana	0.00015291	0.00012876	0.00017671	0.01510000
Mareca falcata	0.00076929	0.00071533	0.00082489	0.07470000
Mareca penelope	0.00016896	0.00014421	0.00019561	0.01670000
Mareca sibilatrix	0.00018037	0.00015582	0.00020815	0.01780000
Mareca strepera	0.00014565	0.00012223	0.00016917	0.01440000
Margarobyas lawrencii	0.00015563	0.00013112	0.00017955	0.01540000
Margaroperdix madagarensis	0.00016797	0.00014308	0.00019315	0.01660000
Margarops fuscatus	0.00015499	0.00013064	0.00017986	0.01530000
Margarornis bellulus	0.00075089	0.00069820	0.00080479	0.07300000
Margarornis rubiginosus	0.00017897	0.00015380	0.00020599	0.01770000
Margarornis squamiger	0.00016764	0.00014221	0.00019207	0.01660000
Margarornis stellatus	0.00078980	0.00073200	0.00084388	0.07670000
Marmaronetta angustirostris	0.00238923	0.00229129	0.00249168	0.21620000
Maschalethraupis surinama	0.00016473	0.00013937	0.00018903	0.01630000
Masius chrysopterus	0.00018376	0.00015822	0.00021119	0.01820000
Mayrornis lessoni	0.00016067	0.00013646	0.00018616	0.01590000
Mayrornis schistaceus	0.00242577	0.00232412	0.00252463	0.21880000
Mayrornis versicolor	0.00085566	0.00079711	0.00091391	0.08280000
Mazaria propinqua	0.00018929	0.00016268	0.00021624	0.01870000
Mearnsia novaeguineae	0.00016687	0.00014250	0.00019284	0.01650000
Mearnsia picina	0.00080784	0.00075297	0.00086520	0.07840000
Mecocerculus calopterus	0.00013756	0.00011593	0.00016173	0.01360000
Mecocerculus hellmayri	0.00016184	0.00013620	0.00018537	0.01600000
Mecocerculus leucophrys	0.00016286	0.00013927	0.00018864	0.01610000
Mecocerculus minor	0.00016165	0.00013644	0.00018606	0.01600000
Mecocerculus poecilocercus	0.00016408	0.00013882	0.00018851	0.01620000
Mecocerculus stictopterus	0.00015792	0.00013223	0.00018127	0.01560000
Megabyas flammulatus	0.00017693	0.00015183	0.00020384	0.01750000
Megaceryle alcyon	0.00017197	0.00014681	0.00019798	0.01700000
Megaceryle lugubris	0.00015447	0.00012992	0.00017820	0.01530000
Megaceryle maxima	0.00014059	0.00011719	0.00016371	0.01390000
Megaceryle torquata	0.00014708	0.00012374	0.00017111	0.01450000
Megacrex inepta	0.00010645	0.00008671	0.00012689	0.01050000
Megadyptes antipodes	0.00338999	0.00327192	0.00351667	0.28880000
Megalampitta gigantea	0.00013567	0.00011406	0.00015919	0.01340000
Megaloprepia formosa	0.00013347	0.00011160	0.00015651	0.01320000
Megaloprepia magnifica	0.00013112	0.00010858	0.00015422	0.01300000
Megalurulus grosvenori	0.00242268	0.00231961	0.00252322	0.21830000
Megalurulus llaneae	0.00072647	0.00067228	0.00077961	0.07060000
Megalurulus mariae	0.00015671	0.00013309	0.00018203	0.01550000
Megalurulus rubiginosus	0.00018904	0.00016221	0.00021515	0.01870000
Megalurulus rufus	0.00698074	0.00678560	0.00717440	0.50060000
Megalurulus turipavae	0.00084268	0.00078673	0.00090199	0.08160000
Megalurulus whitneyi	0.00013963	0.00011752	0.00016286	0.01380000
Megalurus palustris	0.00015294	0.00012874	0.00017718	0.01510000
Megapodius bernsteinii	0.00170035	0.00161811	0.00178499	0.15840000
Megapodius cumingii	0.00012457	0.00010346	0.00014679	0.01240000
Megapodius decollatus	0.00014849	0.00012545	0.00017321	0.01470000
Megapodius eremita	0.00012559	0.00010259	0.00014674	0.01240000
Megapodius freycinet	0.00015081	0.00012717	0.00017470	0.01490000
Megapodius geelvinkianus	0.00213970	0.00204458	0.00223228	0.19530000
Megapodius laperouse	0.00599383	0.00582401	0.00617275	0.45000000
Megapodius layardi	0.00212635	0.00203331	0.00222602	0.19470000
Megapodius nicobariensis	0.00209641	0.00200178	0.00218835	0.19240000
Megapodius pritchardii	0.00222628	0.00213040	0.00232091	0.20270000
Megapodius reinwardt	0.00014856	0.00012544	0.00017300	0.01470000
Megapodius tenimberensis	0.00227926	0.00218051	0.00237784	0.20730000
Megarynchus pitangua	0.00016284	0.00013835	0.00018834	0.01610000
Megascops albogularis	0.00015296	0.00012966	0.00017809	0.01510000
Megascops asio	0.00017192	0.00014693	0.00019825	0.01700000
Megascops atricapilla	0.00015161	0.00012856	0.00017691	0.01500000
Megascops barbarus	0.00245869	0.00235873	0.00255984	0.22170000
Megascops choliba	0.00016700	0.00014197	0.00019243	0.01650000
Megascops clarkii	0.00015962	0.00013552	0.00018512	0.01580000
Megascops colombianus	0.00077549	0.00072487	0.00083509	0.07530000
Megascops cooperi	0.00016187	0.00013654	0.00018629	0.01600000
Megascops guatemalae	0.00015184	0.00012813	0.00017633	0.01500000
Megascops hoyi	0.00015999	0.00013644	0.00018572	0.01580000
Megascops ingens	0.00015901	0.00013435	0.00018399	0.01570000
Megascops kennicottii	0.00018115	0.00015531	0.00020785	0.01790000
Megascops koepckeae	0.00015575	0.00013220	0.00018030	0.01540000
Megascops marshalli	0.00078000	0.00072740	0.00083632	0.07580000
Megascops nudipes	0.00012648	0.00010504	0.00014874	0.01250000
Megascops petersoni	0.00016304	0.00013840	0.00018841	0.01610000
Megascops roboratus	0.00016687	0.00014185	0.00019107	0.01650000
Megascops sanctaecatarinae	0.00015464	0.00013092	0.00017943	0.01530000
Megascops seductus	0.00015187	0.00012820	0.00017562	0.01500000
Megascops trichopsis	0.00017588	0.00015012	0.00020146	0.01740000
Megascops vermiculatus	0.00015882	0.00013391	0.00018374	0.01570000
Megascops watsonii	0.00015478	0.00013004	0.00017938	0.01530000
Megastictus margaritatus	0.00016377	0.00013933	0.00018917	0.01620000
Megatriorchis doriae	0.00053370	0.00049010	0.00058060	0.05240000
Megaxenops parnaguae	0.00018107	0.00015550	0.00020815	0.01790000
Megazosterops palauensis	0.00074249	0.00068991	0.00079794	0.07220000
Meiglyptes grammithorax	0.00016691	0.00014239	0.00019298	0.01650000
Meiglyptes jugularis	0.00015579	0.00013207	0.00018095	0.01540000
Meiglyptes tristis	0.00699247	0.00679781	0.00718331	0.50170000
Meiglyptes tukki	0.00076057	0.00070472	0.00081558	0.07400000
Melaenornis annamarulae	0.00249949	0.00239679	0.00260073	0.22440000
Melaenornis ardesiacus	0.00016984	0.00014410	0.00019486	0.01680000
Melaenornis brunneus	0.00016678	0.00014281	0.00019361	0.01650000
Melaenornis chocolatinus	0.00014961	0.00012626	0.00017439	0.01480000
Melaenornis edolioides	0.00015695	0.00013312	0.00018174	0.01550000
Melaenornis fischeri	0.00017288	0.00014852	0.00019957	0.01710000
Melaenornis herero	0.00013964	0.00011697	0.00016346	0.01380000
Melaenornis pammelaina	0.00014878	0.00012418	0.00017225	0.01470000
Melaenornis semipartitus	0.00017069	0.00014603	0.00019633	0.01690000
Melaenornis silens	0.00016892	0.00014409	0.00019503	0.01670000
Melampitta lugubris	0.00015588	0.00013158	0.00018105	0.01540000
Melanerpes aurifrons	0.00015285	0.00012955	0.00017719	0.01510000
Melanerpes cactorum	0.00016879	0.00014475	0.00019635	0.01670000
Melanerpes candidus	0.00014654	0.00012367	0.00017050	0.01460000
Melanerpes carolinus	0.00014377	0.00012147	0.00016868	0.01420000
Melanerpes chrysauchen	0.00017130	0.00014670	0.00019751	0.01690000
Melanerpes chrysogenys	0.00017504	0.00014946	0.00020104	0.01730000
Melanerpes cruentatus	0.00016386	0.00013912	0.00018916	0.01620000
Melanerpes erythrocephalus	0.00016079	0.00013675	0.00018560	0.01590000
Melanerpes flavifrons	0.00015677	0.00013309	0.00018192	0.01550000
Melanerpes formicivorus	0.00015191	0.00012742	0.00017618	0.01500000
Melanerpes herminieri	0.00015995	0.00013679	0.00018621	0.01580000
Melanerpes hoffmannii	0.00015366	0.00013016	0.00017852	0.01520000
Melanerpes hypopolius	0.00014266	0.00011951	0.00016585	0.01410000
Melanerpes lewis	0.00015743	0.00013372	0.00018210	0.01560000
Melanerpes portoricensis	0.00016798	0.00014203	0.00019298	0.01660000
Melanerpes pucherani	0.00014165	0.00011887	0.00016562	0.01400000
Melanerpes pulcher	0.00016583	0.00014071	0.00019131	0.01640000
Melanerpes pygmaeus	0.00013478	0.00011345	0.00015836	0.01330000
Melanerpes radiolatus	0.00016925	0.00014443	0.00019494	0.01670000
Melanerpes rubricapillus	0.00014454	0.00012106	0.00016884	0.01430000
Melanerpes striatus	0.00015182	0.00012869	0.00017652	0.01500000
Melanerpes superciliaris	0.00018820	0.00016302	0.00021584	0.01870000
Melanerpes uropygialis	0.00014781	0.00012408	0.00017207	0.01460000
Melaniparus afer	0.00016479	0.00014059	0.00019126	0.01630000
Melaniparus albiventris	0.00015762	0.00013322	0.00018218	0.01560000
Melaniparus carpi	0.00014580	0.00012268	0.00017002	0.01440000
Melaniparus cinerascens	0.00019330	0.00016649	0.00022175	0.01910000
Melaniparus fasciiventer	0.00015105	0.00012723	0.00017559	0.01490000
Melaniparus fringillinus	0.00015583	0.00013182	0.00018007	0.01540000
Melaniparus funereus	0.00016280	0.00013848	0.00018802	0.01610000
Melaniparus griseiventris	0.00016177	0.00013598	0.00018555	0.01600000
Melaniparus guineensis	0.00015882	0.00013527	0.00018337	0.01570000
Melaniparus leucomelas	0.00017289	0.00014711	0.00019849	0.01710000
Melaniparus leuconotus	0.00016497	0.00014022	0.00019025	0.01630000
Melaniparus niger	0.00014669	0.00012436	0.00017216	0.01450000
Melaniparus pallidiventris	0.00016065	0.00013566	0.00018567	0.01590000
Melaniparus rufiventris	0.00013673	0.00011392	0.00016007	0.01350000
Melaniparus thruppi	0.00014454	0.00012057	0.00016706	0.01430000
Melanitta americana	0.00066561	0.00061375	0.00071591	0.06480000
Melanitta deglandi	0.00012125	0.00010036	0.00014325	0.01200000
Melanitta fusca	0.00193535	0.00184584	0.00202338	0.17830000
Melanitta nigra	0.00012347	0.00010158	0.00014474	0.01220000
Melanitta perspicillata	0.00013475	0.00011281	0.00015776	0.01330000
Melanitta stejnegeri	0.00013049	0.00010868	0.00015335	0.01290000
Melanocharis arfakiana	0.00157494	0.00149596	0.00165517	0.14540000
Melanocharis longicauda	0.00017090	0.00014594	0.00019662	0.01690000
Melanocharis nigra	0.00015412	0.00013089	0.00017961	0.01520000
Melanocharis striativentris	0.00016205	0.00013621	0.00018652	0.01600000
Melanocharis versteri	0.00014759	0.00012380	0.00017108	0.01460000
Melanochlora sultanea	0.00015676	0.00013248	0.00018201	0.01550000
Melanocorypha bimaculata	0.00015790	0.00013270	0.00018153	0.01560000
Melanocorypha calandra	0.00015788	0.00013294	0.00018191	0.01560000
Melanocorypha maxima	0.00014982	0.00012607	0.00017408	0.01480000
Melanocorypha mongolica	0.00015382	0.00012934	0.00017866	0.01520000
Melanocorypha yeltoniensis	0.00015276	0.00012837	0.00017700	0.01510000
Melanodera melanodera	0.00016713	0.00014313	0.00019327	0.01650000
Melanodera xanthogramma	0.00015393	0.00013083	0.00017909	0.01520000
Melanodryas cucullata	0.00016670	0.00014128	0.00019153	0.01650000
Melanodryas vittata	0.00017789	0.00015319	0.00020521	0.01760000
Melanopareia elegans	0.00016574	0.00014144	0.00019053	0.01640000
Melanopareia maranonica	0.00079780	0.00074337	0.00085621	0.07730000
Melanopareia maximiliani	0.00015355	0.00013066	0.00017947	0.01520000
Melanopareia torquata	0.00014968	0.00012544	0.00017348	0.01480000
Melanoperdix niger	0.00216856	0.00207653	0.00226644	0.19820000
Melanoptila glabrirostris	0.00082359	0.00076979	0.00088186	0.07980000
Melanorectes nigrescens	0.00012833	0.00010734	0.00015143	0.01270000
Melanospiza bicolor	0.00016086	0.00013623	0.00018578	0.01590000
Melanospiza richardsoni	0.00713356	0.00693676	0.00733020	0.50560000
Melanotis caerulescens	0.00015550	0.00013197	0.00018065	0.01540000
Melanotis hypoleucus	0.00016269	0.00013829	0.00018774	0.01610000
Meleagris gallopavo	0.00015366	0.00013001	0.00017830	0.01520000
Meleagris ocellata	0.00084415	0.00078568	0.00090054	0.08180000
Meliarchus sclateri	0.00015476	0.00012951	0.00017851	0.01530000
Melichneutes robustus	0.00014270	0.00011938	0.00016622	0.01410000
Melidectes belfordi	0.00014169	0.00011941	0.00016585	0.01400000
Melidectes foersteri	0.00015341	0.00012971	0.00017763	0.01520000
Melidectes fuscus	0.00013257	0.00011046	0.00015521	0.01310000
Melidectes leucostephes	0.00018404	0.00015739	0.00021046	0.01820000
Melidectes nouhuysi	0.00019197	0.00016642	0.00022054	0.01900000
Melidectes ochromelas	0.00013651	0.00011432	0.00015954	0.01350000
Melidectes princeps	0.00242733	0.00233045	0.00253168	0.21870000
Melidectes rufocrissalis	0.00015695	0.00013224	0.00018140	0.01550000
Melidectes torquatus	0.00015363	0.00012880	0.00017752	0.01520000
Melidora macrorrhina	0.00015777	0.00013269	0.00018233	0.01560000
Melierax canorus	0.00010853	0.00008859	0.00012842	0.01070000
Melierax metabates	0.00009147	0.00007211	0.00010941	0.00900000
Melierax poliopterus	0.00010720	0.00008832	0.00012915	0.01060000
Melignomon eisentrauti	0.00078638	0.00072968	0.00083968	0.07630000
Melignomon zenkeri	0.00015567	0.00013220	0.00018068	0.01540000
Melilestes megarhynchus	0.00015683	0.00013248	0.00018194	0.01550000
Meliphacator provocator	0.00012920	0.00010721	0.00015137	0.01280000
Meliphaga aruensis	0.00014698	0.00012391	0.00017068	0.01450000
Meliphaga lewinii	0.00014473	0.00012091	0.00016712	0.01430000
Meliphaga notata	0.00015170	0.00012844	0.00017572	0.01500000
Melipotes ater	0.00016376	0.00013983	0.00018876	0.01620000
Melipotes carolae	0.00014247	0.00011976	0.00016639	0.01410000
Melipotes fumigatus	0.00014695	0.00012385	0.00017123	0.01450000
Melipotes gymnops	0.00013261	0.00011066	0.00015590	0.01310000
Melithreptus affinis	0.00014752	0.00012472	0.00017252	0.01460000
Melithreptus albogularis	0.00017408	0.00014855	0.00019992	0.01720000
Melithreptus brevirostris	0.00014354	0.00012164	0.00016815	0.01420000
Melithreptus chloropsis	0.00014060	0.00011707	0.00016361	0.01390000
Melithreptus gularis	0.00014850	0.00012527	0.00017302	0.01470000
Melithreptus laetior	0.00016084	0.00013521	0.00018543	0.01590000
Melithreptus lunatus	0.00014888	0.00012516	0.00017238	0.01470000
Melithreptus validirostris	0.00016494	0.00013870	0.00018911	0.01630000
Melitograis gilolensis	0.00015372	0.00013020	0.00017846	0.01520000
Mellisuga helenae	0.00079855	0.00074245	0.00085433	0.07740000
Mellisuga minima	0.00017607	0.00015047	0.00020320	0.01740000
Melloria quoyi	0.00017031	0.00014533	0.00019614	0.01680000
Melocichla mentalis	0.00014749	0.00012369	0.00017037	0.01460000
Melopsittacus undulatus	0.00014663	0.00012308	0.00017091	0.01460000
Melospiza georgiana	0.00014576	0.00012246	0.00016968	0.01440000
Melospiza lincolnii	0.00015075	0.00012743	0.00017505	0.01500000
