species	rate_e_mean	rate_e_lower	rate_e_upper
Piculus flavigula	0.00002382	0.00001441	0.00003332
Piculus leucolaemus	0.00001208	0.00000584	0.00001897
Piculus litae	0.00001500	0.00000798	0.00002271
Piculus simplex	0.00002316	0.00001426	0.00003295
Picumnus albosquamatus	0.00001391	0.00000741	0.00002180
Picumnus aurifrons	0.00001917	0.00001138	0.00002825
Picumnus castelnau	0.00001502	0.00000800	0.00002287
Picumnus cinnamomeus	0.00001614	0.00000893	0.00002394
Picumnus cirratus	0.00002215	0.00001288	0.00003129
Picumnus dorbignyanus	0.00002390	0.00001490	0.00003363
Picumnus exilis	0.00001606	0.00000880	0.00002423
Picumnus fulvescens	0.00011552	0.00009494	0.00013749
Picumnus fuscus	0.00001299	0.00000662	0.00001995
Picumnus granadensis	0.00002205	0.00001383	0.00003202
Picumnus innominatus	0.00001688	0.00000918	0.00002535
Picumnus lafresnayi	0.00001896	0.00001099	0.00002748
Picumnus limae	0.00003499	0.00002399	0.00004693
Picumnus minutissimus	0.00001908	0.00001107	0.00002766
Picumnus nebulosus	0.00009322	0.00007417	0.00011176
Picumnus nigropunctatus	0.00002911	0.00001918	0.00003965
Picumnus olivaceus	0.00002808	0.00001790	0.00003839
Picumnus pumilus	0.00002401	0.00001537	0.00003354
Picumnus pygmaeus	0.00001702	0.00000897	0.00002465
Picumnus rufiventris	0.00002301	0.00001450	0.00003289
Picumnus sclateri	0.00001706	0.00000957	0.00002478
Picumnus spilogaster	0.00023812	0.00020742	0.00026802
Picumnus squamulatus	0.00001593	0.00000860	0.00002360
Picumnus steindachneri	0.00059122	0.00054350	0.00063877
Picumnus subtilis	0.00001503	0.00000766	0.00002268
Picumnus temminckii	0.00002294	0.00001324	0.00003263
Picumnus varzeae	0.00054384	0.00049735	0.00058882
Picus awokera	0.00001716	0.00000974	0.00002571
Picus canus	0.00002304	0.00001437	0.00003302
Picus chlorolophus	0.00001405	0.00000701	0.00002159
Picus dedemi	0.00010171	0.00008203	0.00012131
Picus erythropygius	0.00002392	0.00001476	0.00003372
Picus guerini	0.00002201	0.00001372	0.00003144
Picus puniceus	0.00001494	0.00000783	0.00002265
Picus rabieri	0.00010760	0.00008762	0.00012791
Picus sharpei	0.00011036	0.00008945	0.00012990
Picus squamatus	0.00002099	0.00001310	0.00002997
Picus vaillantii	0.00001681	0.00000922	0.00002544
Picus viridanus	0.00002521	0.00001618	0.00003508
Picus viridis	0.00001693	0.00000950	0.00002543
Picus vittatus	0.00001510	0.00000775	0.00002282
Picus xanthopygaeus	0.00001611	0.00000876	0.00002416
Piezorina cinerea	0.00001613	0.00000922	0.00002383
Pilherodius pileatus	0.00001994	0.00001157	0.00002856
Pinarochroa sordida	0.00002109	0.00001263	0.00003057
Pinarocorys erythropygia	0.00001829	0.00001049	0.00002699
Pinarocorys nigricans	0.00001711	0.00000984	0.00002535
Pinaroloxias inornata	0.00022297	0.00019426	0.00025308
Pinarornis plumosus	0.00002012	0.00001183	0.00002905
Pinicola enucleator	0.00002619	0.00001715	0.00003689
Pionites leucogaster	0.00057143	0.00052450	0.00061936
Pionites melanocephalus	0.00002325	0.00001418	0.00003304
Pionites xanthomerius	0.00001303	0.00000637	0.00002028
Pionites xanthurus	0.00022998	0.00020032	0.00026012
Pionopsitta pileata	0.00001713	0.00000987	0.00002535
Pionus chalcopterus	0.00001870	0.00001068	0.00002784
Pionus fuscus	0.00001888	0.00001116	0.00002770
Pionus maximiliani	0.00001710	0.00000966	0.00002541
Pionus menstruus	0.00001995	0.00001157	0.00002902
Pionus reichenowi	0.00024817	0.00021726	0.00027975
Pionus senilis	0.00001897	0.00001073	0.00002758
Pionus seniloides	0.00001902	0.00001092	0.00002761
Pionus sordidus	0.00001498	0.00000806	0.00002259
Pionus tumultuosus	0.00001398	0.00000695	0.00002129
Pipile cujubi	0.00001998	0.00001176	0.00002911
Pipile cumanensis	0.00001883	0.00001058	0.00002744
Pipile grayi	0.00009734	0.00007955	0.00011733
Pipile jacutinga	0.00057034	0.00052401	0.00061775
Pipile pipile	0.00229732	0.00219813	0.00239381
Pipilo chlorurus	0.00002400	0.00001462	0.00003360
Pipilo erythrophthalmus	0.00001499	0.00000771	0.00002243
Pipilo maculatus	0.00001599	0.00000855	0.00002376
Pipilo ocai	0.00001405	0.00000685	0.00002136
Pipilo socorroensis	0.00056008	0.00051515	0.00060705
Pipra aureola	0.00002195	0.00001356	0.00003169
Pipra fasciicauda	0.00001392	0.00000737	0.00002152
Pipra filicauda	0.00002300	0.00001428	0.00003291
Pipraeidea bonariensis	0.00002287	0.00001360	0.00003254
Pipraeidea darwinii	0.00001393	0.00000692	0.00002122
Pipraeidea melanonota	0.00002200	0.00001329	0.00003092
Pipreola arcuata	0.00002116	0.00001259	0.00003007
Pipreola aureopectus	0.00002118	0.00001259	0.00002982
Pipreola chlorolepidota	0.00009425	0.00007559	0.00011355
Pipreola formosa	0.00002789	0.00001822	0.00003874
Pipreola frontalis	0.00002093	0.00001277	0.00003026
Pipreola intermedia	0.00001499	0.00000792	0.00002274
Pipreola jucunda	0.00001819	0.00001050	0.00002725
Pipreola lubomirskii	0.00001898	0.00001047	0.00002746
Pipreola pulchra	0.00001717	0.00000959	0.00002573
Pipreola riefferii	0.00002096	0.00001295	0.00003038
Pipreola squamipectus	0.00001887	0.00001074	0.00002760
Pipreola whitelyi	0.00001811	0.00001005	0.00002642
Piprites chloris	0.00001910	0.00001090	0.00002828
Piprites griseiceps	0.00002315	0.00001367	0.00003280
Piprites pileata	0.00025359	0.00022211	0.00028554
Piranga bidentata	0.00001291	0.00000634	0.00001994
Piranga erythrocephala	0.00002407	0.00001527	0.00003395
Piranga flava	0.00001798	0.00001022	0.00002652
Piranga hepatica	0.00001718	0.00000979	0.00002545
Piranga leucoptera	0.00002200	0.00001349	0.00003145
Piranga ludoviciana	0.00001813	0.00001002	0.00002678
Piranga olivacea	0.00001912	0.00001108	0.00002797
Piranga roseogularis	0.00002303	0.00001433	0.00003311
Piranga rubra	0.00001605	0.00000892	0.00002386
Piranga rubriceps	0.00001790	0.00001021	0.00002653
Pitangus sulphuratus	0.00001903	0.00001099	0.00002759
Pithecophaga jefferyi	0.00228313	0.00218109	0.00238136
Pithys albifrons	0.00002400	0.00001494	0.00003422
Pithys castaneus	0.00012241	0.00010074	0.00014313
Pitohui cerviniventris	0.00001909	0.00001092	0.00002724
Pitohui dichrous	0.00001712	0.00000944	0.00002500
Pitohui kirhocephalus	0.00002297	0.00001390	0.00003244
Pitohui uropygialis	0.00001784	0.00001022	0.00002640
Pitta anerythra	0.00023433	0.00020333	0.00026349
Pitta angolensis	0.00001407	0.00000692	0.00002137
Pitta brachyura	0.00001999	0.00001141	0.00002916
Pitta elegans	0.00002698	0.00001729	0.00003675
Pitta iris	0.00002007	0.00001143	0.00002879
Pitta maxima	0.00002190	0.00001280	0.00003106
Pitta megarhyncha	0.00008530	0.00006817	0.00010381
Pitta moluccensis	0.00001303	0.00000673	0.00002005
Pitta morotaiensis	0.00009762	0.00007841	0.00011756
Pitta novaeguineae	0.00001997	0.00001170	0.00002879
Pitta nympha	0.00022411	0.00019489	0.00025429
Pitta reichenowi	0.00002198	0.00001317	0.00003084
Pitta rosenbergii	0.00022892	0.00019926	0.00025876
Pitta sordida	0.00002582	0.00001605	0.00003609
Pitta steerii	0.00021672	0.00018838	0.00024620
Pitta superba	0.00062196	0.00057355	0.00067240
Pitta versicolor	0.00002209	0.00001340	0.00003169
Pittasoma michleri	0.00002297	0.00001390	0.00003246
Pittasoma rufopileatum	0.00009962	0.00007999	0.00011913
Pityriasis gymnocephala	0.00009321	0.00007492	0.00011279
Platalea ajaja	0.00002210	0.00001378	0.00003129
Platalea alba	0.00001585	0.00000872	0.00002358
Platalea flavipes	0.00001895	0.00001072	0.00002816
Platalea leucorodia	0.00002211	0.00001293	0.00003105
Platalea minor	0.00057035	0.00052474	0.00061828
Platalea regia	0.00001791	0.00001012	0.00002611
Platycercus adscitus	0.00002310	0.00001393	0.00003270
Platycercus caledonicus	0.00002487	0.00001553	0.00003476
Platycercus elegans	0.00001616	0.00000891	0.00002403
Platycercus eximius	0.00001279	0.00000625	0.00001973
Platycercus icterotis	0.00001500	0.00000821	0.00002270
Platycercus venustus	0.00002192	0.00001307	0.00003098
Platylophus galericulatus	0.00010620	0.00008629	0.00012651
Platyrinchus albogularis	0.00002423	0.00001514	0.00003421
Platyrinchus cancrominus	0.00002000	0.00001202	0.00002908
Platyrinchus coronatus	0.00001802	0.00001006	0.00002638
Platyrinchus flavigularis	0.00002412	0.00001470	0.00003398
Platyrinchus leucoryphus	0.00025424	0.00022338	0.00028483
Platyrinchus mystaceus	0.00001817	0.00001022	0.00002623
Platyrinchus platyrhynchos	0.00002593	0.00001628	0.00003581
Platyrinchus saturatus	0.00001902	0.00001083	0.00002782
Platysmurus aterrimus	0.00001692	0.00000924	0.00002496
Platysmurus leucopterus	0.00002211	0.00001326	0.00003165
Platyspiza crassirostris	0.00002298	0.00001392	0.00003228
Platysteira albifrons	0.00011129	0.00009087	0.00013269
Platysteira cyanea	0.00001701	0.00000948	0.00002507
Platysteira laticincta	0.00058426	0.00053661	0.00063158
Platysteira peltata	0.00002183	0.00001326	0.00003125
Plectorhyncha lanceolata	0.00002012	0.00001184	0.00002904
Plectrophenax hyperboreus	0.00001990	0.00001180	0.00002851
Plectrophenax nivalis	0.00002113	0.00001295	0.00003017
Plectropterus gambensis	0.00002312	0.00001401	0.00003245
Plegadis chihi	0.00002417	0.00001472	0.00003370
Plegadis falcinellus	0.00002404	0.00001507	0.00003371
Plegadis ridgwayi	0.00002105	0.00001262	0.00003002
Plesiodryas albonotata	0.00001992	0.00001160	0.00002863
Plocepasser donaldsoni	0.00001807	0.00001027	0.00002625
Plocepasser mahali	0.00002131	0.00001280	0.00003101
Plocepasser rufoscapulatus	0.00001900	0.00001090	0.00002756
Plocepasser superciliosus	0.00002219	0.00001309	0.00003146
Ploceus albinucha	0.00002509	0.00001564	0.00003522
Ploceus alienus	0.00002277	0.00001364	0.00003218
Ploceus angolensis	0.00001703	0.00000960	0.00002541
Ploceus aurantius	0.00002176	0.00001292	0.00003152
Ploceus aureonucha	0.00055355	0.00050767	0.00060088
Ploceus badius	0.00002498	0.00001574	0.00003467
Ploceus baglafecht	0.00001504	0.00000795	0.00002292
Ploceus bannermani	0.00021046	0.00018204	0.00023853
Ploceus batesi	0.00055365	0.00050678	0.00059958
Ploceus benghalensis	0.00001684	0.00000939	0.00002466
Ploceus bertrandi	0.00001384	0.00000736	0.00002155
Ploceus bicolor	0.00001690	0.00000938	0.00002559
Ploceus bojeri	0.00001390	0.00000715	0.00002158
Ploceus brachypterus	0.00002004	0.00001125	0.00002919
Ploceus burnieri	0.00022183	0.00019356	0.00025154
Ploceus capensis	0.00001584	0.00000859	0.00002364
Ploceus castaneiceps	0.00002400	0.00001474	0.00003352
Ploceus castaneofuscus	0.00001784	0.00001020	0.00002621
Ploceus castanops	0.00001597	0.00000877	0.00002392
Ploceus cucullatus	0.00001392	0.00000696	0.00002142
Ploceus dichrocephalus	0.00002476	0.00001491	0.00003469
Ploceus dorsomaculatus	0.00002410	0.00001474	0.00003352
Ploceus flavipes	0.00023912	0.00021008	0.00026976
Ploceus galbula	0.00003316	0.00002262	0.00004428
Ploceus golandi	0.00053459	0.00048876	0.00057991
Ploceus grandis	0.00010857	0.00008834	0.00012894
Ploceus heuglini	0.00001294	0.00000641	0.00002034
Ploceus hypoxanthus	0.00009946	0.00007965	0.00011895
Ploceus insignis	0.00001482	0.00000736	0.00002223
Ploceus intermedius	0.00001433	0.00000755	0.00002176
Ploceus jacksoni	0.00001999	0.00001166	0.00002922
Ploceus katangae	0.00001994	0.00001157	0.00002889
Ploceus luteolus	0.00002407	0.00001452	0.00003384
Ploceus manyar	0.00002284	0.00001402	0.00003213
Ploceus megarhynchus	0.00022763	0.00019838	0.00025745
Ploceus melanocephalus	0.00002213	0.00001332	0.00003124
Ploceus melanogaster	0.00001990	0.00001163	0.00002883
Ploceus nelicourvi	0.00001790	0.00000988	0.00002611
Ploceus nicolli	0.00056438	0.00051762	0.00061175
Ploceus nigerrimus	0.00001918	0.00001089	0.00002798
Ploceus nigricollis	0.00002309	0.00001437	0.00003302
Ploceus nigrimentus	0.00002392	0.00001471	0.00003376
Ploceus ocularis	0.00001509	0.00000790	0.00002329
Ploceus olivaceiceps	0.00011255	0.00009107	0.00013327
Ploceus pelzelni	0.00002221	0.00001337	0.00003171
Ploceus philippinus	0.00002188	0.00001286	0.00003096
Ploceus preussi	0.00001802	0.00001043	0.00002649
Ploceus princeps	0.00002320	0.00001435	0.00003308
Ploceus reichardi	0.00002390	0.00001488	0.00003384
Ploceus rubiginosus	0.00001999	0.00001169	0.00002847
Ploceus ruweti	0.00019585	0.00016812	0.00022351
Ploceus sakalava	0.00001897	0.00001122	0.00002726
Ploceus sanctithomae	0.00002523	0.00001566	0.00003517
Ploceus spekei	0.00002100	0.00001275	0.00003043
Ploceus spekeoides	0.00009130	0.00007311	0.00011074
Ploceus subaureus	0.00002594	0.00001679	0.00003631
Ploceus subpersonatus	0.00022170	0.00019177	0.00024982
Ploceus superciliosus	0.00002506	0.00001542	0.00003558
Ploceus taeniopterus	0.00002511	0.00001569	0.00003495
Ploceus temporalis	0.00001421	0.00000724	0.00002183
Ploceus tricolor	0.00001888	0.00001098	0.00002809
Ploceus upembae	0.00020178	0.00017466	0.00023060
Ploceus velatus	0.00002312	0.00001406	0.00003272
Ploceus vitellinus	0.00001597	0.00000911	0.00002402
Ploceus weynsi	0.00001593	0.00000840	0.00002402
Ploceus xanthops	0.00002209	0.00001270	0.00003110
Ploceus xanthopterus	0.00002296	0.00001370	0.00003273
Pluvialis apricaria	0.00001801	0.00001051	0.00002649
Pluvialis dominica	0.00002199	0.00001323	0.00003162
Pluvialis fulva	0.00001498	0.00000761	0.00002220
Pluvialis squatarola	0.00002203	0.00001357	0.00003192
Pluvianellus socialis	0.00009537	0.00007712	0.00011491
Pluvianus aegyptius	0.00001622	0.00000932	0.00002413
Pnoepyga albiventer	0.00002401	0.00001472	0.00003369
Pnoepyga formosana	0.00001798	0.00000989	0.00002658
Pnoepyga immaculata	0.00001500	0.00000834	0.00002294
Pnoepyga pusilla	0.00002114	0.00001248	0.00002964
Podargus ocellatus	0.00001592	0.00000819	0.00002367
Podargus papuensis	0.00001899	0.00001061	0.00002724
Podargus strigoides	0.00001779	0.00001009	0.00002592
Podica senegalensis	0.00002306	0.00001422	0.00003270
Podiceps auritus	0.00022358	0.00019602	0.00025426
Podiceps cristatus	0.00002489	0.00001569	0.00003488
Podiceps gallardoi	0.00222398	0.00212634	0.00232208
Podiceps grisegena	0.00001305	0.00000675	0.00002063
Podiceps juninensis	0.00009841	0.00008008	0.00011918
Podiceps major	0.00001823	0.00001044	0.00002702
Podiceps nigricollis	0.00001504	0.00000796	0.00002260
Podiceps occipitalis	0.00001803	0.00001044	0.00002657
Podiceps taczanowskii	0.00225297	0.00215523	0.00235480
Podilymbus podiceps	0.00002192	0.00001358	0.00003143
Podoces biddulphi	0.00009153	0.00007342	0.00011016
Podoces hendersoni	0.00001993	0.00001179	0.00002893
Podoces panderi	0.00002095	0.00001264	0.00003057
Podoces pleskei	0.00002116	0.00001293	0.00003062
Poecile atricapillus	0.00002294	0.00001380	0.00003201
Poecile carolinensis	0.00001597	0.00000824	0.00002381
Poecile cinctus	0.00001815	0.00001015	0.00002673
Poecile davidi	0.00001399	0.00000680	0.00002113
Poecile gambeli	0.00001787	0.00001001	0.00002651
Poecile hudsonicus	0.00001611	0.00000875	0.00002440
Poecile hypermelaenus	0.00002502	0.00001610	0.00003500
Poecile hyrcanus	0.00001797	0.00001018	0.00002667
Poecile lugubris	0.00001212	0.00000588	0.00001933
Poecile montanus	0.00002400	0.00001447	0.00003394
Poecile palustris	0.00001173	0.00000569	0.00001836
Poecile rufescens	0.00002499	0.00001588	0.00003492
Poecile sclateri	0.00001908	0.00001094	0.00002807
Poecile superciliosus	0.00002306	0.00001380	0.00003249
Poecilodryas brachyura	0.00001201	0.00000544	0.00001868
Poecilodryas cerviniventris	0.00001777	0.00000959	0.00002595
Poecilodryas hypoleuca	0.00002304	0.00001448	0.00003255
Poecilodryas superciliosa	0.00001588	0.00000869	0.00002420
Poecilotriccus albifacies	0.00002005	0.00001143	0.00002875
Poecilotriccus calopterus	0.00001910	0.00001138	0.00002775
Poecilotriccus capitalis	0.00001520	0.00000770	0.00002292
Poecilotriccus fumifrons	0.00001301	0.00000651	0.00001984
Poecilotriccus latirostris	0.00002400	0.00001466	0.00003371
Poecilotriccus luluae	0.00057495	0.00052870	0.00062316
Poecilotriccus plumbeiceps	0.00002128	0.00001262	0.00003017
Poecilotriccus pulchellus	0.00001496	0.00000782	0.00002257
Poecilotriccus ruficeps	0.00001810	0.00001005	0.00002646
Poecilotriccus russatus	0.00002600	0.00001680	0.00003675
Poecilotriccus senex	0.00002400	0.00001488	0.00003361
Poecilotriccus sylvia	0.00002090	0.00001225	0.00003005
Poeoptera femoralis	0.00021458	0.00018567	0.00024380
Poeoptera kenricki	0.00001596	0.00000853	0.00002394
Poeoptera lugubris	0.00001993	0.00001180	0.00002883
Poeoptera stuhlmanni	0.00002399	0.00001473	0.00003420
Poephila acuticauda	0.00002410	0.00001455	0.00003364
Poephila cincta	0.00002099	0.00001234	0.00003029
Poephila personata	0.00001801	0.00001045	0.00002738
Pogoniulus atroflavus	0.00002508	0.00001596	0.00003555
Pogoniulus bilineatus	0.00001617	0.00000904	0.00002421
Pogoniulus chrysoconus	0.00002594	0.00001617	0.00003595
Pogoniulus coryphaea	0.00001594	0.00000831	0.00002377
Pogoniulus leucomystax	0.00001895	0.00001037	0.00002788
Pogoniulus makawai	0.00021792	0.00018971	0.00024751
Pogoniulus pusillus	0.00001707	0.00000947	0.00002516
Pogoniulus scolopaceus	0.00001986	0.00001165	0.00002847
Pogoniulus simplex	0.00002996	0.00001983	0.00004064
Pogoniulus subsulphureus	0.00001604	0.00000900	0.00002412
Pogonocichla stellata	0.00002319	0.00001406	0.00003261
Pogonornis bidentatus	0.00002303	0.00001433	0.00003253
Pogonornis dubius	0.00002484	0.00001597	0.00003513
Pogonornis macclounii	0.00001913	0.00001111	0.00002743
Pogonornis melanopterus	0.00002897	0.00001890	0.00003959
Pogonornis minor	0.00002000	0.00001172	0.00002869
Pogonornis rolleti	0.00002410	0.00001528	0.00003390
Pogonotriccus chapmani	0.00001913	0.00001111	0.00002815
Pogonotriccus eximius	0.00010034	0.00008047	0.00011925
Pogonotriccus lanyoni	0.00053202	0.00048665	0.00057754
Pogonotriccus ophthalmicus	0.00003000	0.00001959	0.00004113
Pogonotriccus orbitalis	0.00001389	0.00000732	0.00002138
Pogonotriccus poecilotis	0.00002216	0.00001342	0.00003144
Pogonotriccus venezuelanus	0.00010141	0.00008240	0.00012114
Poicephalus crassus	0.00000996	0.00000434	0.00001617
Poicephalus cryptoxanthus	0.00001914	0.00001119	0.00002767
Poicephalus flavifrons	0.00002424	0.00001487	0.00003408
Poicephalus fuscicollis	0.00001707	0.00000949	0.00002565
Poicephalus gulielmi	0.00002212	0.00001361	0.00003171
Poicephalus meyeri	0.00001698	0.00000936	0.00002473
Poicephalus robustus	0.00023133	0.00020098	0.00026186
Poicephalus rueppellii	0.00002109	0.00001270	0.00003028
Poicephalus rufiventris	0.00001718	0.00000989	0.00002580
Poicephalus senegalus	0.00001503	0.00000746	0.00002265
Poikilocarbo gaimardi	0.00010333	0.00008361	0.00012241
Polemaetus bellicosus	0.00021393	0.00018627	0.00024313
Polihierax insignis	0.00009408	0.00007539	0.00011335
Polihierax semitorquatus	0.00002575	0.00001617	0.00003590
Poliocephalus poliocephalus	0.00001792	0.00001016	0.00002607
Poliocephalus rufopectus	0.00010841	0.00008817	0.00012841
Poliocrania exsul	0.00001310	0.00000628	0.00002012
Poliocrania maculifer	0.00002112	0.00001241	0.00003021
Poliolais lopezi	0.00011045	0.00008947	0.00013074
Poliolophus urostictus	0.00002696	0.00001706	0.00003728
Polioptila albiloris	0.00002081	0.00001273	0.00003033
Polioptila caerulea	0.00001897	0.00001046	0.00002741
Polioptila californica	0.00002011	0.00001154	0.00002909
Polioptila dumicola	0.00002707	0.00001734	0.00003762
Polioptila guianensis	0.00001992	0.00001171	0.00002928
Polioptila lactea	0.00011052	0.00008980	0.00013066
Polioptila lembeyei	0.00002107	0.00001265	0.00003029
Polioptila maior	0.00001988	0.00001141	0.00002846
Polioptila melanura	0.00001920	0.00001102	0.00002808
Polioptila nigriceps	0.00002698	0.00001688	0.00003711
Polioptila plumbea	0.00001806	0.00001004	0.00002626
Polioptila schistaceigula	0.00001710	0.00000991	0.00002544
Polioxolmis rufipennis	0.00002018	0.00001200	0.00002899
Polyboroides radiatus	0.00002093	0.00001272	0.00003036
Polyboroides typus	0.00002391	0.00001444	0.00003342
Polyonymus caroli	0.00002714	0.00001756	0.00003729
Polyplectron bicalcaratum	0.00000814	0.00000304	0.00001405
Polyplectron chalcurum	0.00001985	0.00001132	0.00002845
Polyplectron germaini	0.00009408	0.00007622	0.00011327
Polyplectron inopinatum	0.00022980	0.00019996	0.00026012
Polyplectron katsumatae	0.00055681	0.00050756	0.00060145
Polyplectron malacense	0.00020335	0.00017649	0.00023342
Polyplectron napoleonis	0.00025003	0.00022026	0.00028236
Polyplectron schleiermacheri	0.00057508	0.00052776	0.00062226
Polysticta stelleri	0.00024291	0.00021332	0.00027469
Polystictus pectoralis	0.00012369	0.00010185	0.00014564
Polystictus superciliaris	0.00002705	0.00001729	0.00003748
Polytelis alexandrae	0.00009908	0.00008035	0.00011891
Polytelis anthopeplus	0.00002307	0.00001397	0.00003245
Polytelis swainsonii	0.00001707	0.00000933	0.00002540
Polytmus guainumbi	0.00002225	0.00001352	0.00003182
Polytmus milleri	0.00001802	0.00001019	0.00002633
Polytmus theresiae	0.00002114	0.00001218	0.00003025
Pomarea dimidiata	0.00025528	0.00022521	0.00028705
Pomarea iphis	0.00232033	0.00221899	0.00242360
Pomarea mendozae	0.00054808	0.00050412	0.00059642
Pomarea mira	0.00228851	0.00219358	0.00239044
Pomarea nigra	0.00220270	0.00210530	0.00230618
Pomarea whitneyi	0.00235400	0.00225543	0.00245531
Pomatorhinus ferruginosus	0.00001614	0.00000868	0.00002424
Pomatorhinus horsfieldii	0.00001568	0.00000834	0.00002381
Pomatorhinus melanurus	0.00001305	0.00000625	0.00002025
Pomatorhinus montanus	0.00002306	0.00001412	0.00003233
Pomatorhinus musicus	0.00002387	0.00001479	0.00003373
Pomatorhinus ochraceiceps	0.00001598	0.00000857	0.00002362
Pomatorhinus phayrei	0.00002111	0.00001258	0.00003040
Pomatorhinus ruficollis	0.00002304	0.00001441	0.00003276
Pomatorhinus schisticeps	0.00001703	0.00000935	0.00002553
Pomatorhinus superciliaris	0.00003091	0.00002005	0.00004128
Pomatostomus halli	0.00001900	0.00001110	0.00002821
Pomatostomus ruficeps	0.00002101	0.00001233	0.00003023
Pomatostomus superciliosus	0.00001310	0.00000626	0.00002040
Pomatostomus temporalis	0.00001907	0.00001080	0.00002754
Poodytes albolimbatus	0.00024309	0.00021239	0.00027317
Poodytes carteri	0.00001604	0.00000878	0.00002394
Poodytes caudatus	0.00023194	0.00020090	0.00026056
Poodytes gramineus	0.00001793	0.00001001	0.00002595
Poodytes punctatus	0.00001297	0.00000624	0.00001982
Pooecetes gramineus	0.00002605	0.00001695	0.00003613
Poospiza baeri	0.00021873	0.00019034	0.00024913
Poospiza boliviana	0.00002310	0.00001441	0.00003278
Poospiza garleppi	0.00053223	0.00048717	0.00057844
Poospiza goeringi	0.00021571	0.00018804	0.00024520
Poospiza hispaniolensis	0.00002208	0.00001327	0.00003151
Poospiza nigrorufa	0.00002503	0.00001562	0.00003505
Poospiza ornata	0.00002502	0.00001549	0.00003482
Poospiza rubecula	0.00055823	0.00051230	0.00060573
Poospiza rufosuperciliaris	0.00001925	0.00001101	0.00002829
Poospiza whitii	0.00001895	0.00001114	0.00002770
Poospizopsis caesar	0.00001924	0.00001116	0.00002816
Poospizopsis hypocondria	0.00001490	0.00000814	0.00002282
Porphyrio alleni	0.00002402	0.00001485	0.00003380
Porphyrio flavirostris	0.00001921	0.00001106	0.00002819
Porphyrio hochstetteri	0.00057373	0.00052737	0.00062315
Porphyrio martinicus	0.00001490	0.00000763	0.00002222
Porphyrio porphyrio	0.00002806	0.00001837	0.00003893
Porphyrolaema porphyrolaema	0.00002511	0.00001596	0.00003506
Porphyrospiza caerulescens	0.00010024	0.00008123	0.00012047
Porzana albicollis	0.00002382	0.00001494	0.00003355
Porzana carolina	0.00001611	0.00000842	0.00002424
Porzana fasciata	0.00001982	0.00001153	0.00002880
Porzana fluminea	0.00001701	0.00000972	0.00002556
Porzana porzana	0.00001916	0.00001162	0.00002799
Porzana spiloptera	0.00023416	0.00020455	0.00026469
Premnoplex brunnescens	0.00002004	0.00001176	0.00002882
Premnoplex pariae	0.00057021	0.00052506	0.00061881
Premnoplex tatei	0.00059181	0.00054389	0.00064046
Premnornis guttuliger	0.00001596	0.00000903	0.00002404
Primolius auricollis	0.00002667	0.00001689	0.00003673
Primolius couloni	0.00020871	0.00017938	0.00023637
Primolius maracana	0.00009041	0.00007171	0.00010941
Prinia atrogularis	0.00002506	0.00001573	0.00003494
Prinia bairdii	0.00001816	0.00001026	0.00002637
Prinia buchanani	0.00002591	0.00001664	0.00003631
Prinia cinereocapilla	0.00024453	0.00021393	0.00027454
Prinia crinigera	0.00002495	0.00001599	0.00003510
Prinia erythroptera	0.00002501	0.00001598	0.00003516
Prinia familiaris	0.00008354	0.00006629	0.00010167
Prinia flavicans	0.00002497	0.00001546	0.00003493
Prinia flaviventris	0.00001477	0.00000821	0.00002252
Prinia fluviatilis	0.00002096	0.00001192	0.00002970
Prinia gracilis	0.00002115	0.00001275	0.00003097
Prinia hodgsonii	0.00002303	0.00001427	0.00003332
Prinia hypoxantha	0.00002589	0.00001638	0.00003558
Prinia inornata	0.00001727	0.00000989	0.00002535
Prinia khasiana	0.00002087	0.00001247	0.00003002
Prinia maculosa	0.00001807	0.00001054	0.00002680
Prinia molleri	0.00001498	0.00000778	0.00002271
Prinia polychroa	0.00002107	0.00001299	0.00003018
Prinia rufescens	0.00002303	0.00001438	0.00003267
Prinia rufifrons	0.00002205	0.00001359	0.00003197
Prinia socialis	0.00002317	0.00001410	0.00003287
Prinia somalica	0.00002205	0.00001353	0.00003123
Prinia sonitans	0.00001999	0.00001178	0.00002857
Prinia subflava	0.00001190	0.00000558	0.00001885
Prinia superciliaris	0.00002617	0.00001653	0.00003618
Prinia sylvatica	0.00001697	0.00000916	0.00002506
Prioniturus discurus	0.00002003	0.00001142	0.00002856
Prioniturus flavicans	0.00008937	0.00006993	0.00010793
Prioniturus luconensis	0.00056336	0.00051829	0.00061163
Prioniturus mada	0.00001724	0.00000941	0.00002530
Prioniturus mindorensis	0.00021352	0.00018417	0.00024088
Prioniturus montanus	0.00010339	0.00008375	0.00012351
Prioniturus platenae	0.00023410	0.00020530	0.00026466
Prioniturus platurus	0.00002200	0.00001366	0.00003155
Prioniturus verticalis	0.00226562	0.00217007	0.00236700
Prioniturus waterstradti	0.00011838	0.00009748	0.00014001
Prionochilus maculatus	0.00002187	0.00001325	0.00003147
Prionochilus olivaceus	0.00002702	0.00001744	0.00003812
Prionochilus percussus	0.00001896	0.00001115	0.00002802
Prionochilus plateni	0.00001382	0.00000685	0.00002112
Prionochilus thoracicus	0.00010634	0.00008650	0.00012706
Prionochilus xanthopygius	0.00001900	0.00001103	0.00002816
Prionodura newtoniana	0.00001494	0.00000804	0.00002257
