species	simulated_ext_prob_in_100_years
Arborophila orientalis	0.02330000
Arborophila rolli	0.00100000
Arborophila rubrirostris	0.00130000
Arborophila rufipectus	0.05130000
Arborophila rufogularis	0.00170000
Arborophila sumatrana	0.00240000
Arborophila tonkinensis	0.00170000
Arborophila torqueola	0.00190000
Arcanator orostruthus	0.02280000
Archboldia papuensis	0.01050000
Archilochus alexandri	0.00230000
Archilochus colubris	0.00190000
Ardea alba	0.00170000
Ardea brachyrhyncha	0.00190000
Ardea cinerea	0.00250000
Ardea cocoi	0.00210000
Ardea goliath	0.00180000
Ardea herodias	0.00190000
Ardea humbloti	0.05540000
Ardea insignis	0.20960000
Ardea intermedia	0.00200000
Ardea melanocephala	0.00270000
Ardea pacifica	0.00240000
Ardea plumifera	0.00120000
Ardea purpurea	0.00200000
Ardea sumatrana	0.00180000
Ardenna bulleri	0.02290000
Ardenna carneipes	0.01000000
Ardenna creatopus	0.02260000
Ardenna gravis	0.00210000
Ardenna grisea	0.00940000
Ardenna pacifica	0.00220000
Ardenna tenuirostris	0.00240000
Ardeola bacchus	0.00180000
Ardeola grayii	0.00290000
Ardeola idae	0.05370000
Ardeola ralloides	0.00110000
Ardeola rufiventris	0.00230000
Ardeola speciosa	0.00240000
Ardeotis arabs	0.01040000
Ardeotis australis	0.00240000
Ardeotis kori	0.00910000
Ardeotis nigriceps	0.20660000
Arenaria interpres	0.00240000
Arenaria melanocephala	0.00170000
Argusianus argus	0.01020000
Argya altirostris	0.00200000
Argya aylmeri	0.00190000
Argya caudata	0.00190000
Argya earlei	0.00150000
Argya fulva	0.00110000
Argya malcolmi	0.00100000
Argya rubiginosa	0.00210000
Argya squamiceps	0.00130000
Argya subrufa	0.00110000
Arizelocichla chlorigula	0.00120000
Arizelocichla fusciceps	0.00160000
Arizelocichla masukuensis	0.00210000
Arizelocichla milanjensis	0.00240000
Arizelocichla montana	0.00850000
Arizelocichla neumanni	0.00220000
Arizelocichla nigriceps	0.00150000
Arizelocichla striifacies	0.00100000
Arizelocichla tephrolaema	0.00200000
Arremon abeillei	0.00260000
Arremon assimilis	0.00200000
Arremon atricapillus	0.00180000
Arremon aurantiirostris	0.00190000
Arremon axillaris	0.00180000
Arremon basilicus	0.01010000
Arremon brunneinucha	0.00160000
Arremon castaneiceps	0.00910000
Arremon costaricensis	0.00160000
Arremon crassirostris	0.00290000
Arremon flavirostris	0.00130000
Arremon franciscanus	0.01100000
Arremon nigriceps	0.00240000
Arremon perijanus	0.02320000
Arremon phaeopleurus	0.00260000
Arremon phygas	0.02180000
Arremon schlegeli	0.00190000
Arremon semitorquatus	0.00230000
Arremon taciturnus	0.00210000
Arremon torquatus	0.00200000
Arremon virenticeps	0.00180000
Arremonops chloronotus	0.00220000
Arremonops conirostris	0.00160000
Arremonops rufivirgatus	0.00180000
Arremonops tocuyensis	0.00240000
Arses insularis	0.00200000
Arses kaupi	0.00170000
Arses lorealis	0.00110000
Arses telescopthalmus	0.00170000
Artamella viridis	0.00250000
Artamus cinereus	0.00130000
Artamus cyanopterus	0.00240000
Artamus fuscus	0.00270000
Artamus insignis	0.00220000
Artamus leucoryn	0.00250000
Artamus maximus	0.00180000
Artamus mentalis	0.00120000
Artamus minor	0.00250000
Artamus monachus	0.00160000
Artamus personatus	0.00170000
Artamus superciliosus	0.00170000
Artemisiospiza belli	0.00220000
Artemisiospiza nevadensis	0.00130000
Artisornis metopias	0.00190000
Artisornis moreaui	0.20420000
Artisornis sousae	0.05350000
Arundinax aedon	0.00350000
Arundinicola leucocephala	0.00160000
Asarcornis scutulata	0.05410000
Asemospiza fuliginosa	0.00140000
Asemospiza obscura	0.00300000
Ashbyia lovensis	0.00220000
Asio abyssinicus	0.00160000
Asio capensis	0.00160000
Asio clamator	0.00290000
Asio flammeus	0.00190000
Asio madagascariensis	0.00200000
Asio otus	0.00190000
Asio stygius	0.00180000
Aspatha gularis	0.00280000
Asthenes anthoides	0.00210000
Asthenes arequipae	0.00190000
Asthenes ayacuchensis	0.00140000
Asthenes baeri	0.00250000
Asthenes berlepschi	0.01040000
Asthenes coryi	0.00170000
Asthenes dorbignyi	0.00120000
Asthenes flammulata	0.00150000
Asthenes fuliginosa	0.00250000
Asthenes griseomurina	0.00190000
Asthenes harterti	0.00250000
Asthenes helleri	0.02430000
Asthenes heterura	0.00890000
Asthenes huancavelicae	0.01140000
Asthenes hudsoni	0.01050000
Asthenes humilis	0.00190000
Asthenes luizae	0.01000000
Asthenes maculicauda	0.00210000
Asthenes modesta	0.00210000
Asthenes moreirae	0.00170000
Asthenes ottonis	0.00160000
Asthenes palpebralis	0.00250000
Asthenes perijana	0.05320000
Asthenes pudibunda	0.00170000
Asthenes pyrrholeuca	0.00150000
Asthenes urubambensis	0.01120000
Asthenes usheri	0.02730000
Asthenes vilcabambae	0.00200000
Asthenes virgata	0.00170000
Asthenes wyatti	0.00170000
Astrapia mayeri	0.00990000
Astrapia nigra	0.00280000
Astrapia rothschildi	0.00150000
Astrapia splendidissima	0.00200000
Astrapia stephaniae	0.00140000
Atalotriccus pilaris	0.00220000
Atelornis crossleyi	0.00870000
Atelornis pittoides	0.00190000
Athene brama	0.00250000
Athene cunicularia	0.00140000
Athene noctua	0.00190000
Athene superciliaris	0.00220000
Atimastillas flavicollis	0.00160000
Atimastillas flavigula	0.00200000
Atlantisia rogersi	0.02420000
Atlapetes albiceps	0.00250000
Atlapetes albinucha	0.00140000
Atlapetes albofrenatus	0.00170000
Atlapetes blancae	0.20260000
Atlapetes canigenis	0.00170000
Atlapetes citrinellus	0.00170000
Atlapetes crassus	0.00190000
Atlapetes flaviceps	0.05420000
Atlapetes forbesi	0.00170000
Atlapetes fulviceps	0.00220000
Atlapetes fuscoolivaceus	0.01020000
Atlapetes latinuchus	0.00150000
Atlapetes leucopis	0.00240000
Atlapetes leucopterus	0.00200000
Atlapetes melanocephalus	0.00170000
Atlapetes melanolaemus	0.00120000
Atlapetes melanopsis	0.05410000
Atlapetes meridae	0.00270000
Atlapetes nationi	0.00210000
Atlapetes nigrifrons	0.01010000
Atlapetes pallidiceps	0.05460000
Atlapetes pallidinucha	0.00230000
Atlapetes paynteri	0.00120000
Atlapetes personatus	0.00260000
Atlapetes pileatus	0.00180000
Atlapetes rufigenis	0.00980000
Atlapetes rufinucha	0.00220000
Atlapetes schistaceus	0.00180000
Atlapetes seebohmi	0.00130000
Atlapetes semirufus	0.00190000
Atlapetes taczanowskii	0.00100000
Atlapetes terborghi	0.00930000
Atlapetes tricolor	0.00090000
Atrichornis clamosus	0.05110000
Atrichornis rufescens	0.04870000
Attagis gayi	0.00270000
Attagis malouinus	0.00310000
Atthis ellioti	0.00180000
Atthis heloisa	0.00270000
Atticora fasciata	0.00150000
Atticora pileata	0.00200000
Atticora tibialis	0.00180000
Attila bolivianus	0.00120000
Attila cinnamomeus	0.00220000
Attila citriniventris	0.00140000
Attila phoenicurus	0.00280000
Attila rufus	0.00150000
Attila spadiceus	0.00190000
Attila torridus	0.02100000
Augastes lumachella	0.01100000
Augastes scutatus	0.00200000
Aulacorhynchus albivitta	0.00180000
Aulacorhynchus atrogularis	0.00140000
Aulacorhynchus caeruleogularis	0.00130000
Aulacorhynchus calorhynchus	0.00150000
Aulacorhynchus coeruleicinctis	0.00230000
Aulacorhynchus cyanolaemus	0.00230000
Aulacorhynchus derbianus	0.00160000
Aulacorhynchus haematopygus	0.00260000
Aulacorhynchus huallagae	0.05330000
Aulacorhynchus prasinus	0.00220000
Aulacorhynchus sulcatus	0.00190000
Aulacorhynchus wagleri	0.00160000
Aulacorhynchus whitelianus	0.00160000
Auriparus flaviceps	0.00240000
Automolus infuscatus	0.00170000
Automolus lammi	0.05650000
Automolus leucophthalmus	0.00140000
Automolus melanopezus	0.00170000
Automolus ochrolaemus	0.00190000
Automolus paraensis	0.00180000
Automolus rufipileatus	0.00240000
Automolus subulatus	0.00260000
Automolus virgatus	0.00250000
Aviceda cuculoides	0.00230000
Aviceda jerdoni	0.00220000
Aviceda leuphotes	0.00170000
Aviceda madagascariensis	0.00160000
Aviceda subcristata	0.00150000
Avocettula recurvirostris	0.00150000
Aythya affinis	0.00220000
Aythya americana	0.00210000
Aythya australis	0.00170000
Aythya baeri	0.19810000
Aythya collaris	0.00150000
Aythya ferina	0.02460000
Aythya fuligula	0.00130000
Aythya innotata	0.20770000
Aythya marila	0.00200000
Aythya novaeseelandiae	0.00150000
Aythya nyroca	0.01220000
Aythya valisineria	0.00180000
Baeolophus atricristatus	0.00260000
Baeolophus bicolor	0.00150000
Baeolophus inornatus	0.00170000
Baeolophus ridgwayi	0.00230000
Baeolophus wollweberi	0.00110000
Baeopogon clamans	0.00170000
Baeopogon indicator	0.00170000
Balaeniceps rex	0.02230000
Balearica pavonina	0.02360000
Balearica regulorum	0.05540000
Bambusicola fytchii	0.00100000
Bambusicola sonorivox	0.00170000
Bambusicola thoracicus	0.00230000
Bangsia arcaei	0.00980000
Bangsia aureocincta	0.05250000
Bangsia edwardsi	0.00180000
Bangsia flavovirens	0.02070000
Bangsia melanochlamys	0.02670000
Bangsia rothschildi	0.00220000
Barnardius zonarius	0.00210000
Bartramia longicauda	0.00150000
Baryphthengus martii	0.00200000
Baryphthengus ruficapillus	0.00230000
Basileuterus auricapilla	0.00200000
Basileuterus belli	0.00220000
Basileuterus cabanisi	0.00180000
Basileuterus culicivorus	0.00170000
Basileuterus griseiceps	0.05730000
Basileuterus hypoleucus	0.00220000
Basileuterus ignotus	0.02210000
Basileuterus lachrymosus	0.00210000
Basileuterus melanogenys	0.00270000
Basileuterus rufifrons	0.00170000
Basileuterus trifasciatus	0.00130000
Basileuterus tristriatus	0.00210000
Basilinna leucotis	0.00270000
Basilinna xantusii	0.00190000
Basilornis celebensis	0.00230000
Basilornis corythaix	0.00180000
Basilornis galeatus	0.01140000
Batara cinerea	0.00200000
Bathmocercus cerviniventris	0.02120000
Bathmocercus rufus	0.00170000
Batis capensis	0.00240000
Batis crypta	0.00230000
Batis dimorpha	0.00100000
Batis diops	0.00230000
Batis erlangeri	0.00210000
Batis fratrum	0.00190000
Batis ituriensis	0.00240000
Batis margaritae	0.00270000
Batis minima	0.00260000
Batis minor	0.00180000
Batis minulla	0.00210000
Batis mixta	0.00200000
Batis molitor	0.00180000
Batis occulta	0.00190000
Batis orientalis	0.00180000
Batis perkeo	0.00150000
Batis poensis	0.00180000
Batis pririt	0.00210000
Batis reichenowi	0.00200000
Batis senegalensis	0.00170000
Batis soror	0.00180000
Batrachostomus auritus	0.01180000
Batrachostomus cornutus	0.00220000
Batrachostomus harterti	0.01070000
Batrachostomus hodgsoni	0.00120000
Batrachostomus javensis	0.00240000
Batrachostomus mixtus	0.00960000
Batrachostomus moniliger	0.00250000
Batrachostomus poliolophus	0.00900000
Batrachostomus septimus	0.00190000
Batrachostomus stellatus	0.01040000
Berenicornis comatus	0.05340000
Berlepschia rikeri	0.00130000
Bernieria madagascariensis	0.00170000
Bias musicus	0.00190000
Biatas nigropectus	0.02240000
Biziura lobata	0.00280000
Bleda canicapillus	0.00150000
Bleda eximius	0.00930000
Bleda notatus	0.00200000
Bleda syndactylus	0.00200000
Bleda ugandae	0.00200000
Blythipicus pyrrhotis	0.00220000
Blythipicus rubiginosus	0.00190000
Bocagia minuta	0.00210000
Boissonneaua flavescens	0.00230000
Boissonneaua jardini	0.00150000
Boissonneaua matthewsii	0.00200000
Bolbopsittacus lunulatus	0.00210000
Bolborhynchus ferrugineifrons	0.02350000
Bolborhynchus lineola	0.00120000
Bolborhynchus orbygnesius	0.00230000
Bolemoreus frenatus	0.00230000
Bolemoreus hindwoodi	0.00250000
Bombycilla cedrorum	0.00200000
Bombycilla garrulus	0.00240000
Bombycilla japonica	0.01020000
Bonasa bonasia	0.00160000
Bonasa sewerzowi	0.01010000
Bonasa umbellus	0.00240000
Bostrychia bocagei	0.20590000
Bostrychia carunculata	0.00180000
Bostrychia hagedash	0.00190000
Bostrychia olivacea	0.00180000
Bostrychia rara	0.00240000
Botaurus lentiginosus	0.00240000
Botaurus pinnatus	0.00210000
Botaurus poiciloptilus	0.05300000
Botaurus stellaris	0.00160000
Brachycope anomala	0.00200000
Brachygalba albogularis	0.00180000
Brachygalba goeringi	0.00160000
Brachygalba lugubris	0.00250000
Brachygalba salmoni	0.00170000
Brachypodius atriceps	0.00240000
Brachypodius fuscoflavescens	0.00140000
Brachypodius priocephalus	0.01070000
Brachypteracias leptosomus	0.02130000
Brachypteryx cruralis	0.00150000
Brachypteryx erythrogyna	0.00130000
Brachypteryx floris	0.00170000
Brachypteryx goodfellowi	0.00180000
Brachypteryx hyperythra	0.00810000
Brachypteryx leucophris	0.00200000
Brachypteryx montana	0.00230000
Brachypteryx poliogyna	0.00200000
Brachypteryx saturata	0.00260000
Brachypteryx sinensis	0.00210000
Brachyramphus brevirostris	0.01140000
Brachyramphus marmoratus	0.05520000
Brachyramphus perdix	0.00890000
Bradornis boehmi	0.00180000
Bradornis comitatus	0.00170000
Bradornis fuliginosus	0.00160000
Bradornis mariquensis	0.00250000
Bradornis microrhynchus	0.00150000
Bradornis ussheri	0.00220000
Bradypterus alfredi	0.00190000
Bradypterus baboecala	0.00250000
Bradypterus bangwaensis	0.01210000
Bradypterus barratti	0.00140000
Bradypterus brunneus	0.00200000
Bradypterus carpalis	0.00130000
Bradypterus centralis	0.00170000
Bradypterus cinnamomeus	0.00170000
Bradypterus grandis	0.00830000
Bradypterus graueri	0.05810000
Bradypterus lopezi	0.00210000
Bradypterus sylvaticus	0.02200000
Branta bernicla	0.00150000
Branta canadensis	0.00170000
Branta hutchinsii	0.00190000
Branta leucopsis	0.00160000
Branta ruficollis	0.02600000
Branta sandvicensis	0.02030000
Brotogeris chiriri	0.00200000
Brotogeris chrysoptera	0.00300000
Brotogeris cyanoptera	0.00220000
Brotogeris jugularis	0.00100000
Brotogeris pyrrhoptera	0.05630000
Brotogeris sanctithomae	0.00210000
Brotogeris tirica	0.00150000
Brotogeris versicolurus	0.00200000
Bubalornis albirostris	0.00210000
Bubalornis niger	0.00190000
Bubo africanus	0.00110000
Bubo ascalaphus	0.00170000
Bubo bengalensis	0.00200000
Bubo blakistoni	0.05600000
Bubo bubo	0.00200000
Bubo capensis	0.00260000
Bubo cinerascens	0.00210000
Bubo coromandus	0.00220000
Bubo lacteus	0.00240000
Bubo leucostictus	0.00190000
Bubo magellanicus	0.00180000
Bubo nipalensis	0.00170000
Bubo philippensis	0.02250000
Bubo poensis	0.00200000
Bubo scandiacus	0.02450000
Bubo shelleyi	0.02060000
Bubo sumatranus	0.00260000
Bubo virginianus	0.00160000
Bubulcus ibis	0.00150000
Bucanetes githagineus	0.00210000
Bucanetes mongolicus	0.00240000
Buccanodon duchaillui	0.00310000
Bucco capensis	0.00190000
Bucephala albeola	0.00230000
Bucephala clangula	0.00170000
Bucephala islandica	0.00160000
Buceros bicornis	0.02170000
Buceros hydrocorax	0.02090000
Buceros mindanensis	0.02510000
Buceros rhinoceros	0.02250000
Bucorvus abyssinicus	0.02100000
Bucorvus leadbeateri	0.02250000
Buettikoferella bivittata	0.00200000
Bugeranus carunculatus	0.02160000
Bulweria bulwerii	0.00150000
Bulweria fallax	0.00890000
Buphagus africanus	0.00170000
Buphagus erythrorynchus	0.00210000
Burhinus bistriatus	0.00240000
Burhinus capensis	0.00150000
Burhinus grallarius	0.00220000
Burhinus indicus	0.00170000
Burhinus oedicnemus	0.00210000
Burhinus senegalensis	0.00150000
Burhinus superciliaris	0.00120000
Burhinus vermiculatus	0.00180000
Busarellus nigricollis	0.00250000
Butastur indicus	0.00170000
Butastur liventer	0.00280000
Butastur rufipennis	0.00200000
Butastur teesa	0.00190000
Buteo albigula	0.00260000
Buteo albonotatus	0.00180000
Buteo augur	0.00160000
Buteo auguralis	0.00160000
Buteo brachypterus	0.00120000
Buteo brachyurus	0.00170000
Buteo buteo	0.00220000
Buteo galapagoensis	0.02190000
Buteo hemilasius	0.00110000
Buteo jamaicensis	0.00200000
Buteo japonicus	0.00220000
Buteo lagopus	0.00190000
Buteo lineatus	0.00150000
Buteo nitidus	0.00190000
Buteo oreophilus	0.01050000
Buteo plagiatus	0.00140000
Buteo platypterus	0.00110000
Buteo refectus	0.00200000
Buteo regalis	0.00190000
Buteo ridgwayi	0.20510000
Buteo rufinus	0.00210000
Buteo rufofuscus	0.00200000
Buteo socotraensis	0.02280000
Buteo solitarius	0.01050000
Buteo swainsoni	0.00180000
Buteo trizonatus	0.00910000
Buteo ventralis	0.02650000
Buteogallus aequinoctialis	0.00980000
Buteogallus anthracinus	0.00230000
Buteogallus coronatus	0.05120000
Buteogallus gundlachii	0.01160000
Buteogallus lacernulatus	0.02370000
Buteogallus meridionalis	0.00160000
Buteogallus schistaceus	0.00190000
Buteogallus solitarius	0.01180000
Buteogallus urubitinga	0.00120000
Buthraupis montana	0.00150000
Butorides striata	0.00230000
Bycanistes albotibialis	0.00330000
Bycanistes brevis	0.00140000
Bycanistes bucinator	0.00140000
Bycanistes cylindricus	0.02410000
Bycanistes fistulator	0.00170000
Bycanistes sharpii	0.00220000
Bycanistes subcylindricus	0.00210000
Cacatua alba	0.05700000
Cacatua ducorpsii	0.00150000
Cacatua galerita	0.00220000
Cacatua goffiniana	0.00820000
Cacatua haematuropygia	0.20720000
Cacatua leadbeateri	0.00230000
Cacatua moluccensis	0.02100000
Cacatua ophthalmica	0.02190000
Cacatua pastinator	0.00170000
Cacatua sanguinea	0.00140000
Cacatua sulphurea	0.19710000
Cacatua tenuirostris	0.00170000
Cacicus cela	0.00160000
Cacicus chrysonotus	0.00270000
Cacicus chrysopterus	0.00160000
Cacicus flavicrissus	0.00190000
Cacicus haemorrhous	0.00210000
Cacicus koepckeae	0.05300000
Cacicus latirostris	0.00280000
Cacicus leucoramphus	0.00190000
Cacicus microrhynchus	0.00250000
Cacicus oseryi	0.00180000
Cacicus pacificus	0.00160000
Cacicus sclateri	0.00150000
Cacicus solitarius	0.00160000
Cacicus uropygialis	0.00180000
Cacomantis aeruginosus	0.00240000
Cacomantis castaneiventris	0.00190000
Cacomantis flabelliformis	0.00170000
Cacomantis merulinus	0.00210000
Cacomantis passerinus	0.00200000
Cacomantis sonneratii	0.00130000
Cacomantis variolosus	0.00230000
Cairina moschata	0.00150000
Calamanthus campestris	0.00220000
Calamanthus cautus	0.00220000
Calamanthus fuliginosus	0.00190000
Calamanthus montanellus	0.00170000
Calamanthus pyrrhopygius	0.00180000
Calamonastes fasciolatus	0.00280000
Calamonastes simplex	0.00220000
Calamonastes stierlingi	0.00140000
Calamonastes undosus	0.00230000
Calamonastides bensoni	0.02170000
Calamonastides gracilirostris	0.02160000
Calamospiza melanocorys	0.00120000
Calandrella acutirostris	0.00190000
Calandrella blanfordi	0.00190000
Calandrella brachydactyla	0.00190000
Calandrella cinerea	0.00110000
Calandrella dukhunensis	0.00220000
Calandrella eremica	0.00210000
Calcarius lapponicus	0.00230000
Calcarius ornatus	0.02550000
Calcarius pictus	0.00150000
Calendulauda africanoides	0.00180000
Calendulauda albescens	0.00260000
Calendulauda alopex	0.00200000
Calendulauda burra	0.02060000
Calendulauda erythrochlamys	0.00150000
Calendulauda poecilosterna	0.00200000
Calendulauda sabota	0.00200000
Calherodius leuconotus	0.00230000
Calicalicus madagascariensis	0.00170000
Calicalicus rufocarpalis	0.02310000
Calidris acuminata	0.00170000
Calidris alba	0.00230000
Calidris alpina	0.00150000
Calidris bairdii	0.00180000
Calidris canutus	0.01120000
Calidris falcinellus	0.00240000
Calidris ferruginea	0.01040000
Calidris fuscicollis	0.00100000
Calidris himantopus	0.00170000
Calidris maritima	0.00130000
Calidris mauri	0.00160000
Calidris melanotos	0.00150000
Calidris minuta	0.00190000
Calidris minutilla	0.00210000
Calidris ptilocnemis	0.00230000
Calidris pugnax	0.00220000
Calidris pusilla	0.01020000
Calidris pygmaea	0.20430000
Calidris ruficollis	0.01080000
Calidris subminuta	0.00230000
Calidris subruficollis	0.01040000
Calidris temminckii	0.00180000
Calidris tenuirostris	0.05690000
Calidris virgata	0.00250000
Caliechthrus leucolophus	0.00160000
Caligavis chrysops	0.00170000
Caligavis obscura	0.00190000
Caligavis subfrenata	0.00200000
Callacanthis burtoni	0.00200000
Callaeas cinereus	0.19560000
