species	rate_e_mean	rate_e_lower	rate_e_upper	simulated_p_e_in_100_years
Micrastur gilvicollis	0.00012029	0.00009967	0.00014123	0.01190000
Micrastur mintoni	0.00012041	0.00009890	0.00014181	0.01190000
Micrastur mirandollei	0.00013248	0.00011072	0.00015661	0.01310000
Micrastur plumbeus	0.00198787	0.00189850	0.00208058	0.18300000
Micrastur ruficollis	0.00013239	0.00011092	0.00015544	0.01310000
Micrastur semitorquatus	0.00014478	0.00012179	0.00016849	0.01430000
Micrathene whitneyi	0.00011732	0.00009585	0.00013794	0.01160000
Microbates cinereiventris	0.00012968	0.00010783	0.00015228	0.01280000
Microbates collaris	0.00015762	0.00013356	0.00018221	0.01560000
Microcarbo africanus	0.00014951	0.00012563	0.00017361	0.01480000
Microcarbo coronatus	0.00075395	0.00070092	0.00080886	0.07310000
Microcarbo melanoleucos	0.00013660	0.00011238	0.00015840	0.01350000
Microcarbo niger	0.00016671	0.00014201	0.00019251	0.01650000
Microcarbo pygmaeus	0.00016383	0.00013859	0.00018853	0.01620000
Microcerculus bambla	0.00015287	0.00012886	0.00017650	0.01510000
Microcerculus marginatus	0.00015063	0.00012671	0.00017485	0.01490000
Microcerculus philomela	0.00016971	0.00014348	0.00019495	0.01680000
Microcerculus ustulatus	0.00016620	0.00014187	0.00019249	0.01640000
Microchera albocoronata	0.00016555	0.00014085	0.00019038	0.01640000
Microdynamis parva	0.00011610	0.00009501	0.00013690	0.01150000
Microeca fascinans	0.00013689	0.00011375	0.00016030	0.01350000
Microeca flavigaster	0.00012452	0.00010404	0.00014782	0.01230000
Microeca hemixantha	0.00068658	0.00063534	0.00073973	0.06690000
Microeca tormenti	0.00012862	0.00010749	0.00015233	0.01270000
Microhierax caerulescens	0.00012963	0.00010669	0.00015118	0.01280000
Microhierax erythrogenys	0.00011831	0.00009631	0.00013920	0.01170000
Microhierax fringillarius	0.00014657	0.00012371	0.00017147	0.01450000
Microhierax latifrons	0.00066443	0.00061506	0.00071578	0.06470000
Microhierax melanoleucos	0.00013062	0.00010935	0.00015331	0.01290000
Microligea palustris	0.00007025	0.00005474	0.00008789	0.00690000
Micromacronus leytensis	0.00129458	0.00121971	0.00136792	0.12150000
Micromacronus sordidus	0.00054360	0.00049646	0.00058813	0.05320000
Micromonacha lanceolata	0.00013190	0.00010990	0.00015504	0.01300000
Micronisus gabar	0.00008627	0.00006884	0.00010471	0.00850000
Microparra capensis	0.00012453	0.00010338	0.00014662	0.01230000
Micropsitta bruijnii	0.00016194	0.00013827	0.00018788	0.01600000
Micropsitta finschii	0.00015378	0.00012912	0.00017755	0.01520000
Micropsitta geelvinkiana	0.00066723	0.00061421	0.00071667	0.06500000
Micropsitta keiensis	0.00015379	0.00012920	0.00017835	0.01520000
Micropsitta meeki	0.00013451	0.00011222	0.00015711	0.01330000
Micropsitta pusio	0.00010935	0.00008911	0.00012981	0.01080000
Micropternus brachyurus	0.00014048	0.00011787	0.00016333	0.01390000
Microptilotis albilineatus	0.00015569	0.00013125	0.00017955	0.01540000
Microptilotis albonotatus	0.00014871	0.00012548	0.00017334	0.01470000
Microptilotis analogus	0.00014787	0.00012323	0.00017108	0.01460000
Microptilotis cinereifrons	0.00014556	0.00012284	0.00017001	0.01440000
Microptilotis flavirictus	0.00016678	0.00014114	0.00019240	0.01650000
Microptilotis fordianus	0.00011572	0.00009494	0.00013630	0.01140000
Microptilotis gracilis	0.00013474	0.00011223	0.00015751	0.01330000
Microptilotis mimikae	0.00012351	0.00010163	0.00014516	0.01220000
Microptilotis montanus	0.00013378	0.00011041	0.00015628	0.01320000
Microptilotis orientalis	0.00015269	0.00012942	0.00017763	0.01510000
Microptilotis reticulatus	0.00015874	0.00013317	0.00018297	0.01570000
Microptilotis vicina	0.00156332	0.00148141	0.00164345	0.14470000
Micropygia schomburgkii	0.00013866	0.00011559	0.00016144	0.01370000
Microrhopias quixensis	0.00014564	0.00012221	0.00016878	0.01440000
Microspingus alticola	0.00685756	0.00665999	0.00704337	0.49430000
Microspingus cabanisi	0.00016270	0.00013773	0.00018727	0.01610000
Microspingus cinereus	0.00014355	0.00012015	0.00016687	0.01420000
Microspingus erythrophrys	0.00014976	0.00012587	0.00017337	0.01480000
Microspingus lateralis	0.00014856	0.00012480	0.00017278	0.01470000
Microspingus melanoleucus	0.00015650	0.00013191	0.00018128	0.01550000
Microspingus pectoralis	0.00015983	0.00013703	0.00018582	0.01580000
Microspingus torquatus	0.00014540	0.00012221	0.00016924	0.01440000
Microspingus trifasciatus	0.00012938	0.00010803	0.00015076	0.01280000
Microstilbon burmeisteri	0.00013377	0.00011156	0.00015742	0.01320000
Microtarsus melanoleucos	0.00072983	0.00067876	0.00078436	0.07100000
Microxenops milleri	0.00016573	0.00014136	0.00019133	0.01640000
Milvago chimachima	0.00012217	0.00010068	0.00014365	0.01210000
Milvus migrans	0.00011436	0.00009412	0.00013574	0.01130000
Milvus milvus	0.00064926	0.00059843	0.00070028	0.06330000
Mimus dorsalis	0.00010033	0.00008108	0.00012041	0.00990000
Mimus gilvus	0.00012409	0.00010227	0.00014567	0.01230000
Mimus graysoni	0.01209000	0.01179887	0.01237816	0.66720000
Mimus gundlachii	0.00010728	0.00008811	0.00012837	0.01060000
Mimus longicaudatus	0.00012987	0.00010837	0.00015383	0.01280000
Mimus macdonaldi	0.00172808	0.00164327	0.00181320	0.16060000
Mimus melanotis	0.00434891	0.00420801	0.00449207	0.35370000
Mimus parvulus	0.00013359	0.00011128	0.00015676	0.01320000
Mimus patagonicus	0.00011643	0.00009552	0.00013744	0.01150000
Mimus polyglottos	0.00010427	0.00008436	0.00012425	0.01030000
Mimus saturninus	0.00011629	0.00009518	0.00013766	0.01150000
Mimus thenca	0.00010933	0.00008946	0.00013026	0.01080000
Mimus trifasciatus	0.00450311	0.00435364	0.00464729	0.36310000
Mimus triurus	0.00011754	0.00009734	0.00013817	0.01160000
Minla ignotincta	0.00013284	0.00011047	0.00015516	0.01310000
Mino anais	0.00010529	0.00008610	0.00012574	0.01040000
Mino dumontii	0.00015812	0.00013370	0.00018254	0.01560000
Mino kreffti	0.00011143	0.00009099	0.00013297	0.01100000
Mionectes galbinus	0.00014286	0.00012046	0.00016724	0.01410000
Mionectes macconnelli	0.00015778	0.00013344	0.00018238	0.01560000
Mionectes oleagineus	0.00014467	0.00012260	0.00016910	0.01430000
Mionectes olivaceus	0.00012739	0.00010634	0.00015058	0.01260000
Mionectes roraimae	0.00015875	0.00013424	0.00018283	0.01570000
Mionectes rufiventris	0.00013582	0.00011168	0.00015722	0.01340000
Mionectes striaticollis	0.00014949	0.00012642	0.00017403	0.01480000
Mirafra affinis	0.00014075	0.00011862	0.00016499	0.01390000
Mirafra africana	0.00014572	0.00012223	0.00016940	0.01450000
Mirafra albicauda	0.00009333	0.00007500	0.00011324	0.00920000
Mirafra angolensis	0.00011438	0.00009340	0.00013558	0.01130000
Mirafra apiata	0.00013751	0.00011512	0.00016066	0.01360000
Mirafra ashi	0.00441674	0.00427060	0.00455656	0.35650000
Mirafra assamica	0.00014972	0.00012671	0.00017436	0.01480000
Mirafra cheniana	0.00012385	0.00010216	0.00014591	0.01220000
Mirafra collaris	0.00008029	0.00006271	0.00009715	0.00790000
Mirafra cordofanica	0.00010418	0.00008449	0.00012467	0.01030000
Mirafra erythrocephala	0.00012653	0.00010550	0.00014929	0.01250000
Mirafra erythroptera	0.00012036	0.00009883	0.00014272	0.01190000
Mirafra fasciolata	0.00013357	0.00011168	0.00015648	0.01320000
Mirafra gilletti	0.00012952	0.00010687	0.00015091	0.01280000
Mirafra hypermetra	0.00011333	0.00009313	0.00013440	0.01120000
Mirafra javanica	0.00011025	0.00009084	0.00013129	0.01090000
Mirafra microptera	0.00011944	0.00009852	0.00014115	0.01180000
Mirafra passerina	0.00012051	0.00009955	0.00014241	0.01190000
Mirafra pulpa	0.00114217	0.00107935	0.00121092	0.10830000
Mirafra rufa	0.00012858	0.00010729	0.00015076	0.01270000
Mirafra rufocinnamomea	0.00011045	0.00009057	0.00013102	0.01090000
Mirafra sharpii	0.00442166	0.00427615	0.00456348	0.35780000
Mirafra somalica	0.00010544	0.00008550	0.00012551	0.01040000
Mirafra williamsi	0.00010426	0.00008445	0.00012482	0.01030000
Mitrephanes olivaceus	0.00013771	0.00011528	0.00016149	0.01360000
Mitrephanes phaeocercus	0.00017179	0.00014592	0.00019676	0.01700000
Mitrospingus cassinii	0.00014464	0.00012113	0.00016745	0.01430000
Mitrospingus oleagineus	0.00013736	0.00011498	0.00016086	0.01360000
Mitu salvini	0.00015176	0.00012783	0.00017666	0.01500000
Mitu tomentosum	0.00069853	0.00064592	0.00075146	0.06800000
Mitu tuberosum	0.00014761	0.00012424	0.00017157	0.01460000
Mixornis bornensis	0.00010135	0.00008170	0.00012074	0.01000000
Mixornis flavicollis	0.00017489	0.00015055	0.00020188	0.01730000
Mixornis gularis	0.00010212	0.00008311	0.00012327	0.01010000
Mixornis kelleyi	0.00010838	0.00008833	0.00012896	0.01070000
Mixornis prillwitzi	0.00226060	0.00216264	0.00235449	0.20570000
Mniotilta varia	0.00013555	0.00011374	0.00015929	0.01340000
Modulatrix stictigula	0.00015082	0.00012764	0.00017527	0.01490000
Mohoua albicilla	0.00013962	0.00011673	0.00016295	0.01380000
Mohoua novaeseelandiae	0.00015367	0.00012982	0.00017801	0.01520000
Mohoua ochrocephala	0.00631466	0.00613434	0.00650035	0.46800000
Molothrus aeneus	0.00015606	0.00013176	0.00018046	0.01540000
Molothrus armenti	0.00221058	0.00211440	0.00230819	0.20120000
Molothrus ater	0.00013354	0.00011066	0.00015576	0.01320000
Molothrus bonariensis	0.00012145	0.00010022	0.00014341	0.01200000
Molothrus oryzivorus	0.00012657	0.00010510	0.00014929	0.01250000
Molothrus rufoaxillaris	0.00014258	0.00012065	0.00016779	0.01410000
Momotus aequatorialis	0.00018896	0.00016284	0.00021616	0.01870000
Momotus bahamensis	0.00010648	0.00008679	0.00012647	0.01050000
Momotus coeruliceps	0.00013441	0.00011255	0.00015789	0.01330000
Momotus lessonii	0.00013962	0.00011695	0.00016350	0.01380000
Momotus mexicanus	0.00015370	0.00012980	0.00017800	0.01520000
Momotus momota	0.00013959	0.00011577	0.00016307	0.01380000
Momotus subrufescens	0.00012746	0.00010555	0.00014953	0.01260000
Monachella coultasi	0.00067752	0.00062581	0.00072807	0.06610000
Monachella muelleriana	0.00013479	0.00011243	0.00015702	0.01330000
Monarcha castaneiventris	0.00013239	0.00011069	0.00015619	0.01310000
Monarcha cinerascens	0.00012667	0.00010431	0.00014902	0.01250000
Monarcha frater	0.00012751	0.00010592	0.00015008	0.01260000
Monarcha megarhynchus	0.00010126	0.00008269	0.00012186	0.01000000
Monarcha melanopsis	0.00012941	0.00010727	0.00015159	0.01280000
Monarcha richardsii	0.00016829	0.00014290	0.00019318	0.01660000
Monarcha ugiensis	0.00015966	0.00013555	0.00018499	0.01580000
Monasa atra	0.00017383	0.00014820	0.00020020	0.01720000
Monasa flavirostris	0.00015299	0.00012770	0.00017620	0.01510000
Monasa morphoeus	0.00015246	0.00012787	0.00017580	0.01510000
Monasa nigrifrons	0.00014902	0.00012546	0.00017341	0.01470000
Monias benschi	0.00245956	0.00235845	0.00256361	0.22150000
Monticola angolensis	0.00013060	0.00010833	0.00015255	0.01290000
Monticola brevipes	0.00013369	0.00011139	0.00015675	0.01320000
Monticola cinclorhyncha	0.00012731	0.00010556	0.00014957	0.01260000
Monticola erythronotus	0.00690318	0.00670709	0.00709552	0.49520000
Monticola explorator	0.00063101	0.00058192	0.00068235	0.06160000
Monticola gularis	0.00011235	0.00009216	0.00013362	0.01110000
Monticola imerina	0.00011223	0.00009200	0.00013329	0.01110000
Monticola rufiventris	0.00012942	0.00010723	0.00015264	0.01280000
Monticola rufocinereus	0.00011325	0.00009293	0.00013445	0.01120000
Monticola rupestris	0.00012058	0.00009862	0.00014130	0.01190000
Monticola saxatilis	0.00013245	0.00010911	0.00015450	0.01310000
Monticola semirufus	0.00010940	0.00008981	0.00013025	0.01080000
Monticola sharpei	0.00011741	0.00009682	0.00013817	0.01160000
Monticola solitarius	0.00012872	0.00010736	0.00015202	0.01270000
Montifringilla adamsi	0.00014169	0.00011969	0.00016611	0.01400000
Montifringilla henrici	0.00014683	0.00012353	0.00017078	0.01450000
Montifringilla nivalis	0.00013355	0.00011026	0.00015607	0.01320000
Morococcyx erythropygus	0.00013866	0.00011593	0.00016248	0.01370000
Morphnarchus princeps	0.00012459	0.00010247	0.00014649	0.01230000
Morphnus guianensis	0.00066406	0.00061496	0.00071707	0.06470000
Morus bassanus	0.00014264	0.00011970	0.00016571	0.01410000
Morus capensis	0.00654629	0.00636241	0.00673342	0.47700000
Morus serrator	0.00017090	0.00014502	0.00019634	0.01690000
Motacilla aguimp	0.00008010	0.00006279	0.00009752	0.00790000
Motacilla alba	0.00014274	0.00011898	0.00016553	0.01410000
Motacilla capensis	0.00008723	0.00006930	0.00010540	0.00860000
Motacilla cinerea	0.00010340	0.00008464	0.00012383	0.01020000
Motacilla citreola	0.00008915	0.00007149	0.00010816	0.00890000
Motacilla clara	0.00007909	0.00006196	0.00009698	0.00780000
Motacilla flava	0.00010334	0.00008424	0.00012337	0.01020000
Motacilla flaviventris	0.00007431	0.00005837	0.00009101	0.00730000
Motacilla grandis	0.00012447	0.00010285	0.00014706	0.01240000
Motacilla maderaspatensis	0.00010720	0.00008666	0.00012694	0.01060000
Motacilla samveasnae	0.00046002	0.00041812	0.00050213	0.04520000
Motacilla tschutschensis	0.00014485	0.00012100	0.00016796	0.01430000
Moupinia poecilotis	0.00016101	0.00013718	0.00018642	0.01600000
Mulleripicus fuliginosus	0.00224950	0.00215668	0.00234781	0.20460000
Mulleripicus fulvus	0.00007634	0.00005894	0.00009349	0.00750000
Mulleripicus funebris	0.00067495	0.00062377	0.00072784	0.06590000
Mulleripicus pulverulentus	0.00153789	0.00146006	0.00162044	0.14410000
Muscicapa adusta	0.00014271	0.00011870	0.00016537	0.01410000
Muscicapa aquatica	0.00013151	0.00010791	0.00015312	0.01300000
Muscicapa cassini	0.00016377	0.00013819	0.00018770	0.01620000
Muscicapa dauurica	0.00015893	0.00013450	0.00018495	0.01570000
Muscicapa epulata	0.00016802	0.00014228	0.00019307	0.01660000
Muscicapa ferruginea	0.00015457	0.00013121	0.00017968	0.01530000
Muscicapa gambagae	0.00010849	0.00008874	0.00013006	0.01070000
Muscicapa griseisticta	0.00013663	0.00011407	0.00015979	0.01350000
Muscicapa muttui	0.00015278	0.00012908	0.00017748	0.01510000
Muscicapa randi	0.00230336	0.00220511	0.00240240	0.20930000
Muscicapa segregata	0.00067061	0.00062190	0.00072483	0.06540000
Muscicapa sethsmithi	0.00014068	0.00011904	0.00016496	0.01390000
Muscicapa sibirica	0.00013346	0.00011121	0.00015606	0.01320000
Muscicapa striata	0.00012432	0.00010339	0.00014676	0.01230000
Muscigralla brevicauda	0.00013755	0.00011560	0.00016084	0.01360000
Muscipipra vetula	0.00017183	0.00014628	0.00019811	0.01700000
Muscisaxicola albifrons	0.00013764	0.00011464	0.00016043	0.01360000
Muscisaxicola albilora	0.00012555	0.00010379	0.00014719	0.01240000
Muscisaxicola alpinus	0.00013569	0.00011374	0.00015899	0.01340000
Muscisaxicola capistratus	0.00008541	0.00006798	0.00010381	0.00840000
Muscisaxicola cinereus	0.00013470	0.00011247	0.00015800	0.01330000
Muscisaxicola flavinucha	0.00013145	0.00010966	0.00015408	0.01300000
Muscisaxicola fluviatilis	0.00015157	0.00012713	0.00017491	0.01500000
Muscisaxicola frontalis	0.00013858	0.00011465	0.00016077	0.01370000
Muscisaxicola griseus	0.00012866	0.00010667	0.00015080	0.01270000
Muscisaxicola juninensis	0.00007320	0.00005656	0.00008992	0.00720000
Muscisaxicola maclovianus	0.00012642	0.00010403	0.00014836	0.01250000
Muscisaxicola maculirostris	0.00014266	0.00011934	0.00016702	0.01410000
Muscisaxicola occipitalis	0.00008417	0.00006637	0.00010199	0.00830000
Muscisaxicola rufivertex	0.00010443	0.00008409	0.00012421	0.01030000
Musophaga rossae	0.00011950	0.00009857	0.00014146	0.01180000
Musophaga violacea	0.00011849	0.00009627	0.00013857	0.01170000
Myadestes coloratus	0.00012666	0.00010476	0.00014839	0.01250000
Myadestes elisabeth	0.00042030	0.00037974	0.00046053	0.04130000
Myadestes genibarbis	0.00014771	0.00012397	0.00017167	0.01460000
Myadestes lanaiensis	0.01982699	0.01939638	0.02026053	0.81470000
Myadestes melanops	0.00015591	0.00013175	0.00018051	0.01540000
Myadestes obscurus	0.00187989	0.00179568	0.00197246	0.17350000
Myadestes occidentalis	0.00008224	0.00006488	0.00010082	0.00810000
Myadestes palmeri	0.00647906	0.00628748	0.00666472	0.46460000
Myadestes ralloides	0.00015478	0.00012993	0.00017785	0.01530000
Myadestes townsendi	0.00008135	0.00006441	0.00009947	0.00800000
Myadestes unicolor	0.00010931	0.00008914	0.00013006	0.01080000
Mycerobas affinis	0.00014975	0.00012762	0.00017484	0.01480000
Mycerobas carnipes	0.00015495	0.00013090	0.00018012	0.01530000
Mycerobas icterioides	0.00015243	0.00012937	0.00017799	0.01510000
Mycerobas melanozanthos	0.00015973	0.00013503	0.00018449	0.01580000
Mycteria americana	0.00013258	0.00010994	0.00015399	0.01310000
Mycteria cinerea	0.00543406	0.00526158	0.00559370	0.41800000
Mycteria ibis	0.00013962	0.00011593	0.00016207	0.01380000
Mycteria leucocephala	0.00069636	0.00064363	0.00074887	0.06780000
Myiagra albiventris	0.00041631	0.00037501	0.00045638	0.04090000
Myiagra alecto	0.00009145	0.00007324	0.00011077	0.00900000
Myiagra atra	0.00080262	0.00074550	0.00085857	0.07780000
Myiagra azureocapilla	0.00056568	0.00051682	0.00061007	0.05530000
Myiagra caledonica	0.00008102	0.00006326	0.00009874	0.00800000
Myiagra castaneigularis	0.00012674	0.00010555	0.00014940	0.01250000
Myiagra cervinicauda	0.00075419	0.00070149	0.00081058	0.07320000
Myiagra cervinicolor	0.00229323	0.00219858	0.00239146	0.20820000
Myiagra cyanoleuca	0.00009217	0.00007344	0.00011108	0.00910000
Myiagra eichhorni	0.00015261	0.00012810	0.00017610	0.01510000
Myiagra erythrops	0.00013772	0.00011545	0.00016048	0.01360000
Myiagra ferrocyanea	0.00014456	0.00012107	0.00016869	0.01430000
Myiagra galeata	0.00015206	0.00012716	0.00017612	0.01500000
Myiagra hebetior	0.00178453	0.00169705	0.00186697	0.16570000
Myiagra inquieta	0.00016364	0.00013857	0.00018957	0.01620000
Myiagra nana	0.00015572	0.00013162	0.00018061	0.01540000
Myiagra oceanica	0.00014079	0.00011875	0.00016507	0.01390000
Myiagra pluto	0.00013577	0.00011307	0.00015887	0.01340000
Myiagra rubecula	0.00016598	0.00014228	0.00019269	0.01640000
Myiagra ruficollis	0.00006594	0.00005094	0.00008240	0.00650000
Myiagra vanikorensis	0.00008106	0.00006417	0.00009861	0.00800000
Myiarchus antillarum	0.00012657	0.00010453	0.00014840	0.01250000
Myiarchus apicalis	0.00013131	0.00010925	0.00015452	0.01300000
Myiarchus barbirostris	0.00013756	0.00011641	0.00016184	0.01360000
Myiarchus cephalotes	0.00013952	0.00011655	0.00016214	0.01380000
Myiarchus cinerascens	0.00012846	0.00010680	0.00015127	0.01270000
Myiarchus crinitus	0.00011861	0.00009780	0.00014003	0.01170000
Myiarchus ferox	0.00011757	0.00009619	0.00013941	0.01160000
Myiarchus magnirostris	0.00011230	0.00009157	0.00013276	0.01110000
Myiarchus nugator	0.00013769	0.00011408	0.00016009	0.01360000
Myiarchus nuttingi	0.00013260	0.00011041	0.00015591	0.01310000
Myiarchus oberi	0.00014163	0.00011891	0.00016512	0.01400000
Myiarchus panamensis	0.00013471	0.00011200	0.00015720	0.01330000
Myiarchus phaeocephalus	0.00011161	0.00009135	0.00013221	0.01100000
Myiarchus sagrae	0.00013653	0.00011369	0.00015887	0.01350000
Myiarchus semirufus	0.00215789	0.00206648	0.00225222	0.19700000
Myiarchus stolidus	0.00013559	0.00011337	0.00015883	0.01340000
Myiarchus swainsoni	0.00011131	0.00009110	0.00013261	0.01100000
Myiarchus tuberculifer	0.00014439	0.00012166	0.00016807	0.01430000
Myiarchus tyrannulus	0.00010858	0.00008950	0.00012933	0.01070000
Myiarchus validus	0.00010635	0.00008558	0.00012627	0.01050000
Myiarchus venezuelensis	0.00011437	0.00009412	0.00013556	0.01130000
Myiarchus yucatanensis	0.00015037	0.00012709	0.00017554	0.01490000
Myiobius atricaudus	0.00013862	0.00011579	0.00016107	0.01370000
Myiobius barbatus	0.00014058	0.00011805	0.00016419	0.01390000
Myiobius sulphureipygius	0.00012507	0.00010300	0.00014736	0.01240000
Myiobius villosus	0.00012846	0.00010629	0.00015028	0.01270000
Myioborus albifacies	0.00014890	0.00012549	0.00017287	0.01470000
Myioborus albifrons	0.00063316	0.00058698	0.00068536	0.06180000
Myioborus brunniceps	0.00014866	0.00012520	0.00017333	0.01470000
Myioborus cardonai	0.00074854	0.00069381	0.00080152	0.07270000
Myioborus castaneocapilla	0.00013649	0.00011378	0.00015919	0.01350000
Myioborus chrysops	0.00013343	0.00011158	0.00015643	0.01320000
Myioborus flavivertex	0.00014986	0.00012676	0.00017472	0.01480000
Myioborus melanocephalus	0.00013825	0.00011582	0.00016166	0.01370000
Myioborus miniatus	0.00013857	0.00011587	0.00016224	0.01370000
Myioborus ornatus	0.00013653	0.00011428	0.00015989	0.01350000
Myioborus pariae	0.00645068	0.00627025	0.00662910	0.47310000
Myioborus pictus	0.00013440	0.00011222	0.00015701	0.01330000
Myioborus torquatus	0.00016323	0.00013780	0.00018756	0.01610000
Myiodynastes bairdii	0.00016505	0.00014084	0.00018988	0.01630000
Myiodynastes chrysocephalus	0.00017005	0.00014444	0.00019523	0.01680000
Myiodynastes hemichrysus	0.00014571	0.00012245	0.00016984	0.01440000
Myiodynastes luteiventris	0.00015466	0.00013069	0.00017930	0.01530000
Myiodynastes maculatus	0.00016472	0.00014003	0.00018929	0.01630000
Myiodynastes solitarius	0.00014663	0.00012317	0.00017033	0.01450000
Myiomela albiventris	0.00063677	0.00058979	0.00069034	0.06160000
Myiomela cambodiana	0.00015469	0.00013086	0.00017961	0.01530000
Myiomela diana	0.00008621	0.00006913	0.00010501	0.00850000
Myiomela leucura	0.00015070	0.00012730	0.00017493	0.01490000
Myiomela major	0.00067381	0.00062133	0.00072437	0.06510000
Myiopagis caniceps	0.00013659	0.00011446	0.00015997	0.01350000
Myiopagis cinerea	0.00012756	0.00010593	0.00014971	0.01260000
Myiopagis cotta	0.00015695	0.00013291	0.00018217	0.01550000
Myiopagis flavivertex	0.00015466	0.00013068	0.00017925	0.01530000
Myiopagis gaimardii	0.00016284	0.00013885	0.00018839	0.01610000
Myiopagis olallai	0.00014561	0.00012258	0.00016964	0.01440000
Myiopagis parambae	0.00013148	0.00010914	0.00015386	0.01300000
Myiopagis subplacens	0.00013573	0.00011398	0.00015972	0.01340000
Myiopagis viridicata	0.00015490	0.00013071	0.00017915	0.01530000
Myiophobus crypterythrus	0.00015089	0.00012745	0.00017529	0.01490000
Myiophobus cryptoxanthus	0.00006515	0.00004965	0.00008114	0.00640000
Myiophobus fasciatus	0.00014965	0.00012558	0.00017428	0.01480000
Myiophobus flavicans	0.00017314	0.00014898	0.00020107	0.01710000
Myiophobus inornatus	0.00009305	0.00007452	0.00011235	0.00920000
Myiophobus phoenicomitra	0.00008542	0.00006722	0.00010329	0.00840000
Myiophobus roraimae	0.00008017	0.00006324	0.00009826	0.00790000
Myiophobus rufescens	0.00012531	0.00010387	0.00014670	0.01240000
Myiopsitta luchsi	0.00012756	0.00010647	0.00015017	0.01260000
Myiopsitta monachus	0.00013238	0.00011043	0.00015524	0.01310000
Myiornis albiventris	0.00011134	0.00009186	0.00013207	0.01100000
Myiornis atricapillus	0.00010716	0.00008778	0.00012825	0.01060000
Myiornis auricularis	0.00012425	0.00010344	0.00014594	0.01230000
Myiornis ecaudatus	0.00014339	0.00011979	0.00016683	0.01420000
Myiotheretes fumigatus	0.00018126	0.00015580	0.00020878	0.01790000
Myiotheretes fuscorufus	0.00016682	0.00014210	0.00019216	0.01650000
Myiotheretes pernix	0.00658621	0.00640331	0.00677127	0.48010000
Myiotheretes striaticollis	0.00015869	0.00013468	0.00018417	0.01570000
Myiothlypis basilica	0.00188854	0.00179872	0.00197473	0.17410000
Myiothlypis bivittata	0.00014949	0.00012474	0.00017159	0.01480000
Myiothlypis chlorophrys	0.00012853	0.00010685	0.00015133	0.01270000
Myiothlypis chrysogaster	0.00014366	0.00011988	0.00016629	0.01420000
Myiothlypis cinereicollis	0.00059282	0.00054497	0.00064099	0.05790000
Myiothlypis conspicillata	0.00051681	0.00047222	0.00056115	0.05070000
Myiothlypis coronata	0.00008144	0.00006483	0.00010045	0.00800000
Myiothlypis euophrys	0.00014669	0.00012301	0.00017035	0.01450000
Myiothlypis flaveola	0.00013247	0.00011060	0.00015575	0.01310000
Myiothlypis fraseri	0.00015438	0.00012984	0.00017858	0.01530000
Myiothlypis fulvicauda	0.00013368	0.00011248	0.00015689	0.01320000
Myiothlypis leucoblephara	0.00012637	0.00010510	0.00014840	0.01250000
Myiothlypis leucophrys	0.00012939	0.00010746	0.00015107	0.01280000
Myiothlypis luteoviridis	0.00015766	0.00013370	0.00018261	0.01560000
Myiothlypis mesoleuca	0.00016055	0.00013654	0.00018630	0.01590000
Myiothlypis nigrocristata	0.00015570	0.00013209	0.00018015	0.01540000
Myiothlypis rivularis	0.00012933	0.00010809	0.00015279	0.01280000
Myiothlypis roraimae	0.00014855	0.00012510	0.00017280	0.01470000
Myiothlypis signata	0.00015290	0.00012885	0.00017634	0.01510000
Myiothlypis striaticeps	0.00015188	0.00012790	0.00017611	0.01500000
Myiotriccus ornatus	0.00014255	0.00011993	0.00016565	0.01410000
Myiotriccus phoenicurus	0.00014966	0.00012650	0.00017465	0.01480000
Myiozetetes cayanensis	0.00014351	0.00012075	0.00016707	0.01420000
Myiozetetes granadensis	0.00016986	0.00014374	0.00019416	0.01680000
Myiozetetes luteiventris	0.00014068	0.00011781	0.00016378	0.01390000
Myiozetetes similis	0.00018012	0.00015461	0.00020690	0.01780000
Myophonus blighi	0.00499834	0.00484119	0.00515240	0.39370000
Myophonus borneensis	0.00015775	0.00013407	0.00018331	0.01560000
Myophonus caeruleus	0.00011728	0.00009575	0.00013853	0.01160000
Myophonus castaneus	0.00062707	0.00058097	0.00067851	0.06120000
Myophonus glaucinus	0.00010642	0.00008677	0.00012721	0.01050000
Myophonus horsfieldii	0.00011231	0.00009199	0.00013306	0.01110000
Myophonus insularis	0.00013739	0.00011515	0.00016092	0.01360000
Myophonus melanurus	0.00012761	0.00010555	0.00014995	0.01260000
Myophonus robinsoni	0.00058837	0.00054266	0.00063782	0.05750000
Myornis senilis	0.00010596	0.00008595	0.00012586	0.01050000
Myrmeciza longipes	0.00014168	0.00011833	0.00016574	0.01400000
Myrmecocichla aethiops	0.00014065	0.00011753	0.00016344	0.01390000
Myrmecocichla arnotti	0.00011321	0.00009153	0.00013327	0.01120000
Myrmecocichla formicivora	0.00016468	0.00014052	0.00019051	0.01630000
Myrmecocichla melaena	0.00014185	0.00011890	0.00016462	0.01400000
Myrmecocichla monticola	0.00012343	0.00010163	0.00014580	0.01220000
Myrmecocichla nigra	0.00015769	0.00013352	0.00018276	0.01560000
Myrmecocichla tholloni	0.00014674	0.00012331	0.00017088	0.01450000
Myrmelastes brunneiceps	0.00014273	0.00012018	0.00016609	0.01410000
Myrmelastes caurensis	0.00013560	0.00011413	0.00015995	0.01340000
Myrmelastes humaythae	0.00015571	0.00013206	0.00018020	0.01540000
